year,state_code,dist_code,court_no,mean_days,median_days
2015,10,20,18,173.06164383561645,133.5
2015,10,21,15,780.2686567164179,784.0
2015,10,22,21,926.6129032258065,950.0
2015,10,23,5,31.06076388888889,29.0
2015,10,24,14,74.66842105263157,64.0
2015,10,24,20,102.30571992110454,84.0
2015,10,26,15,15.0,15.0
2015,10,32,3,178.56716417910448,98.0
2015,10,32,21,156.1625,113.0
2015,10,32,22,258.7820163487738,219.0
2015,10,33,17,102.1112385321101,100.0
2015,10,1,7,122.63009049773756,81.0
2015,10,2,6,43.02625570776256,31.0
2015,10,3,15,133.84433756012243,65.0
2015,10,4,8,58.1727115716753,42.0
2015,10,5,5,47.135092556124455,29.0
2015,10,6,6,50.452181208053695,32.0
2015,10,7,8,45.84371909000989,29.0
2015,10,8,11,87.5995170748534,32.0
2015,10,9,6,67.64439536167863,58.0
2015,10,10,22,58.02574257425743,25.0
2015,10,11,16,36.89236947791164,28.0
2015,10,12,5,51.5492700729927,34.0
2015,10,14,9,32.22227602905569,15.0
2015,10,15,6,135.80678851174935,56.0
2015,10,17,19,999.260606060606,993.5
2015,10,18,10,81.5182278039421,56.0
2015,10,20,4,88.77801724137932,64.0
2015,10,21,7,26.9519890260631,21.0
2015,10,22,3,148.71961722488038,124.0
2015,10,23,3,59.34928229665072,44.0
2015,10,24,4,45.94789436117059,31.0
2015,10,25,10,69.52075471698113,66.0
2015,10,26,3,60.52807928268051,30.0
2015,10,27,3,44.091936312275294,35.0
2015,10,28,3,120.23643410852713,63.0
2015,10,29,11,76.32482598607889,35.0
2015,10,30,5,41.52244389027432,31.0
2015,10,31,9,56.74737691686844,36.0
2015,10,32,20,114.53082549634274,56.0
2015,10,33,22,102.20246807289425,2.0
2015,10,19,3,27.954193093727977,29.0
2015,10,17,20,1034.0,1034.0
2015,10,13,17,596.244908616188,591.0
2015,11,1,4,38.752161383285305,13.0
2015,11,2,2,46.45808019441069,14.0
2015,11,3,2,38.25438596491228,11.0
2015,11,4,2,205.37063857801186,193.0
2015,11,5,2,29.373504273504274,9.5
2015,11,6,3,19.295309168443495,7.0
2015,11,7,2,97.38508239375543,44.0
2015,11,8,2,93.22082018927445,37.0
2015,11,9,2,10.923976608187134,7.0
2015,11,10,4,45.07597535934291,13.0
2015,11,11,2,36.37806451612903,14.0
2015,11,12,3,47.946360153256705,18.0
2015,11,13,2,21.028877005347592,10.0
2015,11,14,3,87.9750346740638,1.0
2015,11,15,3,68.86563750714694,35.0
2015,11,16,2,121.09803921568627,63.0
2015,11,17,2,72.72307692307692,35.0
2015,11,18,2,135.7298105682951,13.0
2015,11,19,2,90.64266900790167,66.0
2015,11,20,2,24.182149362477233,11.0
2015,11,21,2,35.23190789473684,7.5
2015,11,22,4,15.041958041958042,8.0
2015,11,26,2,166.04283604135892,126.0
2015,11,27,2,44.94355597365946,16.0
2015,11,29,1,27.848936170212767,19.0
2015,11,30,1,17.93065693430657,13.0
2015,11,32,1,13.039923954372624,4.0
2015,11,24,2,32.598684210526315,9.0
2015,11,23,2,49.95860927152318,21.0
2015,11,31,1,269.38461538461536,280.0
2015,11,1,7,29.00653594771242,12.0
2015,11,4,16,244.14423076923077,243.0
2015,11,4,19,241.02388059701494,230.0
2015,11,6,6,43.8159509202454,25.0
2015,11,7,5,38.779310344827586,15.0
2015,11,8,5,72.49350649350649,48.0
2015,11,10,8,73.01041666666667,51.5
2015,11,11,11,254.09677419354838,219.5
2015,11,13,8,89.9079754601227,57.0
2015,11,13,11,838.0,841.0
2015,11,15,14,620.0439560439561,620.0
2015,11,17,6,282.5858585858586,291.0
2015,11,17,8,175.2,62.0
2015,11,17,11,524.3333333333334,525.0
2015,11,26,5,58.26851851851852,45.0
2015,11,26,12,634.0576923076923,612.0
2015,11,27,5,115.71794871794872,62.0
2015,11,29,9,120.85576923076923,115.5
2015,11,21,7,97.13709677419355,78.0
2015,11,1,19,1230.6666666666667,1238.0
2015,11,4,13,149.22790697674418,129.0
2015,11,16,6,51.61971830985915,16.0
2015,11,16,9,72.9327731092437,28.0
2015,11,1,3,106.88186813186813,45.5
2015,11,2,4,343.8238255033557,286.5
2015,11,3,3,311.7596017069701,293.0
2015,11,4,3,203.94612794612794,190.0
2015,11,5,3,335.25236593059935,336.0
2015,11,6,4,256.66825586015096,202.0
2015,11,7,3,274.93583815028904,255.0
2015,11,8,4,306.1833917616126,255.0
2015,11,8,6,582.9142857142857,503.0
2015,11,9,3,225.70291947385306,185.0
2015,11,10,3,95.81746031746032,43.5
2015,11,11,3,164.8661971830986,77.5
2015,11,12,4,91.23809523809524,49.0
2015,11,13,3,394.7815007078811,384.0
2015,11,13,6,371.33903133903135,219.0
2015,11,13,7,270.1261783901378,253.0
2015,11,13,9,242.2450495049505,222.0
2015,11,14,9,199.7302752293578,112.0
2015,11,15,4,285.9421052631579,89.5
2015,11,16,3,174.54656059897053,155.0
2015,11,17,3,354.5748502994012,365.0
2015,11,18,3,489.0543105721065,385.0
2015,11,19,3,239.8360294117647,162.0
2015,11,20,3,168.080831408776,165.0
2015,11,20,5,181.33451641526176,167.0
2015,11,21,3,182.2849533954727,157.0
2015,11,22,3,104.13740458015268,78.0
2015,11,23,3,274.6093432633717,302.0
2015,11,24,3,23.990037359900374,4.0
2015,11,26,3,543.8438030560271,560.0
2015,11,27,3,410.51216154199176,382.0
2015,11,29,2,509.6449009537784,457.0
2015,11,30,3,186.36713286713288,92.0
2015,11,31,3,337.1475409836066,361.0
2015,11,32,2,280.1741935483871,183.0
2015,11,16,10,225.45703125,140.0
2015,12,1,2,53.600671140939596,28.0
2015,12,2,2,85.37192622950819,35.0
2015,12,3,3,188.76859504132233,84.0
2015,12,4,2,19.84493041749503,10.0
2015,12,6,2,53.10227272727273,1.0
2015,12,7,3,36.71022727272727,16.0
2015,12,8,2,93.22237762237762,18.0
2015,12,9,2,61.88,28.0
2015,12,10,2,49.84953703703704,18.0
2015,12,11,2,447.9263157894737,443.0
2015,12,11,5,997.7115384615385,980.0
2015,12,12,2,602.1456310679612,716.0
2015,12,13,2,695.7173913043479,670.5
2015,12,14,2,686.7361111111111,686.5
2015,12,15,2,339.85526315789474,353.0
2015,12,15,7,1139.4,1167.0
2015,12,18,2,453.2435233160622,546.0
2015,12,19,2,857.0828402366864,864.0
2015,12,20,2,129.70625,2.0
2015,12,21,2,906.9910714285714,907.0
2015,12,22,2,149.6475583864119,50.0
2015,12,16,2,945.3333333333334,883.0
2015,12,17,2,807.1666666666666,817.5
2015,12,5,3,149.8601134215501,35.0
2015,12,3,6,1076.2727272727273,1058.0
2015,12,1,4,94.85143570536829,32.0
2015,12,1,5,1171.8545454545454,1183.0
2015,12,1,6,987.468085106383,952.0
2015,12,1,7,967.7619047619048,976.0
2015,12,1,8,924.5,923.0
2015,12,1,9,876.7142857142857,840.5
2015,12,1,14,1344.0,1344.0
2015,12,2,4,108.5622009569378,68.0
2015,12,3,4,343.68194842406876,232.0
2015,12,3,7,1053.5670103092784,1049.0
2015,12,3,8,1036.0610687022902,1057.0
2015,12,3,9,1011.4603174603175,1075.0
2015,12,3,11,1087.3333333333333,1113.0
2015,12,3,12,1140.442857142857,1119.0
2015,12,3,13,1127.179487179487,1113.0
2015,12,4,4,7.197327960979748,5.0
2015,12,4,5,1070.8440366972477,1099.0
2015,12,4,6,961.4444444444445,964.0
2015,12,4,7,811.8194444444445,784.5
2015,12,4,8,851.65,852.0
2015,12,4,9,872.3287671232877,883.0
2015,12,4,10,1004.4615384615385,1018.0
2015,12,4,11,1331.375,1295.0
2015,12,6,3,79.12258064516129,1.0
2015,12,7,4,186.13938053097345,71.0
2015,12,8,3,188.65396825396826,132.0
2015,12,8,4,1076.6511627906978,1158.0
2015,12,8,5,1066.3636363636363,1177.5
2015,12,8,10,1274.7,1297.0
2015,12,8,11,1416.6666666666667,1398.0
2015,12,9,3,39.359375,25.5
2015,12,9,6,1496.0,1496.0
2015,12,10,3,62.60061919504644,48.0
2015,12,11,3,475.1074074074074,353.0
2015,12,11,6,1028.5764705882352,1011.0
2015,12,12,3,463.02222222222224,655.0
2015,12,12,4,993.3664122137404,988.0
2015,12,13,3,819.6189189189189,819.0
2015,12,13,4,985.1666666666666,997.0
2015,12,14,3,630.8705882352941,594.0
2015,12,14,7,1003.5,1020.5
2015,12,15,3,400.6666666666667,397.5
2015,12,15,8,1035.8333333333333,1034.5
2015,12,18,3,697.9086538461538,702.0
2015,12,19,3,818.3272289156627,808.0
2015,12,19,6,1168.5945945945946,1174.0
2015,12,19,7,1331.0,1331.0
2015,12,20,3,425.5520581113801,509.0
2015,12,20,6,1152.7916666666667,1130.5
2015,12,20,7,1262.0,1262.0
2015,12,21,3,872.4890710382514,860.5
2015,12,22,3,562.8882978723404,522.5
2015,12,2,8,1315.75,1318.5
2015,12,3,16,1166.0,1156.0
2015,12,3,18,1222.0,1214.0
2015,12,3,19,1244.6666666666667,1255.0
2015,12,5,5,1442.6666666666667,1416.5
2015,12,6,9,1488.0,1488.0
2015,12,9,4,36.0,36.0
2015,12,9,5,24.0,24.0
2015,12,12,5,960.1935483870968,966.0
2015,12,13,6,1172.2857142857142,1151.5
2015,12,13,8,1116.9666666666667,1064.0
2015,12,15,4,923.3111111111111,922.0
2015,12,16,3,704.6842105263158,706.0
2015,12,17,3,734.6666666666666,719.5
2015,12,19,4,1607.0,1607.0
2015,12,1,13,1357.6666666666667,1398.0
2015,12,3,10,1139.5757575757575,1138.0
2015,12,6,8,1440.0,1514.0
2015,12,8,8,1209.1666666666667,1168.0
2015,12,8,9,1263.6,1236.0
2015,12,15,5,913.1111111111111,941.0
2015,12,20,4,1110.0,1078.0
2015,12,1,11,1186.8461538461538,1156.0
2015,12,1,12,1031.2,1040.0
2015,12,2,7,1510.142857142857,1519.0
2015,12,3,14,1240.4545454545455,1226.0
2015,12,13,10,1246.404761904762,1245.0
2015,12,13,12,1314.3333333333333,1394.0
2015,12,14,5,907.5,877.0
2015,12,15,9,1146.4,1141.0
2015,12,15,10,1078.0,1072.0
2015,12,6,7,1241.0,1241.0
2015,12,2,5,963.0,963.0
2015,12,6,4,808.0,808.0
2015,12,6,5,712.0,712.0
2015,13,1,2,82.94207816522349,27.0
2015,13,2,2,84.5,31.0
2015,13,3,2,30.46397836242931,28.0
2015,13,4,2,191.54164239953408,16.0
2015,13,5,2,48.74412532637076,14.0
2015,13,6,2,45.099064391854704,28.0
2015,13,7,2,41.46293494704992,16.0
2015,13,8,2,34.387118586763584,13.0
2015,13,9,2,37.450100806451616,30.0
2015,13,10,2,102.96026058631922,26.0
2015,13,10,9,307.2121212121212,155.0
2015,13,11,2,19.683313032886723,9.0
2015,13,12,2,22.533003655127928,11.0
2015,13,13,2,101.98084596967279,27.0
2015,13,14,2,204.08546356352537,122.0
2015,13,15,2,37.98475073313783,12.0
2015,13,16,2,38.54039251483341,11.0
2015,13,17,2,139.1492537313433,58.0
2015,13,18,2,69.54236078058068,31.0
2015,13,19,2,149.9226632522407,71.0
2015,13,20,2,78.19030141252364,48.0
2015,13,21,2,111.17402164862615,27.0
2015,13,23,2,77.84764918625677,22.0
2015,13,24,2,40.69808815719596,30.0
2015,13,25,2,27.30673758865248,18.0
2015,13,26,2,94.64734794183903,29.0
2015,13,27,2,71.28200631357419,29.0
2015,13,28,2,62.148862512364,37.0
2015,13,29,2,26.568906179859344,12.0
2015,13,30,2,70.82340879965827,32.0
2015,13,31,2,41.28553027050236,24.0
2015,13,33,2,57.268849504355664,23.0
2015,13,34,2,45.152705061082024,27.0
2015,13,35,2,101.64684898929845,14.0
2015,13,36,2,46.56332622601279,26.0
2015,13,38,2,19.68546301086394,8.0
2015,13,39,2,34.52980132450331,14.0
2015,13,40,2,89.7621359223301,53.0
2015,13,41,2,80.3433734939759,40.0
2015,13,42,2,108.7127035830619,46.0
2015,13,43,2,329.0052631578947,243.0
2015,13,44,2,252.53784056508576,51.0
2015,13,45,2,113.95015576323988,29.0
2015,13,46,2,138.47755543537048,48.0
2015,13,47,2,66.90652818991099,21.0
2015,13,48,2,28.859345227784512,23.0
2015,13,49,2,38.46197583511017,28.0
2015,13,50,2,199.26024481106973,88.0
2015,13,52,2,45.038003663003664,9.0
2015,13,53,2,56.160020986358866,34.0
2015,13,55,2,192.60203094777563,49.0
2015,13,56,2,36.18168462291871,14.0
2015,13,57,2,160.35175017158545,19.0
2015,13,58,2,57.25932977913176,22.0
2015,13,59,2,99.31558935361217,43.0
2015,13,60,2,45.8494304110946,31.0
2015,13,61,2,88.98975791433892,33.0
2015,13,62,2,73.87191582002903,26.0
2015,13,63,2,36.843544570076254,20.0
2015,13,64,2,31.161556603773583,13.0
2015,13,65,2,61.46578306735191,42.0
2015,13,67,2,70.50471698113208,26.0
2015,13,68,2,73.75329489291597,33.0
2015,13,69,2,61.11959287531807,30.0
2015,13,70,2,114.5616565844579,34.0
2015,13,71,2,81.37945205479453,27.0
2015,13,73,1,91.45021309569934,84.0
2015,13,74,7,1113.3823529411766,1118.0
2015,13,75,1,1162.186274509804,1160.0
2015,13,76,1,1482.4444444444443,1549.0
2015,13,22,2,37.06641366223909,12.0
2015,13,51,2,49.88358442574839,13.0
2015,13,66,2,64.97163120567376,32.0
2015,13,54,2,28.177819198508853,14.0
2015,13,37,2,61.937820512820515,17.0
2015,13,47,8,173.05960264900662,105.0
2015,13,48,9,994.0384615384615,992.0
2015,13,48,11,1016.438202247191,1008.0
2015,13,57,8,367.4431818181818,280.0
2015,13,59,7,318.3478260869565,250.0
2015,13,60,7,348.30941704035877,306.0
2015,13,74,1,99.64251207729468,48.0
2015,13,76,8,229.31800766283524,63.0
2015,13,1,3,274.0995621941798,217.0
2015,13,2,3,362.48746935439937,197.0
2015,13,3,3,65.87866230160374,18.0
2015,13,4,3,208.02743724460012,64.0
2015,13,5,3,99.31889763779527,64.0
2015,13,6,3,81.19654644347045,52.0
2015,13,7,3,87.49906103286385,33.0
2015,13,8,3,73.77233592823633,22.0
2015,13,9,3,115.2213888888889,39.0
2015,13,10,3,326.50972091564756,71.0
2015,13,10,8,1159.875,1387.0
2015,13,11,3,39.52643994495774,33.0
2015,13,12,3,71.09128271685053,39.0
2015,13,13,3,123.44386494647269,31.0
2015,13,14,3,308.08401792382375,256.0
2015,13,15,3,103.868896066882,57.0
2015,13,16,3,289.1736551442013,134.0
2015,13,17,3,168.60626223091975,51.0
2015,13,18,3,154.98653376460493,113.0
2015,13,20,4,94.329701198378,63.0
2015,13,21,3,197.13132954237747,72.0
2015,13,22,3,70.33256669733211,43.0
2015,13,23,3,76.69811965811965,32.0
2015,13,24,3,54.802655703094615,23.0
2015,13,25,3,37.666570480450154,14.0
2015,13,26,3,342.525440680085,197.0
2015,13,27,3,127.91108056671601,72.0
2015,13,28,3,131.92235872235872,92.0
2015,13,29,3,53.206413622980826,29.0
2015,13,30,3,71.58833285673434,31.0
2015,13,30,9,998.9712230215828,993.0
2015,13,31,5,25.48735518508053,15.0
2015,13,33,4,158.71169686985172,49.0
2015,13,34,3,57.50035445909542,33.0
2015,13,35,3,144.97250448296472,92.0
2015,13,36,3,64.52867197415485,12.0
2015,13,38,3,34.222163026105484,16.0
2015,13,39,3,52.38201284796574,12.0
2015,13,40,3,96.44050153773362,61.0
2015,13,41,3,455.7228637413395,443.0
2015,13,42,3,393.37894736842105,99.0
2015,13,43,3,291.17995610826625,224.5
2015,13,44,3,385.26620689655175,298.0
2015,13,45,3,211.87317073170732,60.0
2015,13,46,3,280.8374028856826,128.0
2015,13,47,3,132.54406836461126,60.0
2015,13,48,3,39.194077773813774,21.0
2015,13,49,3,79.7208217980475,31.0
2015,13,50,3,268.755592206989,115.0
2015,13,51,3,39.932478201340345,12.0
2015,13,52,3,134.07670720299345,71.0
2015,13,53,3,94.05877959519007,70.0
2015,13,54,3,51.13032610591176,22.0
2015,13,55,3,120.85209771640999,37.0
2015,13,56,3,36.7785148726728,20.0
2015,13,57,3,155.56355597663034,53.0
2015,13,58,3,131.92990142387734,28.0
2015,13,59,3,197.02347114556417,88.0
2015,13,60,3,82.38822161952731,53.0
2015,13,61,3,131.7835362883585,88.0
2015,13,62,3,261.4726291441789,73.0
2015,13,63,3,58.81095692917643,28.0
2015,13,64,3,93.28571428571429,56.0
2015,13,65,3,53.0501380613283,26.0
2015,13,65,8,572.0973451327434,550.0
2015,13,66,3,44.94923179692719,22.0
2015,13,67,3,289.6515513126492,105.0
2015,13,68,3,143.98975350410828,106.0
2015,13,69,3,305.0187854958497,210.0
2015,13,69,7,854.1008403361344,845.0
2015,13,70,3,267.30662020905925,69.0
2015,13,71,3,223.23741970021413,186.0
2015,13,73,4,90.63493530499076,31.0
2015,13,75,2,1307.357142857143,1315.5
2015,13,76,2,1339.8260869565217,1331.0
2015,13,2,10,854.3225806451613,826.0
2015,13,2,11,910.2544378698225,888.0
2015,13,3,9,676.6561264822135,524.0
2015,13,23,7,854.9418282548477,799.0
2015,13,27,8,47.66346153846154,42.0
2015,13,27,9,22.763714474553865,12.0
2015,13,31,6,397.37865055387715,358.0
2015,13,34,6,936.3942628418946,913.0
2015,13,39,9,110.13725490196079,116.0
2015,13,47,9,74.95050190377293,39.0
2015,13,48,8,1133.404255319149,1135.0
2015,13,48,12,1185.2109144542774,1193.0
2015,13,57,9,232.86311787072242,151.5
2015,13,66,13,386.8888888888889,416.5
2015,13,74,2,158.94031830238725,125.0
2015,13,76,9,166.85919943820224,92.0
2015,13,19,3,276.2013211992424,234.0
2015,14,2,1,7.687200696560732,1.0
2015,14,3,1,7.506119510439165,1.0
2015,14,5,1,53.27901414309484,27.0
2015,14,6,1,35.536764086583005,13.0
2015,14,8,1,8.596577017114914,1.0
2015,14,9,1,15.127650176678445,1.0
2015,14,10,1,8.665969024696526,1.0
2015,14,12,1,23.918875644903043,7.0
2015,14,16,1,11.165293262239457,2.0
2015,14,18,1,38.18591624433182,10.0
2015,14,1,1,22.611524676040805,3.0
2015,14,4,12,788.1343570057581,764.0
2015,14,7,2,40.069122847040035,20.0
2015,14,13,1,53.680725319006044,16.0
2015,14,17,1,38.86966723549488,22.0
2015,14,11,1,25.429409947482238,8.0
2015,14,14,1,21.608876973488233,5.0
2015,14,15,1,4.593006488824802,1.0
2015,14,19,1,24.967157765500307,14.0
2015,14,20,1,37.18779772810554,14.5
2015,14,23,1,13.642751479289942,1.0
2015,14,3,2,41.18270571827057,35.0
2015,14,3,4,38.15870958450349,35.0
2015,14,7,4,69.15716132739549,67.0
2015,14,7,5,35.31568047337278,32.0
2015,14,8,5,53.92602848101266,59.0
2015,14,9,5,39.96041171813143,30.0
2015,14,13,5,82.67908870273233,63.0
2015,14,16,4,40.177173913043475,37.0
2015,14,19,6,42.109034267912776,26.0
2015,14,23,7,22.980026631158456,14.0
2015,14,8,4,39.06523332518935,37.0
2015,14,4,6,77.49194729136164,55.0
2015,14,4,7,59.81937263012754,35.0
2015,14,4,8,61.644094488188976,31.0
2015,14,4,9,38.560165975103736,37.0
2015,14,12,5,31.338905775075986,32.0
2015,14,17,7,771.3019943019943,785.0
2015,15,2,2,51.19431279620853,49.0
2015,15,3,2,16.479166666666668,16.0
2015,15,6,2,33.046875,36.0
2015,15,7,2,11.153846153846153,9.0
2015,15,8,2,19.303571428571427,19.5
2015,15,9,1,41.92348146200368,38.0
2015,15,13,2,17.876923076923077,17.0
2015,15,14,2,11.55513307984791,12.0
2015,15,15,2,21.650909090909092,26.0
2015,15,1,1,25.860504201680673,28.0
2015,15,4,3,31.608816705336427,32.0
2015,15,5,8,32.13553864168618,28.0
2015,15,2,6,93.37241379310345,64.0
2015,15,9,6,66.54785714285714,36.0
2015,15,9,13,1343.0,1343.0
2015,15,1,7,128.2136929460581,36.0
2015,15,1,13,399.13986013986016,396.0
2015,15,4,7,28.71641791044776,28.0
2015,15,4,11,82.3625,43.5
2015,15,5,3,19.45263157894737,19.0
2015,15,5,12,43.107142857142854,36.0
2015,15,2,3,32.62906309751434,31.0
2015,15,3,3,25.10103092783505,29.0
2015,15,5,2,50.79808459696728,46.0
2015,15,6,3,20.623448275862067,22.0
2015,15,7,3,13.407407407407407,15.0
2015,15,8,3,25.833333333333332,28.0
2015,15,9,3,80.09215425531914,41.0
2015,15,13,3,17.861495844875346,19.0
2015,15,14,3,18.257901390644754,18.0
2015,15,15,3,21.716666666666665,22.0
2015,15,16,2,1422.5,1387.0
2015,15,16,5,1429.7916666666667,1430.0
2015,15,1,4,32.24748322147651,29.0
2015,15,4,4,8.038216560509554,4.0
2015,15,1,8,66.49460708782743,50.0
2015,15,2,7,72.84308736217133,67.0
2015,15,4,8,43.8057627118644,41.0
2015,15,5,11,56.04381161007667,51.0
2015,15,5,15,74.39752991123119,82.0
2015,15,9,7,43.36144844336498,37.0
2015,15,9,14,1425.4242424242425,1482.0
2015,16,1,2,25.13820549927641,13.0
2015,16,6,2,48.266701874834965,16.0
2015,16,7,2,64.12193056731583,18.0
2015,16,8,2,235.0890092879257,85.5
2015,16,9,2,142.16736990154712,96.0
2015,16,10,2,68.36088709677419,46.0
2015,16,11,2,100.97240356083086,61.0
2015,16,12,2,90.87627432808155,23.0
2015,16,14,3,117.70090510148107,51.0
2015,16,17,2,17.72972972972973,8.0
2015,16,18,2,93.74129930394432,14.0
2015,16,19,1,143.98061148396718,116.0
2015,16,20,1,292.15355805243445,92.0
2015,16,21,1,47.29816513761468,12.5
2015,16,22,5,410.7796086508754,586.0
2015,16,23,4,12.08641975308642,11.0
2015,16,24,8,212.5975806451613,94.0
2015,16,4,2,31.349593495934958,13.0
2015,16,2,3,42.596766210196336,25.0
2015,16,3,6,185.80985915492957,11.5
2015,16,13,2,46.78125,26.0
2015,16,25,1,765.6095238095238,776.0
2015,16,2,7,56.301953818827705,26.5
2015,16,2,10,65.02042253521127,56.0
2015,16,2,14,71.08615049073065,46.0
2015,16,4,6,12.826923076923077,7.5
2015,16,4,8,29.60281690140845,4.0
2015,16,6,6,46.90909090909091,33.0
2015,16,6,13,648.7985611510792,742.0
2015,16,9,6,194.70221066319897,113.0
2015,16,9,10,333.8070175438597,325.0
2015,16,11,6,176.6888888888889,103.0
2015,16,11,9,71.4404332129964,12.0
2015,16,12,6,32.202293202293205,12.0
2015,16,12,8,110.73958333333333,65.5
2015,16,12,11,59.45869947275923,6.0
2015,16,12,15,27.555963302752293,10.0
2015,16,14,13,596.0448717948718,731.5
2015,16,17,6,112.69870609981515,13.0
2015,16,17,18,16.797101449275363,9.0
2015,16,18,18,140.82791185729275,1.0
2015,16,19,5,211.23033707865167,220.0
2015,16,19,9,217.16355140186917,223.5
2015,16,20,5,240.54263565891472,91.0
2015,16,20,7,113.13084112149532,31.0
2015,16,20,11,558.9311594202899,508.0
2015,16,20,16,722.4816687737042,737.0
2015,16,20,19,384.9032258064516,361.0
2015,16,21,5,27.838028169014084,15.0
2015,16,22,1,207.36263736263737,68.0
2015,16,24,2,311.23358778625953,125.0
2015,16,6,10,138.39473684210526,56.0
2015,16,6,17,988.6326530612245,1113.0
2015,16,22,9,45.573667711598745,19.0
2015,16,7,6,771.2666666666667,782.0
2015,16,8,9,81.0709534368071,62.0
2015,16,8,13,137.79710144927537,38.0
2015,16,10,6,52.03968253968254,31.0
2015,16,13,6,180.725,153.5
2015,16,14,7,377.565,117.5
2015,16,14,14,75.95498575498576,32.0
2015,16,18,10,131.5,73.0
2015,16,22,12,785.2112676056338,806.5
2015,16,7,12,681.3050847457627,707.0
2015,16,1,3,95.25714285714285,6.0
2015,16,2,4,164.5176165803109,43.0
2015,16,4,3,525.5639097744361,487.0
2015,16,6,3,128.80666666666667,128.0
2015,16,7,3,698.6842105263158,764.5
2015,16,8,3,374.7131529850746,95.0
2015,16,9,3,352.36185018419974,241.0
2015,16,10,5,647.3920498830865,707.0
2015,16,11,5,246.63381798599892,150.0
2015,16,12,5,339.83088749126483,161.0
2015,16,13,3,336.68,280.0
2015,16,17,3,40.71117166212534,8.0
2015,16,18,3,260.41239048811013,49.0
2015,16,19,2,344.2242668200115,172.0
2015,16,20,6,275.88830988361997,89.0
2015,16,21,4,412.0830039525692,407.0
2015,16,22,6,843.4513725490197,854.0
2015,16,24,3,384.6923076923077,57.0
2015,16,25,2,772.0387596899225,816.0
2015,16,14,4,195.12484173208406,52.0
2015,16,2,9,81.75336667949212,27.0
2015,16,2,11,98.60648553900087,78.0
2015,16,2,15,223.20313725490197,59.0
2015,16,4,9,243.91752577319588,80.0
2015,16,6,7,757.2607449856733,897.5
2015,16,6,11,395.1470588235294,199.0
2015,16,6,14,875.8202247191011,901.5
2015,16,6,18,1154.125,1184.0
2015,16,7,7,788.5808080808081,805.0
2015,16,7,10,846.0405405405405,817.5
2015,16,7,13,737.2434554973822,761.0
2015,16,7,19,772.6643109540636,761.0
2015,16,8,10,425.3183990442055,316.0
2015,16,8,14,958.9326923076923,969.5
2015,16,9,7,346.78223649010164,153.0
2015,16,9,12,604.5187835420394,606.0
2015,16,10,7,244.3621867881549,57.0
2015,16,11,10,344.87133182844246,92.0
2015,16,12,7,610.4123539232054,469.0
2015,16,12,14,287.3926673751328,147.0
2015,16,12,18,118.59125475285171,91.0
2015,16,13,7,641.0472972972973,696.0
2015,16,14,8,398.19747899159665,300.0
2015,16,14,11,738.8770234356125,818.0
2015,16,14,15,143.87390761548065,70.0
2015,16,17,8,1016.4831829368335,1028.0
2015,16,17,19,42.65573770491803,14.0
2015,16,18,19,203.93322734499205,2.0
2015,16,19,6,321.8027108433735,232.5
2015,16,19,10,543.7182628062361,452.5
2015,16,20,8,53.57187222715173,55.5
2015,16,20,12,752.203821656051,811.0
2015,16,20,15,511.9127589967285,584.0
2015,16,20,20,620.5052264808362,714.0
2015,16,22,2,578.2605932203389,472.5
2015,16,22,13,869.7754629629629,846.0
2015,16,22,18,915.0185873605948,916.5
2015,16,24,1,792.0881174899866,798.0
2015,17,11,1,20.00752785305631,13.0
2015,17,13,1,30.67809552328193,16.0
2015,17,14,1,19.121454144863673,4.0
2015,17,15,1,18.130014326647565,13.0
2015,17,16,1,53.83704545454545,53.0
2015,17,17,1,10.781767955801104,4.0
2015,17,18,1,44.32138646545626,26.0
2015,17,19,1,13.87660485021398,7.0
2015,17,20,1,19.437470052707233,16.0
2015,17,21,1,38.52491516342204,34.0
2015,17,22,1,7.85,3.0
2015,17,23,1,30.795282733595403,15.0
2015,17,24,1,52.401311249137336,23.0
2015,17,25,1,36.92603618044424,36.0
2015,17,26,1,30.712377560106855,27.0
2015,17,27,1,31.357711335771132,12.0
2015,17,28,1,22.68798043326345,10.0
2015,17,29,1,19.118279569892472,7.0
2015,17,30,1,26.787032156035846,31.0
2015,17,31,1,27.136358208955222,9.0
2015,17,32,1,20.909224011713032,7.0
2015,17,33,1,31.081481481481482,24.0
2015,17,34,1,15.474341192787795,13.0
2015,17,35,1,17.198897795591183,5.0
2015,17,36,1,10.441520467836257,9.0
2015,17,37,1,57.536723163841806,31.0
2015,17,38,7,175.42665036674816,113.5
2015,17,39,1,31.781990521327014,19.0
2015,17,40,1,115.45933734939759,19.5
2015,17,41,1,283.1351931330472,171.5
2015,17,42,3,870.7514124293785,871.0
2015,17,43,1,1073.0,1073.0
2015,17,11,7,21.191666666666666,19.0
2015,17,13,18,20.037414965986393,19.0
2015,17,14,19,68.16964285714286,37.0
2015,17,16,19,26.722972972972972,15.0
2015,17,16,21,44.819047619047616,32.0
2015,17,16,22,19.23744292237443,19.0
2015,17,19,18,46.70926243567753,18.0
2015,17,20,11,28.42316258351893,18.0
2015,17,21,15,111.17394270122783,76.0
2015,17,22,12,934.7587548638132,937.0
2015,17,24,18,614.1781609195402,624.0
2015,17,24,19,934.3917050691244,952.0
2015,17,24,20,1202.857142857143,1175.0
2015,17,27,17,1043.752380952381,1106.0
2015,17,28,13,1204.7532467532467,1209.0
