,state_code,dist_code,court_no,transfers_in,transfers_out,avg_judge_count
5661,13.0,30.0,48.0,5.0,0.0,3.2022199098161637
5662,13.0,30.0,51.0,10.0,0.0,4.604925424904613
5663,13.0,30.0,52.0,7.0,0.0,3.666319805757891
5664,13.0,30.0,54.0,5.0,0.0,3.337842525147416
5665,13.0,30.0,55.0,5.0,0.0,3.081454340473506
5666,13.0,30.0,56.0,2.0,0.0,1.5519371139809095
5667,13.0,30.0,57.0,4.0,0.0,2.5453834115805947
5668,13.0,30.0,59.0,7.0,0.0,3.6049653158086894
5669,13.0,30.0,62.0,5.0,0.0,2.374655013799448
5670,13.0,30.0,63.0,9.0,0.0,5.0367672563302115
5671,13.0,30.0,64.0,6.0,0.0,3.79168570123344
5672,13.0,30.0,65.0,7.0,0.0,3.9517863336801944
5673,13.0,30.0,66.0,15.0,0.0,7.076656260839403
5674,13.0,30.0,67.0,1.0,0.0,1.0
5675,13.0,30.0,68.0,2.0,0.0,1.2899757197363857
5676,13.0,30.0,69.0,9.0,0.0,4.7034339229968785
5677,13.0,30.0,70.0,6.0,0.0,3.139091224419008
5678,13.0,30.0,71.0,7.0,0.0,3.871661463753035
5679,13.0,30.0,72.0,2.0,0.0,1.736842105263158
5680,13.0,30.0,73.0,1.0,0.0,1.0
5681,13.0,30.0,74.0,2.0,0.0,1.736842105263158
5682,13.0,31.0,1.0,11.0,0.0,6.182448979591837
5683,13.0,31.0,2.0,5.0,0.0,3.1935225909636147
5684,13.0,31.0,3.0,5.0,0.0,2.909759876065066
5685,13.0,31.0,4.0,10.0,0.0,5.955179282868526
5686,13.0,31.0,5.0,7.0,0.0,3.404802744425386
5687,13.0,31.0,6.0,8.0,0.0,4.230441518202944
5688,13.0,31.0,7.0,10.0,0.0,4.3012006861063465
5689,13.0,31.0,8.0,7.0,0.0,3.6169635941130904
5690,13.0,31.0,9.0,11.0,0.0,5.481495909622127
5691,13.0,31.0,10.0,1.0,0.0,1.0
5692,13.0,31.0,11.0,1.0,0.0,1.0
5693,13.0,31.0,12.0,1.0,0.0,1.0
5694,13.0,31.0,13.0,1.0,0.0,1.0
5695,13.0,31.0,14.0,1.0,0.0,1.0
5696,13.0,31.0,15.0,6.0,0.0,4.186988702765874
5697,13.0,31.0,16.0,11.0,0.0,6.962212699649396
5698,13.0,31.0,17.0,6.0,0.0,3.714508580343214
5699,13.0,31.0,18.0,8.0,0.0,4.514430577223089
5700,13.0,31.0,19.0,12.0,0.0,6.205182818601349
5701,13.0,31.0,20.0,10.0,0.0,5.080937167199148
5702,13.0,31.0,21.0,6.0,0.0,3.1532345500542105
5703,13.0,31.0,22.0,8.0,0.0,4.192919075144508
5704,13.0,31.0,23.0,7.0,0.0,3.5473265895953756
5705,13.0,31.0,24.0,5.0,0.0,2.6974559686888453
5706,13.0,31.0,25.0,3.0,0.0,1.8677867056245434
5707,13.0,31.0,26.0,5.0,0.0,2.8643947461838835
5708,13.0,31.0,27.0,6.0,0.0,3.355668236146324
5709,13.0,31.0,28.0,7.0,0.0,3.7969320672023374
5710,13.0,31.0,29.0,5.0,0.0,3.260643330179754
5711,13.0,31.0,30.0,5.0,0.0,3.0695364238410594
5712,13.0,31.0,31.0,7.0,0.0,3.6793498337643147
5713,13.0,31.0,32.0,7.0,0.0,4.519729425028185
5714,13.0,31.0,38.0,2.0,0.0,1.8135907909394726
5715,13.0,31.0,39.0,13.0,0.0,8.064291247095275
5716,13.0,31.0,40.0,4.0,0.0,3.0907553551296507
5717,13.0,33.0,1.0,8.0,0.0,4.700079872204473
5718,13.0,33.0,2.0,8.0,0.0,4.124614857925368
5719,13.0,33.0,3.0,8.0,0.0,4.279356384799726
5720,13.0,33.0,4.0,9.0,0.0,5.201985621362547
5721,13.0,33.0,5.0,10.0,0.0,5.599118942731278
5722,13.0,33.0,6.0,10.0,0.0,5.3907531692766595
5723,13.0,33.0,7.0,7.0,0.0,3.588400112076212
5724,13.0,33.0,8.0,6.0,0.0,3.3423295454545454
5725,13.0,33.0,9.0,9.0,0.0,5.10236541598695
5726,13.0,33.0,10.0,7.0,0.0,3.540421516200063
5727,13.0,33.0,11.0,5.0,0.0,2.649345794392523
5728,13.0,33.0,12.0,5.0,0.0,2.4992033988316518
5729,13.0,33.0,13.0,10.0,0.0,5.94921875
5730,13.0,33.0,14.0,10.0,0.0,5.824156305506217
5731,13.0,33.0,15.0,14.0,0.0,7.069982238010657
5732,13.0,33.0,16.0,7.0,0.0,3.5039320541050647
5733,13.0,33.0,17.0,8.0,0.0,4.280414963847846
5734,13.0,33.0,18.0,8.0,0.0,4.25668449197861
5735,13.0,33.0,19.0,8.0,0.0,4.413652091852784
5736,13.0,33.0,20.0,10.0,0.0,5.421830764391318
5737,13.0,33.0,21.0,8.0,0.0,4.0
5738,13.0,33.0,22.0,6.0,0.0,4.123325635103926
5739,13.0,33.0,23.0,6.0,0.0,4.158752997601918
5740,13.0,33.0,24.0,7.0,0.0,3.5548350718917394
5741,13.0,33.0,25.0,7.0,0.0,4.425866050808314
5742,13.0,33.0,26.0,16.0,0.0,7.281535073922617
5743,13.0,33.0,27.0,1.0,0.0,1.0
5744,13.0,33.0,28.0,5.0,0.0,3.7261211913728176
5745,13.0,34.0,1.0,20.0,0.0,9.68517165814463
5746,13.0,34.0,2.0,16.0,0.0,7.149496514329977
5747,13.0,34.0,3.0,12.0,0.0,6.311036789297659
5748,13.0,34.0,4.0,10.0,0.0,5.160906726124117
5749,13.0,34.0,6.0,7.0,0.0,4.565859792518076
5750,13.0,34.0,7.0,9.0,0.0,5.999610440202571
5751,13.0,34.0,8.0,10.0,0.0,5.884300740163615
5752,13.0,34.0,9.0,11.0,0.0,6.473004694835681
5753,13.0,34.0,10.0,11.0,0.0,5.068376068376068
5754,13.0,34.0,11.0,11.0,0.0,6.130806391675957
5755,13.0,34.0,12.0,10.0,0.0,5.72761055369751
5756,13.0,34.0,13.0,8.0,0.0,4.8826491092176605
5757,13.0,34.0,14.0,4.0,0.0,2.8913899831176137
5758,13.0,35.0,1.0,10.0,0.0,6.070301937809824
5759,13.0,35.0,2.0,8.0,0.0,6.227781047675103
5760,13.0,35.0,3.0,6.0,0.0,2.7328548644338118
5761,13.0,35.0,6.0,4.0,0.0,2.3216187433439828
5762,13.0,35.0,7.0,4.0,0.0,1.987529848766251
5763,13.0,35.0,8.0,4.0,0.0,2.221767851525637
5764,13.0,35.0,9.0,4.0,0.0,2.1603683709114003
5765,13.0,35.0,10.0,5.0,0.0,3.2390782525204034
5766,13.0,35.0,11.0,2.0,0.0,1.5338156653035546
5767,13.0,35.0,13.0,9.0,0.0,4.6603038566419945
5768,13.0,35.0,15.0,5.0,0.0,2.7464545140089935
5769,13.0,35.0,16.0,4.0,0.0,3.5608695652173914
5770,13.0,35.0,17.0,10.0,0.0,6.392908481073311
5771,13.0,35.0,18.0,6.0,0.0,4.218345526167698
5772,13.0,35.0,19.0,2.0,0.0,1.8117913832199546
5773,13.0,36.0,1.0,7.0,0.0,4.36385426653883
5774,13.0,36.0,2.0,13.0,0.0,7.347732952516958
5775,13.0,36.0,3.0,6.0,0.0,4.021726700971984
5776,13.0,36.0,4.0,5.0,0.0,2.911908646003263
5777,13.0,36.0,5.0,7.0,0.0,3.4507042253521125
5778,13.0,36.0,6.0,10.0,0.0,4.887078330474557
5779,13.0,36.0,8.0,7.0,0.0,3.6153846153846154
5780,13.0,36.0,9.0,7.0,0.0,3.523474178403756
5781,13.0,36.0,11.0,5.0,0.0,2.901762571280456
5782,13.0,36.0,12.0,6.0,0.0,3.6388801509908775
5783,13.0,36.0,13.0,10.0,0.0,4.041676533270187
5784,13.0,36.0,14.0,7.0,0.0,3.0447443181818183
5785,13.0,36.0,15.0,4.0,0.0,2.0484593099815642
5786,13.0,36.0,16.0,3.0,0.0,2.0899653979238755
5787,13.0,36.0,17.0,7.0,0.0,4.759943181818182
5788,13.0,36.0,18.0,7.0,0.0,3.5059157595835306
5789,13.0,36.0,19.0,5.0,0.0,2.522176785152564
5790,13.0,36.0,20.0,8.0,0.0,4.583689839572193
5791,13.0,36.0,21.0,6.0,0.0,2.6247069854664793
5792,13.0,36.0,22.0,6.0,0.0,3.244692335372436
5793,13.0,36.0,23.0,7.0,0.0,3.8157553770406842
5794,13.0,36.0,24.0,7.0,0.0,3.4925288976599944
5795,13.0,36.0,25.0,5.0,0.0,2.5202893991821327
5796,13.0,36.0,26.0,4.0,0.0,2.1515863689776733
5797,13.0,36.0,27.0,11.0,0.0,5.093111041207927
5798,13.0,36.0,32.0,18.0,0.0,10.238289962825279
5799,13.0,36.0,33.0,1.0,0.0,1.0
5800,13.0,36.0,34.0,8.0,0.0,3.642595499738357
5801,13.0,36.0,36.0,3.0,0.0,2.0950432014552067
5802,13.0,36.0,37.0,2.0,0.0,1.552364864864865
5803,13.0,36.0,38.0,4.0,0.0,3.108047270680923
5804,13.0,36.0,39.0,1.0,0.0,1.0
5805,13.0,36.0,60.0,9.0,0.0,3.782433712121212
5806,13.0,37.0,1.0,8.0,0.0,4.77355302070131
5807,13.0,37.0,2.0,10.0,0.0,5.789387755102041
5808,13.0,37.0,3.0,7.0,0.0,4.209803193464538
5809,13.0,37.0,4.0,6.0,0.0,3.8053061224489797
5810,13.0,37.0,5.0,8.0,0.0,5.119569253620497
5811,13.0,37.0,6.0,5.0,0.0,3.492016338655774
5812,13.0,37.0,8.0,4.0,0.0,2.890049977283053
5813,13.0,37.0,12.0,5.0,0.0,3.4918394353771505
5814,13.0,37.0,13.0,6.0,0.0,4.688589935226706
5815,13.0,37.0,14.0,2.0,0.0,1.663677130044843
5816,13.0,37.0,15.0,11.0,0.0,6.847375385972651
5817,13.0,37.0,16.0,10.0,0.0,6.201934235976789
5818,13.0,37.0,17.0,3.0,0.0,2.141169853768279
5819,13.0,37.0,18.0,3.0,0.0,2.3587833643699567
5820,13.0,38.0,1.0,7.0,0.0,4.554612118873022
5821,13.0,38.0,2.0,5.0,0.0,2.5391632588864423
5822,13.0,38.0,3.0,8.0,0.0,4.4720293997550025
5823,13.0,38.0,4.0,6.0,0.0,3.7236199774690197
5824,13.0,38.0,6.0,12.0,0.0,6.3114318268135206
5825,13.0,38.0,7.0,11.0,0.0,4.867238320520402
5826,13.0,38.0,8.0,13.0,0.0,5.41070372560615
5827,13.0,38.0,9.0,6.0,0.0,3.4705041115480872
5828,13.0,38.0,10.0,3.0,0.0,2.329024676850764
5829,13.0,38.0,11.0,3.0,0.0,2.1290180537208276
5830,13.0,38.0,13.0,4.0,0.0,2.368441814595661
5831,13.0,38.0,14.0,5.0,0.0,3.1585623678646932
5832,13.0,39.0,1.0,11.0,0.0,6.812366737739872
5833,13.0,39.0,2.0,11.0,0.0,6.224172317510969
5834,13.0,39.0,3.0,9.0,0.0,4.856026785714286
5835,13.0,39.0,4.0,11.0,0.0,5.907840951319212
5836,13.0,39.0,5.0,12.0,0.0,6.413573303337083
5837,13.0,39.0,6.0,10.0,0.0,5.866315285098227
5838,13.0,39.0,9.0,6.0,0.0,3.5721822541966426
5839,13.0,39.0,10.0,5.0,0.0,3.5439010017678254
5840,13.0,39.0,11.0,9.0,0.0,5.819493177387915
5841,13.0,39.0,12.0,7.0,0.0,4.226120857699805
5842,13.0,39.0,13.0,12.0,0.0,6.607797270955166
5843,13.0,39.0,14.0,8.0,0.0,4.682040816326531
5844,13.0,39.0,15.0,7.0,0.0,4.180817051509769
5845,13.0,39.0,16.0,7.0,0.0,4.836163522012579
5846,13.0,39.0,18.0,7.0,0.0,4.364568764568765
5847,13.0,39.0,19.0,5.0,0.0,2.578490113840623
5848,13.0,39.0,20.0,3.0,0.0,2.5682137834036567
5849,13.0,39.0,21.0,8.0,0.0,3.88934258881176
5850,13.0,39.0,22.0,7.0,0.0,4.641534391534392
5851,13.0,39.0,23.0,6.0,0.0,3.52
5852,13.0,39.0,24.0,3.0,0.0,2.308267164876226
5853,13.0,39.0,25.0,4.0,0.0,2.92642731018246
5854,13.0,40.0,1.0,3.0,0.0,2.1366459627329193
5855,13.0,40.0,2.0,3.0,0.0,2.1378687537627936
5856,13.0,40.0,3.0,3.0,0.0,2.1942319011183047
5857,13.0,40.0,4.0,3.0,0.0,2.1942319011183047
5858,13.0,40.0,5.0,7.0,0.0,4.70985401459854
5859,13.0,40.0,6.0,4.0,0.0,2.94327731092437
5860,13.0,40.0,7.0,5.0,0.0,3.588935574229692
5861,13.0,40.0,8.0,3.0,0.0,2.1372549019607843
5862,13.0,40.0,9.0,2.0,0.0,1.6372549019607843
5863,13.0,40.0,10.0,3.0,0.0,2.108768567321514
5864,13.0,40.0,13.0,5.0,0.0,3.2958620689655174
5865,13.0,40.0,14.0,5.0,0.0,2.8260658914728682
5866,13.0,40.0,15.0,2.0,0.0,1.5316074653822997
5867,13.0,40.0,16.0,5.0,0.0,2.834285714285714
5868,13.0,40.0,17.0,2.0,0.0,1.5918121613485852
5869,13.0,40.0,19.0,3.0,0.0,2.142294713160855
5870,13.0,41.0,1.0,5.0,0.0,3.132387706855792
5871,13.0,41.0,2.0,7.0,0.0,3.2210796915167097
5872,13.0,41.0,3.0,7.0,0.0,3.0342875117961623
5873,13.0,41.0,4.0,9.0,0.0,4.545031055900621
5874,13.0,41.0,5.0,9.0,0.0,3.8779874213836476
5875,13.0,41.0,6.0,8.0,0.0,3.4150409062303337
5876,13.0,41.0,7.0,12.0,0.0,4.881132075471698
5877,13.0,41.0,8.0,11.0,0.0,6.206037374221371
5878,13.0,41.0,10.0,3.0,0.0,1.8149890247726561
5879,13.0,41.0,11.0,5.0,0.0,2.4615867042960176
5880,13.0,41.0,12.0,3.0,0.0,2.4772413793103447
5881,13.0,41.0,13.0,4.0,0.0,2.636908002177463
5882,13.0,41.0,15.0,6.0,0.0,2.7513935340022297
5883,13.0,41.0,16.0,9.0,0.0,3.867590206185567
5884,13.0,41.0,17.0,2.0,0.0,1.3167902030293264
5885,13.0,41.0,18.0,3.0,0.0,1.631969062197873
5886,13.0,41.0,19.0,8.0,0.0,5.643319599764568
5887,13.0,41.0,20.0,5.0,0.0,2.6005841548010222
5888,13.0,41.0,21.0,6.0,0.0,4.4958620689655175
5889,13.0,41.0,22.0,6.0,0.0,4.262507357268982
5890,13.0,41.0,23.0,7.0,0.0,4.495585638610947
5891,13.0,41.0,24.0,6.0,0.0,3.1883449883449884
5892,13.0,41.0,25.0,6.0,0.0,2.7423312883435584
5893,13.0,41.0,26.0,12.0,0.0,5.237885462555066
5894,13.0,41.0,27.0,4.0,0.0,2.1884057971014492
5895,13.0,41.0,28.0,7.0,0.0,4.320563628357552
5896,13.0,42.0,1.0,6.0,0.0,3.736905237904838
5897,13.0,42.0,2.0,4.0,0.0,2.6343726800296956
5898,13.0,42.0,3.0,3.0,0.0,1.9453061224489796
5899,13.0,42.0,4.0,7.0,0.0,3.8768177929854577
5900,13.0,42.0,5.0,4.0,0.0,2.356718634001485
5901,13.0,42.0,6.0,6.0,0.0,3.6318659914296845
5902,13.0,42.0,7.0,13.0,0.0,6.640155945419103
5903,13.0,42.0,8.0,10.0,0.0,5.495126705653021
5904,13.0,42.0,9.0,8.0,0.0,4.383625730994152
5905,13.0,42.0,10.0,6.0,0.0,3.7687601957585644
5906,13.0,42.0,11.0,7.0,0.0,3.469109195402299
5907,13.0,42.0,12.0,8.0,0.0,4.695860566448801
5908,13.0,42.0,13.0,8.0,0.0,3.638514525306978
5909,13.0,42.0,14.0,8.0,0.0,4.733695652173913
5910,13.0,42.0,15.0,1.0,0.0,1.0
5911,13.0,42.0,16.0,1.0,0.0,1.0
5912,13.0,43.0,1.0,21.0,0.0,11.228890728476822
5913,13.0,43.0,2.0,7.0,0.0,4.548490393412626
5914,13.0,43.0,3.0,9.0,0.0,5.2296431838975295
5915,13.0,43.0,4.0,8.0,0.0,5.073896353166987
5916,13.0,43.0,5.0,11.0,0.0,6.082053742802303
5917,13.0,43.0,6.0,7.0,0.0,3.588499184339315
5918,13.0,43.0,7.0,6.0,0.0,3.3260304493130337
5919,13.0,43.0,8.0,5.0,0.0,2.500185666542889
5920,13.0,43.0,9.0,6.0,0.0,3.456999085086917
5921,13.0,43.0,10.0,8.0,0.0,3.79765708200213
5922,13.0,43.0,11.0,6.0,0.0,3.5045822102425874
5923,13.0,43.0,12.0,6.0,0.0,3.164342629482072
5924,13.0,43.0,13.0,5.0,0.0,2.850597609561753
5925,13.0,43.0,14.0,4.0,0.0,2.188340807174888
5926,13.0,43.0,15.0,4.0,0.0,2.229499742135121
5927,13.0,43.0,16.0,12.0,0.0,8.42510775862069
5928,13.0,43.0,22.0,4.0,0.0,2.370506535947712
5929,13.0,43.0,23.0,5.0,0.0,3.1429322122963743
5930,13.0,43.0,24.0,5.0,0.0,3.6925498426023085
5931,13.0,43.0,25.0,5.0,0.0,3.8840503672612803
5932,13.0,43.0,26.0,6.0,0.0,3.551760378349974
5933,13.0,43.0,27.0,5.0,0.0,2.8510479041916166
5934,13.0,43.0,28.0,4.0,0.0,2.627955859169732
5935,13.0,43.0,29.0,3.0,0.0,1.8465227817745804
5936,13.0,43.0,30.0,5.0,0.0,2.5876061654608367
5937,13.0,43.0,31.0,6.0,0.0,4.245531019978969
5938,13.0,43.0,32.0,4.0,0.0,3.356279558591697
5939,13.0,43.0,33.0,2.0,0.0,1.4724884629037984
5940,13.0,43.0,35.0,5.0,0.0,3.885099685204617
5941,13.0,43.0,36.0,2.0,0.0,1.5187207488299532
5942,13.0,43.0,37.0,4.0,0.0,3.422490803993694
5943,13.0,43.0,38.0,4.0,0.0,3.139718309859155
5944,13.0,43.0,39.0,1.0,0.0,1.0
5945,13.0,43.0,40.0,9.0,0.0,5.180431351920042
5946,13.0,43.0,41.0,6.0,0.0,3.5546792849631967
5947,13.0,43.0,43.0,6.0,0.0,3.6810526315789476
5948,13.0,43.0,44.0,10.0,0.0,6.286387743076016
5949,13.0,43.0,45.0,5.0,0.0,3.9071729957805905
5950,13.0,43.0,46.0,6.0,0.0,3.5165702261967384
5951,13.0,43.0,47.0,7.0,0.0,3.9810526315789474
5952,13.0,43.0,48.0,1.0,0.0,1.0
5953,13.0,43.0,49.0,7.0,0.0,4.247440273037543
5954,13.0,43.0,50.0,5.0,0.0,2.5810132359653126
5955,13.0,43.0,51.0,4.0,0.0,2.3459154929577464
5956,13.0,43.0,52.0,1.0,0.0,1.0
5957,13.0,43.0,53.0,1.0,0.0,1.0
5958,13.0,44.0,1.0,6.0,0.0,3.5342034203420343
5959,13.0,44.0,2.0,5.0,0.0,3.1573896353166986
5960,13.0,44.0,3.0,5.0,0.0,3.157314148681055
5961,13.0,44.0,4.0,6.0,0.0,3.091186570011446
5962,13.0,44.0,5.0,8.0,0.0,3.9291970802919707
5963,13.0,44.0,6.0,5.0,0.0,2.4485703676197548
5964,13.0,44.0,7.0,9.0,0.0,4.488162344983089
5965,13.0,44.0,8.0,7.0,0.0,4.428784860557769
5966,13.0,44.0,9.0,3.0,0.0,1.8615537848605577
5967,13.0,44.0,10.0,1.0,0.0,1.0
5968,13.0,44.0,11.0,1.0,0.0,1.0
5969,13.0,44.0,12.0,5.0,0.0,2.810657193605684
5970,13.0,44.0,13.0,7.0,0.0,3.4719260838663826
5971,13.0,44.0,14.0,7.0,0.0,3.065176322418136
5972,13.0,44.0,15.0,7.0,0.0,3.7009345794392523
5973,13.0,44.0,16.0,6.0,0.0,3.1598579040852575
5974,13.0,44.0,17.0,11.0,0.0,5.077068260459264
5975,13.0,44.0,18.0,8.0,0.0,3.4430459408432976
5976,13.0,44.0,19.0,3.0,0.0,1.7986154814348647
5977,13.0,44.0,20.0,4.0,0.0,2.229245283018868
5978,13.0,44.0,21.0,6.0,0.0,2.546864899806076
5979,13.0,44.0,22.0,6.0,0.0,2.5890497168030207
5980,13.0,44.0,23.0,1.0,0.0,1.0
5981,13.0,44.0,24.0,4.0,0.0,2.2367767128150513
5982,13.0,44.0,25.0,4.0,0.0,2.30732934885184
5983,13.0,44.0,26.0,3.0,0.0,1.8860880663688577
5984,13.0,44.0,27.0,3.0,0.0,1.8534748373844574
5985,13.0,44.0,28.0,5.0,0.0,2.9815131804176653
5986,13.0,44.0,29.0,5.0,0.0,2.4878892733564015
5987,13.0,44.0,30.0,3.0,0.0,2.6896774193548385
5988,13.0,44.0,31.0,4.0,0.0,3.3729032258064517
5989,13.0,44.0,32.0,4.0,0.0,3.2160094173042966
5990,13.0,44.0,39.0,1.0,0.0,1.0
5991,13.0,44.0,42.0,8.0,0.0,3.952363090772693
5992,13.0,44.0,43.0,2.0,0.0,1.3358438890790825
5993,13.0,44.0,44.0,2.0,0.0,1.524033249006144
5994,13.0,44.0,45.0,3.0,0.0,2.5193548387096776
5995,13.0,44.0,46.0,4.0,0.0,3.2539503386004514
5996,13.0,44.0,48.0,4.0,0.0,2.535371976266545
5997,13.0,44.0,49.0,2.0,0.0,1.5894263217097864
5998,13.0,45.0,1.0,8.0,0.0,5.096028154851684
5999,13.0,45.0,2.0,9.0,0.0,4.916041979010495
6000,13.0,45.0,4.0,10.0,0.0,5.905811623246493
6001,13.0,45.0,8.0,9.0,0.0,5.290080160320641
6002,13.0,45.0,9.0,4.0,0.0,2.551611587107303
6003,13.0,45.0,10.0,5.0,0.0,3.4616490891658676
6004,13.0,45.0,11.0,6.0,0.0,3.0481283422459895
6005,13.0,45.0,12.0,5.0,0.0,3.3222573839662446
6006,13.0,45.0,13.0,6.0,0.0,3.6512968299711814
6007,13.0,45.0,14.0,7.0,0.0,4.330297219558965
6008,13.0,45.0,17.0,3.0,0.0,2.230583695127834
6009,13.0,45.0,19.0,3.0,0.0,2.282565130260521
6010,13.0,45.0,21.0,2.0,0.0,1.5889639639639639
6011,13.0,45.0,22.0,4.0,0.0,2.85436320754717
6012,13.0,45.0,23.0,1.0,0.0,1.0
6013,13.0,46.0,1.0,8.0,0.0,5.265197878416973
6014,13.0,46.0,2.0,9.0,0.0,4.818146417445483
6015,13.0,46.0,3.0,7.0,0.0,3.635881907645723
6016,13.0,46.0,4.0,7.0,0.0,3.6776828815447455
6017,13.0,46.0,5.0,9.0,0.0,5.651570787433701
6018,13.0,46.0,6.0,7.0,0.0,3.574766355140187
6019,13.0,46.0,7.0,4.0,0.0,2.5245623941276114
6020,13.0,46.0,8.0,7.0,0.0,4.344135098128708
6021,13.0,46.0,9.0,4.0,0.0,2.5708722741433023
6022,13.0,46.0,10.0,13.0,0.0,6.592624854819976
6023,13.0,46.0,12.0,13.0,0.0,7.644859813084112
6024,13.0,46.0,13.0,8.0,0.0,4.808800623052959
6025,13.0,46.0,14.0,6.0,0.0,4.288025889967638
6026,13.0,46.0,15.0,10.0,0.0,5.679538072897871
6027,13.0,46.0,16.0,7.0,0.0,4.605196679898953
6028,13.0,46.0,17.0,7.0,0.0,4.864353312302839
6029,13.0,46.0,18.0,9.0,0.0,5.993963068181818
6030,13.0,46.0,19.0,11.0,0.0,7.221830985915493
6031,13.0,46.0,20.0,10.0,0.0,7.604411074612858
6032,13.0,46.0,21.0,11.0,0.0,6.582391897156214
6033,13.0,46.0,24.0,6.0,0.0,3.779595015576324
6034,13.0,46.0,26.0,4.0,0.0,2.523447401774398
6035,13.0,46.0,27.0,8.0,0.0,4.9408404732762135
6036,13.0,46.0,28.0,7.0,0.0,4.262282398452611
6037,13.0,46.0,29.0,5.0,0.0,3.2325671990650564
6038,13.0,46.0,30.0,7.0,0.0,4.197040498442368
6039,13.0,46.0,31.0,9.0,0.0,4.830607476635514
6040,13.0,46.0,32.0,12.0,0.0,6.72702492211838
6041,13.0,46.0,33.0,15.0,0.0,8.703544994156603
6042,13.0,46.0,34.0,8.0,0.0,5.434611048478016
6043,13.0,46.0,35.0,1.0,0.0,1.0
6044,13.0,46.0,36.0,1.0,0.0,1.0
6045,13.0,47.0,1.0,17.0,0.0,9.392261717521233
6046,13.0,47.0,2.0,10.0,0.0,5.683233721296005
6047,13.0,47.0,3.0,6.0,0.0,3.323738450604122
6048,13.0,47.0,4.0,5.0,0.0,2.6833545918367347
6049,13.0,47.0,5.0,9.0,0.0,5.162229321973731
6050,13.0,47.0,6.0,5.0,0.0,3.7974116475858635
6051,13.0,47.0,7.0,9.0,0.0,4.405021473406013
6052,13.0,47.0,8.0,8.0,0.0,4.433881064162755
6053,13.0,47.0,9.0,5.0,0.0,3.3613376835236544
6054,13.0,47.0,13.0,3.0,0.0,2.189252336448598
6055,13.0,47.0,14.0,7.0,0.0,4.668026101141925
6056,13.0,47.0,15.0,6.0,0.0,4.167834890965732
6057,13.0,47.0,16.0,8.0,0.0,6.089123143267849
6058,13.0,47.0,17.0,9.0,0.0,5.369158878504673
6059,13.0,47.0,18.0,7.0,0.0,4.666802610114193
6060,13.0,47.0,19.0,3.0,0.0,1.9435358255451713
6061,13.0,47.0,20.0,5.0,0.0,2.7043095312991507
6062,13.0,47.0,21.0,6.0,0.0,4.445402298850575
6063,13.0,47.0,22.0,10.0,0.0,5.361709067188519
6064,13.0,47.0,23.0,8.0,0.0,4.810014204545454
6065,13.0,47.0,24.0,10.0,0.0,5.887979861548144
6066,13.0,47.0,25.0,4.0,0.0,2.184968847352025
6067,13.0,47.0,26.0,8.0,0.0,4.776142525174284
6068,13.0,47.0,27.0,1.0,0.0,1.0
6069,13.0,47.0,28.0,7.0,0.0,3.987278509768287
6070,13.0,47.0,29.0,5.0,0.0,3.108671171171171
6071,13.0,48.0,1.0,24.0,0.0,11.99041533546326
6072,13.0,48.0,2.0,12.0,0.0,5.605145797598627
6073,13.0,48.0,3.0,10.0,0.0,4.9420240137221265
6074,13.0,48.0,4.0,13.0,0.0,6.553267045454546
6075,13.0,48.0,5.0,11.0,0.0,5.822088068181818
6076,13.0,48.0,6.0,10.0,0.0,4.843393148450245
6077,13.0,48.0,7.0,8.0,0.0,3.661500815660685
6078,13.0,48.0,8.0,7.0,0.0,3.1917613636363638
6079,13.0,48.0,9.0,6.0,0.0,3.1937194127243065
6080,13.0,48.0,10.0,11.0,0.0,4.631959735765964
6081,13.0,48.0,11.0,10.0,0.0,4.125157232704402
6082,13.0,48.0,12.0,10.0,0.0,4.810690423162583
6083,13.0,48.0,13.0,7.0,0.0,3.9102773246329527
6084,13.0,48.0,14.0,1.0,0.0,1.0
6085,13.0,48.0,15.0,1.0,0.0,1.0
6086,13.0,48.0,16.0,6.0,0.0,3.217649748513946
6087,13.0,48.0,17.0,7.0,0.0,4.172382258802012
6088,13.0,48.0,18.0,7.0,0.0,4.20347508001829
6089,13.0,48.0,19.0,12.0,0.0,6.615846789335336
6090,13.0,48.0,20.0,8.0,0.0,5.603454750281637
6091,13.0,48.0,21.0,18.0,0.0,12.30942546000751
6092,13.0,48.0,22.0,11.0,0.0,6.73037927149831
6093,13.0,48.0,23.0,6.0,0.0,3.42623466498899
6094,13.0,48.0,24.0,6.0,0.0,3.42623466498899
6095,13.0,48.0,25.0,20.0,0.0,11.765576323987538
6096,13.0,48.0,26.0,12.0,0.0,6.85246932997798
6097,13.0,48.0,27.0,16.0,0.0,7.962242230612838
6098,13.0,48.0,28.0,16.0,0.0,7.05064485687323
6099,13.0,48.0,29.0,28.0,0.0,13.63261421319797
6100,13.0,48.0,30.0,14.0,0.0,6.586217747010698
6101,13.0,48.0,31.0,20.0,0.0,9.90625
6102,13.0,48.0,32.0,20.0,0.0,9.020138451856514
6103,13.0,48.0,33.0,20.0,0.0,9.944957386363637
6104,13.0,48.0,34.0,17.0,0.0,10.531396438612934
6105,13.0,48.0,35.0,16.0,0.0,8.283495145631068
6106,13.0,48.0,36.0,3.0,0.0,2.1818181818181817
6107,13.0,49.0,1.0,5.0,0.0,3.409263959390863
6108,13.0,49.0,2.0,4.0,0.0,3.219223173140224
6109,13.0,49.0,3.0,4.0,0.0,3.21724818959842
