state_code,dist_code,court_no,total_judge_days,avg_judge_count,mean_tenure_days,median_tenure_days,num_judges,num_valid_entries,state_name,district_name,court_name
3.0,11.0,1.0,944.0,0.9989417989417988,418.75,102.0,4.0,4.0,Karnataka,HAVERI,Prl District and Sessions Judge
3.0,13.0,1.0,910.0,1.0,1641.0,1641.0,1.0,1.0,Karnataka,CHITRADURGA,Prl. District and Sessions Judge
3.0,15.0,1.0,3395.0,1.033171028606208,455.09090909090907,376.0,11.0,11.0,Karnataka,SHIVAMOGGA,Prl. District and Sessions Judge.
3.0,17.0,1.0,1127.0,1.5480769230769231,1294.5,1294.5,2.0,2.0,Karnataka,CHIKKAMAGALURU,PRL.DISTRICT AND SESSIONS JUDGE
3.0,19.0,1.0,399.0,1.0,1130.0,1130.0,1.0,1.0,Karnataka,KOLAR,PRL.DISTRICT AND SESSIONS JUDGE
3.0,22.0,1.0,508.0,0.5297184567257561,154.875,12.5,8.0,8.0,Karnataka,MANDYA,PRL. DISTRICT AND SESSIONS JUDGE
3.0,23.0,1.0,4865.0,2.8702064896755157,468.13333333333327,371.0,15.0,15.0,Karnataka,HASSAN,Prl.District and Sessions Judge
3.0,29.0,1.0,19632.0,5.974437005477784,385.910447761194,46.0,67.0,67.0,Karnataka,CHIKKABALLAPUR,Prl. District and Sessions Court
3.0,30.0,1.0,268.0,0.10970118706508393,8.64516129032258,11.0,31.0,31.0,Karnataka,YADGIR.,District and Sessions Judge
3.0,20.0,3.0,2147.0,0.9342906875543951,191.8,83.0,15.0,15.0,Karnataka,BENGALURU,PRL. CITY CIVIL AND SESSIONS JUDGE
3.0,20.0,7.0,2412.0,0.9995855781185248,392.875,346.5,8.0,8.0,Karnataka,BENGALURU,PRL. CITY CIVIL AND SESSIONS JUDGE
3.0,20.0,2.0,2314.0,0.9991364421416234,609.0,270.0,5.0,5.0,Karnataka,BENGALURU,Chief Metropolitan Magistrate Court
3.0,20.0,8.0,2309.0,0.9969775474956822,506.66666666666674,458.0,6.0,6.0,Karnataka,BENGALURU,"AddlChief Metropolitan Magistrate Court, Bengaluru"
4.0,1.0,1.0,28154.0,8.567863664029215,432.4883720930232,178.0,86.0,86.0,Kerala,Kasaragod,PRINCIPAL DISTRICT AND SESSIONS COURT
4.0,2.0,1.0,143331.0,43.61868533171029,465.2831632653061,318.0,392.0,392.0,Kerala,Ernakulam,"DISTRICT AND SESSIONS COURT, ERNAKULAM"
4.0,3.0,1.0,15678.0,6.462489694971147,422.078431372549,216.0,51.0,51.0,Kerala,Kannur,"District and Sessions Court, Thalassery"
4.0,4.0,1.0,52660.0,16.71746031746032,602.6574074074074,427.0,108.0,108.0,Kerala,Thrissur,DISTRICT COURT ESTABLISHMENT
4.0,5.0,1.0,81353.0,24.757455873402314,587.7142857142858,426.5,182.0,182.0,Kerala,Kozhikode,"District and Sessions Court, Kozhikode"
4.0,6.0,1.0,70323.0,21.400791235544734,414.13953488372096,220.0,215.0,215.0,Kerala,Alappuzha,"District and Sessions Court, Alappuzha"
4.0,7.0,1.0,47552.0,14.471089470480829,563.1809523809524,329.0,105.0,105.0,Kerala,Idukki,District and sessions court Thodupuzha
4.0,8.0,1.0,56086.0,17.068167985392574,616.439024390244,539.0,123.0,123.0,Kerala,Palakkad,DISTRICT AND SESSIONS COURT PALAKKAD
4.0,9.0,1.0,81654.0,25.24860853432282,495.26605504587167,364.0,218.0,218.0,Kerala,Thiruvananthapuram,District and Sessions Court Thiruvananthapuram
4.0,10.0,1.0,65553.0,19.94917833231893,506.0473372781065,354.0,169.0,169.0,Kerala,Kottayam,"District and Sessions Court, Kottayam"
4.0,11.0,1.0,56161.0,17.09099208764455,453.3071895424837,291.0,153.0,153.0,Kerala,Malappuram,"District and Sessions Court, Manjeri"
4.0,12.0,1.0,32361.0,10.006493506493506,498.38095238095235,295.0,84.0,84.0,Kerala,Pathanamthitta,DISTRICT AND SESSIONS COURT PATHANAMTHITTA
4.0,13.0,1.0,2545.0,1.4988221436984688,2003.5,2003.5,2.0,2.0,Kerala,Lakshadweep,"District and Sessions Court, Kavaratti"
4.0,16.0,1.0,39164.0,11.918441874619598,481.15929203539815,363.0,113.0,113.0,Kerala,Wayanad,"DISTRICT COURT,  KALPETTA"
4.0,1.0,4.0,3679.0,1.5233954451345757,514.1,371.5,10.0,10.0,Kerala,Kasaragod,CHIEF JUDICIAL MAGISTRATE COURT KASARAGOD
4.0,2.0,4.0,11246.0,3.4223980523432744,523.4285714285714,376.0,28.0,28.0,Kerala,Ernakulam,Chief Judicial Magistrate
4.0,3.0,4.0,4225.0,1.44741349777321,437.46153846153845,356.0,13.0,13.0,Kerala,Kannur,"CJM Court,Thalassery."
4.0,4.0,4.0,5471.0,1.6649421789409615,962.3636363636364,263.0,11.0,11.0,Kerala,Thrissur,"CJM COURT, THRISSUR"
4.0,7.0,5.0,3280.0,0.9981740718198416,470.66666666666674,333.0,9.0,9.0,Kerala,Idukki,Chief Judicial Magistrate Court Thodupuzha
4.0,8.0,4.0,3141.0,0.9971428571428572,774.4,733.0,5.0,5.0,Kerala,Palakkad,CHIEF JUDICIAL MAGISTRATE COURT  PALAKKAD
