state_code,dist_code,court_no,total_judge_days,avg_judge_count,mean_tenure_days,median_tenure_days,num_judges,num_valid_entries,state_name,district_name,court_name,total_cases,total_valid_cases,median_decision_days,mean_decision_days,work_load(total_cases/avg_judge_count)
1,1,3,9900,3.012781497,758.2777778,437,18,18,"Maharashtra","Nandurbar","DISTRICT AND SESSIONS COURT, NANDURBAR",4289,4206,131,450.0078459,1423.601414
1,2,1,17992,5.47534997,493.5740741,299.5,54,54,"Maharashtra","Dhule","DISTRICT AND SESSIONS COURT, DHULE",24535,24070,174,559.717823,4480.992108
1,3,2,1582,1,1582,1582,1,1,"Maharashtra","Jalgaon","DISTRICT AND SESSIONS COURT JALGAON",27099,26526,33,345.0902511,27099
1,4,1,35397,10.7720633,505.1043478,379,115,115,"Maharashtra","Buldhana","DISTRICT COURT, BULDANA",12882,12570,72,416.1968178,1195.871176
1,5,1,25837,7.862751065,639.1698113,545,53,53,"Maharashtra","Akola","Principal District and Sessions Judge, Akola",18598,18249,84,417.0099184,2365.329876
1,7,1,10804,3.28788801,673.5652174,754,23,23,"Maharashtra","Amravati","DISTRICT  AND SESSIONS COURT AMRAVATI",24226,23727,76,484.3039575,7368.255831
1,8,1,30322,9.22763238,536.0759494,365,79,79,"Maharashtra","Wardha","DISTRICT AND SESSIONS COURT WARDHA.",21106,19955,54,330.025758,2287.260603
1,9,1,47969,14.59799148,388.241573,213,178,178,"Maharashtra","Nagpur","DISTRICT  AND  SESSIONS COURT NAGPUR",63492,62760,119,438.2343212,4349.365465
1,10,1,26564,8.083992696,1096.40625,861,32,32,"Maharashtra","Bhandara","DISTRICT  SESSIONS COURT BHANDARA",8192,8098,249,543.7841442,1013.360638
1,11,3,2446,0.9687128713,635.4,364,5,5,"Maharashtra","Gondia","DISTRICT COURT, GONDIA",5067,5008,122,392.25,5230.652085
1,12,1,24644,7.499695679,704.1702128,732,47,47,"Maharashtra","Gadchiroli","DISTRICT AND SESSIONS COURT GADCHIROLI.",7671,7574,33,299.5596778,1022.841503
1,13,1,33553,10.2108947,805.3833333,830,60,60,"Maharashtra","Chandrapur","DISTRICT AND SESSIONS COURT CHANDRAPUR MAH.",13316,11939,29,397.6704079,1304.097279
1,14,1,41524,12.63664029,616.5,595,112,112,"Maharashtra","Yavatmal","District and Sessions Court, Yavatmal",14660,14588,99,390.027077,1160.118486
1,15,2,8076,2.45769933,577.1428571,392,21,21,"Maharashtra","Nanded","DISTRICT  AND SESSIONS COURT NANDED",19477,18837,99,476.1381855,7924.891283
1,17,1,42905,13.05690809,770.5609756,724.5,82,82,"Maharashtra","Parbhani","DISTRICT  SESSIONS COURT PARBHANI.",18818,18567,157,498.6874562,1441.229414
1,18,1,25207,7.671028606,860.3658537,736,41,41,"Maharashtra","Jalna","District  and Sessions Court Jalna",22567,21442,79,405.6394459,2941.847979
1,19,4,16984,5.168594035,399.2711864,223,59,59,"Maharashtra","Aurangabad","DISTRICT AND SESSIONS COURT AURANGABAD.",47756,47338,86,444.0002957,9239.650024
1,20,1,56971,17.33749239,585.379562,380,137,137,"Maharashtra","Nashik","DISTRICT AND SESSIONS COURT NASHIK.",37229,36749,143,404.4698903,2147.311685
1,21,1,53966,16.4230067,554.3046875,380,128,128,"Maharashtra","Thane","DISTRICT AND SESSIONS COURT, THANE",49680,48991,57,334.7752853,3025.024645
1,24,1,28821,8.770846013,816.8958333,744,48,48,"Maharashtra","Raigad","DISTRICT COURT RAIGAD-ALIBAG",18073,17577,40,349.1380782,2060.576593
1,25,1,50321,15.31375533,639.1981132,359.5,106,106,"Maharashtra","Pune","DISTRICT AND SESSIONS COURT PUNE MAHARASHTRA",76559,75259,46,296.0722173,4999.361579
1,26,1,46093,14.0270846,544.245283,378,106,106,"Maharashtra","Ahmednagar","District and Sessions Court, Ahmednagar",38271,37737,99,511.3041577,2728.364524
1,26,9,5920,1.935272965,278.5,75,34,34,"Maharashtra","Ahmednagar","District  And Sessions Court, Kopergaon",4566,4536,159,436.1399912,2359.357095
1,27,1,38825,11.81527693,664.5352113,607,71,71,"Maharashtra","Beed","DIST.AND SESSION COURT BEED",32213,31684,202,512.4344464,2726.385525
1,28,1,39522,12.02738892,636.1176471,547,85,85,"Maharashtra","Latur","District  and Sessions Court, Latur",18969,15913,292,498.5582857,1577.150296
1,29,1,34879,10.61442483,584.2133333,600,75,75,"Maharashtra","Osmanabad","PRINCIPAL DISTRICT  AND SESSIONS COURT OSMANABAD",24524,24438,246,473.0439479,2310.440781
1,30,12,10386,3.16068168,482.6451613,244,31,31,"Maharashtra","Solapur","District and Sessions Court, Malshiras",4351,4283,97,383.6388046,1376.601772
1,31,1,47248,14.37857578,820.373494,473,83,83,"Maharashtra","Satara","DISTRICT  SESSIONS COURT SATARA.",20832,20470,209,518.9504152,1448.822215
1,31,17,5514,1.678027998,292.75,91,24,24,"Maharashtra","Satara","District and Sessions Court, Vaduj",3753,3706,81,538.9619536,2236.553863
1,32,1,32879,10.00578211,514.6666667,448,99,99,"Maharashtra","Ratnagiri","PRINCIPAL DISTRICT  SESSIONS JUDGE RATNAGIRI.",5089,5071,266,462.3947939,508.6059187
1,33,1,26120,7.948874011,779.1052632,825,57,57,"Maharashtra","Sindhudurg","District and Sessions Court Sindhudurg",3686,3617,65,261.3986729,463.7134763
1,34,1,39170,11.9202678,682.9880952,480,84,84,"Maharashtra","Kolhapur","DISTRICT AND SESSIONS COURT KOLHAPUR",27632,27418,200,530.1388869,2318.068726
1,36,1,17362,5.283627511,492.6530612,308,49,49,"Maharashtra","Washim","Principal District and Sessions Court, Washim",9178,9082,161,462.4604713,1737.064163
1,8,11,6360,1.935483871,218.3658537,129,41,41,"Maharashtra","Wardha","DISTRICT AND SESSIONS COURT, HINGANGHAT",1354,1348,21,124.6127596,699.5666667
1,37,2,15947,4.853012781,355.704918,307,61,61,"Maharashtra","Mumbai City Civil Court","CITY CIVIL AND SESSION COURT MUMBAI",106706,100783,28,186.6226844,21987.5786
1,1,7,1330,0.4714640199,443.3333333,401,3,3,"Maharashtra","Nandurbar","Additional District  And Sessions Court Shahada",5003,4975,295,588.4966834,10611.62632
1,20,9,2324,0.7072428484,207.4761905,56,21,21,"Maharashtra","Nashik","ADDITIONAL DISTRICT AND SESSIONS COURT, MALEGAON",9111,9051,130,404.9765772,12882.42083
1,21,25,3216,0.9795918367,259.8888889,68.5,18,18,"Maharashtra","Thane","ADDL.DIST.  SESSIONS COURT KALYAN",17682,17065,42,295.6782889,18050.375
1,21,28,3308,1.119837508,310.6923077,217,13,13,"Maharashtra","Thane","ADDIL. DISTRICT AND SESSEIONS COURT PALGHAR",4885,4816,70,463.1698505,4362.240024
1,25,4,15474,4.709068777,781.375,774.5,32,32,"Maharashtra","Pune","ADDITIONAL DISTRICT AND SESSIONS COURT BARAMATI",14325,14129,36,413.516951,3042.002714
1,28,11,4858,1.478393183,307.15,122.5,20,20,"Maharashtra","Latur","Additional District  Addl. Sessions Court Udgir",3276,3229,313,583.5568287,2215.919308
1,28,12,4935,1.73828813,332.3125,63,16,16,"Maharashtra","Latur","Additional District and Sessions Court Nilanga",2421,2412,210,536.4423715,1392.749544
1,28,13,1925,0.7566823899,385,31,5,5,"Maharashtra","Latur","Additional District and Sessions Court, Ahmedpur.",3112,3097,344,474.9641589,4112.68987
1,31,7,9628,2.930006086,522.1428571,180,28,28,"Maharashtra","Satara","ADDITIONAL DISTRICT AND SESSIONS JUDGE KARAD",4691,4671,544,783.0152002,1601.020565
1,25,24,3321,1.022475369,501.2727273,175,11,11,"Maharashtra","Pune","ADDL. DISTRICT COURT, KHED",4776,4646,59,278.1037452,4671.017164
1,30,21,2066,0.6287279367,506,420,8,8,"Maharashtra","Solapur","Additional District Court, Barshi",4197,4168,164,326.0292706,6675.383349
1,1,1,21732,6.613511869,616.5102041,451,49,49,"Maharashtra","Nandurbar","Chief Judcial Magistrate Nandurbar",11262,8828,419,538.9816493,1702.877416
1,2,2,11521,3.506086427,504.0285714,199,35,35,"Maharashtra","Dhule","CHIEF JUDICIAL MAGISTRATE COURT, DHULE",33449,25124,530.5,665.2710954,9540.266817
1,4,2,24639,7.498174072,517.474359,325.5,78,78,"Maharashtra","Buldhana","CHIEF JUDICIAL MAGISTRATE BULDANA.",17268,16437,381,522.1968729,2302.960672
1,5,2,14102,4.291539866,507.0526316,362,38,38,"Maharashtra","Akola","Chief Judicial Magistrate",39617,37537,465,654.9875323,9231.41838
1,7,2,1253,0.9944444444,992,992,2,2,"Maharashtra","Amravati","CHIEF JUDICIAL MAGISTRATE COURT",45118,40254,473,656.5492125,45370.05587
1,8,2,21235,6.462264151,419.6710526,310.5,76,76,"Maharashtra","Wardha","COURT OF CHIEF JUDICIAL MAGISTRATE, WARDHA.",54907,51048,315,408.429341,8496.557664
1,9,2,23501,7.15185636,276.8828125,133,128,128,"Maharashtra","Nagpur","Chief Judicial Magistrate,Nagpur",151874,121797,262,490.3299589,21235.60546
1,10,2,12246,3.726719416,654.6923077,571.5,26,26,"Maharashtra","Bhandara","CHIEF  JUDICIAL MAGISTRATE BHANDARA",15642,15550,359,488.9389068,4197.257227
1,11,4,5147,1.861482821,489.3333333,397,15,15,"Maharashtra","Gondia","Chief Judicial Magistrate, Gondia",16764,16334,366,546.2489286,9005.723723
1,12,2,31,1,31,31,1,1,"Maharashtra","Gadchiroli","CHIEF JUDICIAL MAGISTRATE, GADCHIROLI",11151,9047,58,154.4361667,11151
1,13,2,16460,5.009129641,656.7631579,602.5,38,38,"Maharashtra","Chandrapur","Chief Judicial Magistrate, Chandrapur",26715,23758,352,512.3874063,5333.261847
1,14,2,34332,10.44796105,670.05,542,80,80,"Maharashtra","Yavatmal","Chief Judicial Magistrate, Yavatmal",34169,32690,374,516.4698073,3270.39887
1,17,2,32349,9.844491783,607.3506494,362,77,77,"Maharashtra","Parbhani","CHIEF JUDICIAL MAGISTRATE COURT PARBHANI.",22101,19872,424,555.5881139,2245.011778
1,18,2,5475,1.669207317,617.25,693,12,12,"Maharashtra","Jalna","CHIEF JUDICIAL MAGISTRATE COURT JALNA",23796,21759,533,673.4539271,14255.86849
1,19,3,17960,5.465611686,316.3614458,112,83,83,"Maharashtra","Aurangabad","CHIEF JUDICIAL MAGISTRATE,AURANGABAD",94349,70395,389,530.6046594,17262.29477
1,20,3,20301,6.178027998,325.902439,58.5,82,82,"Maharashtra","Nashik","CHIEF JUDICIAL MAGISTRATE NASHIK.",39940,39333,485,703.6355478,6464.846067
1,21,2,28745,8.74771759,413.9333333,217,90,90,"Maharashtra","Thane","C.J.M. COURT THANE",22164,14724,180,346.8714344,2533.689476
1,24,2,17078,5.201949436,636.8055556,632.5,36,36,"Maharashtra","Raigad","Chief Judicial Magistrate,Raigad-Alibag",3430,3173,86,361.9520958,659.368193
1,26,2,23452,7.136944614,447.3432836,198,67,67,"Maharashtra","Ahmednagar","Chief Judicial Magistrate, Ahmednagar",41462,36093,422,571.9565567,5809.488828
1,27,2,20842,6.342665855,482.8095238,276,63,63,"Maharashtra","Beed","CHIEF JUDICIAL MAGISTRATE BEED.",31406,24872,359,521.1902541,4951.545725
1,28,2,25150,7.653682288,531.0454545,363.5,66,66,"Maharashtra","Latur","Chief Judicial Magistrate, Latur",26451,21583,421,553.9704397,3455.983539
1,29,2,27990,8.51795496,701.0384615,666,52,52,"Maharashtra","Osmanabad","CHIEF JUDICIAL MAGISTRATE COURT OSMANABAD.",17217,14985,546,676.4072739,2021.259807
1,31,3,25821,7.857881923,745.12,334,50,50,"Maharashtra","Satara","Chief Judicial Magistrate Satara",38754,35387,110,348.7084805,4931.863367
1,32,2,19559,5.952221546,433.484375,235,64,64,"Maharashtra","Ratnagiri","CHIEF JUDICIAL MAGISTRATE COURT RATNAGIRI.",12216,8295,371,501.5614225,2052.342962
1,33,2,7509,2.285149117,804.8421053,849,19,19,"Maharashtra","Sindhudurg","CHIEF JUDICIAL MAGISTRATE SINDHUDURG",871,693,148,294.6060606,381.1567452
1,34,3,11424,3.476567255,677.0416667,371.5,24,24,"Maharashtra","Kolhapur","Chief Judicial Magistrate Kolhapur",35635,34567,452,613.4099575,10250.0534
1,23,1,2459,1.582368082,261.4,166,15,15,"Maharashtra","Mumbai CMM Courts","CMM COURT, ESPLANADE COURT, MUMBAI",44471,39321,431,564.0120801,28104.08052
1,23,3,4538,1.568071873,666.6666667,752,9,9,"Maharashtra","Mumbai CMM Courts","ADDL. CHIEF METROPOLITAN MAGISTRATE COURT, GIRGAON",18795,14652,419,614.4608927,11986.05773
1,23,6,3284,0.9993913573,956.8,754,5,5,"Maharashtra","Mumbai CMM Courts","ADDL. CHIEF METROPOLITAN MAGISTRATE, ANDHERI",56627,51838,418,576.1539797,56661.4866
1,23,9,6500,1.978088862,398.15,304,20,20,"Maharashtra","Mumbai CMM Courts","ADDL. CHIEF METROPOLITAN MAGISTRATES COURT, KURLA",47678,42938,496,661.5233127,24103.06277
2,2,1,55989,17.03864881,614.9826087,562,115,115,"Andhra Pradesh","Ananthapur","District Court Complex, Ananthapuramu.",20717,20692,88,298.1144404,1215.882798
2,3,1,56414,17.79060233,659.0272727,670,110,110,"Andhra Pradesh","Chittoor","PRINCIPAL DISTRICT AND SESSIONS JUDGE CHITTOOR",8377,8374,390,574.7403869,470.8665757
2,4,1,69403,21.12081558,504.7413793,357.5,174,174,"Andhra Pradesh","East Godavari","Prl. District Court,Rajamahendravaram",20806,19536,217.5,364.6954341,985.0945348
2,5,1,91208,27.75654291,574.6479592,416,196,196,"Andhra Pradesh","Guntur","District Court",42191,38581,123,342.143931,1520.038001
2,5,17,3163,0.9996839444,1947,1947,2,2,"Andhra Pradesh","Guntur","DISTRICT COURT TENALI",2165,2165,541,631.4725173,2165.684477
2,7,1,42132,14.37952218,515.4174757,368,103,103,"Andhra Pradesh","Kadapa","District and Sessions Courts, Kadapa",10870,10865,372,499.9709158,755.9361056
2,10,1,52598,16.00669507,389.8474576,142,177,177,"Andhra Pradesh","Kurnool","Prl.District and Sessions Court Complex,Kurnool",10305,10304,408,545.7132182,643.79311
2,11,6,6391,2.190198766,654.4166667,727.5,12,12,"Andhra Pradesh","Krishna","Prl. District Court, Krishna, Machilipatnam",11621,11491,242,443.7168219,5305.911125
2,15,1,35988,12.83910096,647.3823529,699,68,68,"Andhra Pradesh","Nellore","District and Sessions Courts, Nellore",12195,12179,643,757.9873553,949.832861
2,17,1,44619,14.0887275,358.5806452,145,155,155,"Andhra Pradesh","Prakasham","PRL. DISTRICT JUDGE COURT,ONGOLE,PRAKASAM DIST.",19804,18605,66,297.7024456,1405.662789
2,19,1,37976,11.89351707,541.8817204,330,93,93,"Andhra Pradesh","Srikakulam","Prl. District Court, Srikakulam",7358,7357,578,704.0936523,618.6563619
2,20,1,59065,18.47513294,436.1731844,275,179,179,"Andhra Pradesh","Visakapatnam","PRINCIPAL DISTRICT  AND SESSIONS JUDGE COURT",24471,24451,406,612.891211,1324.537154
2,21,1,32419,9.865794279,427.1262136,151,103,103,"Andhra Pradesh","Vizianagaram","PRINCIPAL DISTRICT JUDGE COURT VIZIANAGARAM",6215,6213,474,566.8905521,629.9543478
2,23,1,57530,17.50760803,603.936,485,125,125,"Andhra Pradesh","West Godavari","Principal District and Sessions Court, Eluru",17136,17133,184,406.3032744,978.7744829
2,3,5,7631,2.72925608,517.0526316,514,19,19,"Andhra Pradesh","Chittoor","ADDITIONAL DISTRICT JUDGE",9636,9632,640,815.7694145,3530.63242
2,4,3,19967,6.076384662,605.8181818,240.5,44,44,"Andhra Pradesh","East Godavari","III Addl. District And Sessions Court",22828,22806,361,519.2504604,3756.839185
2,4,6,6800,2.796052632,884,1007,11,11,"Andhra Pradesh","East Godavari","II Addl. Dist. and Sessions Court, Amalapuram",1973,1973,688,853.08667,705.6376471
2,5,23,1119,1,1727,1727,1,1,"Andhra Pradesh","Guntur","Addl District Judges Court, Narasaraopet",2606,2605,534,724.0057582,2606
2,11,1,56207,18.30250733,637.9459459,469,111,111,"Andhra Pradesh","Krishna","II Additional District Judge, Vijayawada",23228,23215,367,555.0192979,1269.115733
2,20,6,10571,3.297255147,793.8235294,507,17,17,"Andhra Pradesh","Visakapatnam","X Addl District and Session Judges Court, AKP",2479,2479,486,646.3929004,751.8374799
2,11,5,16311,4.963785758,620.4117647,563,34,34,"Andhra Pradesh","Krishna","Chief Metropolitan Magistrate, Vijayawada",38357,37780,463,614.5608788,7727.368156
2,20,11,3021,0.9980178394,750.4,453,5,5,"Andhra Pradesh","Visakapatnam","CHIEF METROPOLITAN MAGISTRATE COURT",6125,6096,812.5,931.4670276,6137.164846
3,1,1,678,1,704.5,704.5,2,2,"Karnataka","BELAGAVI","Prl.  District and Session Judge, Belagavi.",53707,52965,76,249.8145001,53707
3,3,1,229,0.1346266902,10.45454545,10,22,22,"Karnataka","VIJAYAPURA","PRL. DISTRICT AND SESSIONS COURT",27456,27301,32,222.8698216,203941.7293
3,4,1,1954,0.9903699949,537,367,5,5,"Karnataka","KALABURAGI","Prl Dist and Sessions Court Kalaburagi",28531,28293,31,230.4164281,28808.42528
3,9,1,3177,1.846019756,671.25,638,8,8,"Karnataka","DHARWAD","PRL. DISTRICT AND SESSIONS JUDGE",21372,20980,23,178.3530505,11577.34089
3,10,1,166,0.09839952579,8.3,8.5,20,20,"Karnataka","UTTARA KANNADA","PRL. DISTRICT AND SESSIONS JUDGE COURT, U.K KARWAR",10122,9012,23,238.256103,102866.3494
3,11,1,944,0.9989417989,418.75,102,4,4,"Karnataka","HAVERI","Prl District and Sessions Judge",25652,24803,9,98.94057171,25679.17373
3,13,1,910,1,1641,1641,1,1,"Karnataka","CHITRADURGA","Prl. District and Sessions Judge",25414,20092,23,189.9726259,25414
3,15,1,3395,1.033171029,455.0909091,376,11,11,"Karnataka","SHIVAMOGGA","Prl. District and Sessions Judge.",26400,25892,14,156.5349915,25552.40059
3,17,1,1127,1.548076923,1294.5,1294.5,2,2,"Karnataka","CHIKKAMAGALURU","PRL.DISTRICT AND SESSIONS JUDGE",275,274,396.5,415.6642336,177.6397516
3,19,1,399,1,1130,1130,1,1,"Karnataka","KOLAR","PRL.DISTRICT AND SESSIONS JUDGE",16821,16126,21,243.0142007,16821
3,22,1,508,0.5297184567,154.875,12.5,8,8,"Karnataka","MANDYA","PRL. DISTRICT AND SESSIONS JUDGE",28946,28109,9,110.2708741,54644.12205
3,23,1,4865,2.87020649,468.1333333,371,15,15,"Karnataka","HASSAN","Prl.District and Sessions Judge",37577,37359,25,199.9618298,13092.08941
3,29,1,19632,5.974437005,385.9104478,46,67,67,"Karnataka","CHIKKABALLAPUR","Prl. District and Sessions Court",15951,13394,21,173.7146484,2669.875
3,30,1,268,0.1097011871,8.64516129,11,31,31,"Karnataka","YADGIR.","District and Sessions Judge",8163,7954,14,117.6426955,74411.22761
3,20,3,2147,0.9342906876,191.8,83,15,15,"Karnataka","BENGALURU","PRL. CITY CIVIL AND SESSIONS JUDGE",113817,113584,100,297.1821647,121821.8286
3,20,7,2412,0.9995855781,392.875,346.5,8,8,"Karnataka","BENGALURU","PRL. CITY CIVIL AND SESSIONS JUDGE",14769,14712,28,250.1380506,14775.12313
3,20,2,2314,0.9991364421,609,270,5,5,"Karnataka","BENGALURU","Chief Metropolitan Magistrate Court",400678,293816,135,308.0346577,401024.3077
3,20,8,2309,0.9969775475,506.6666667,458,6,6,"Karnataka","BENGALURU","AddlChief Metropolitan Magistrate Court, Bengaluru",65237,58406,197,314.9318734,65434.7735
4,1,1,28154,8.567863664,432.4883721,178,86,86,"Kerala","Kasaragod","PRINCIPAL DISTRICT AND SESSIONS COURT",9698,9675,286,402.3983463,1131.904099
4,2,1,143331,43.61868533,465.2831633,318,392,392,"Kerala","Ernakulam","DISTRICT AND SESSIONS COURT, ERNAKULAM",46665,46441,17,159.522211,1069.839672
4,3,1,15678,6.462489695,422.0784314,216,51,51,"Kerala","Kannur","District and Sessions Court, Thalassery",19052,19035,377,632.6862621,2948.089807
4,4,1,52660,16.71746032,602.6574074,427,108,108,"Kerala","Thrissur","DISTRICT COURT ESTABLISHMENT",34535,34469,84,400.4507529,2065.804216
4,5,1,81353,24.75745587,587.7142857,426.5,182,182,"Kerala","Kozhikode","District and Sessions Court, Kozhikode",22583,22556,232,338.4983596,912.1696557
4,6,1,70323,21.40079124,414.1395349,220,215,215,"Kerala","Alappuzha","District and Sessions Court, Alappuzha",14826,14221,330,578.808171,692.7781238
4,7,1,47552,14.47108947,563.1809524,329,105,105,"Kerala","Idukki","District and sessions court Thodupuzha",11480,11247,247,334.2605139,793.3058546
4,8,1,56086,17.06816799,616.4390244,539,123,123,"Kerala","Palakkad","DISTRICT AND SESSIONS COURT PALAKKAD",19021,19014,561,637.7098454,1114.413686
4,9,1,81654,25.24860853,495.266055,364,218,218,"Kerala","Thiruvananthapuram","District and Sessions Court Thiruvananthapuram",29007,28969,155,383.4745072,1148.85539
4,10,1,65553,19.94917833,506.0473373,354,169,169,"Kerala","Kottayam","District and Sessions Court, Kottayam",21531,21490,159,370.7643555,1079.292572
4,11,1,56161,17.09099209,453.3071895,291,153,153,"Kerala","Malappuram","District and Sessions Court, Manjeri",25368,25175,101,351.5771202,1484.290664
4,12,1,32361,10.00649351,498.3809524,295,84,84,"Kerala","Pathanamthitta","DISTRICT AND SESSIONS COURT PATHANAMTHITTA",12010,11910,249,471.4812762,1200.220636
4,16,1,39164,11.91844187,481.159292,363,113,113,"Kerala","Wayanad","DISTRICT COURT,  KALPETTA",8685,8154,201,343.1028943,728.7026351
4,1,4,3679,1.523395445,514.1,371.5,10,10,"Kerala","Kasaragod","CHIEF JUDICIAL MAGISTRATE COURT KASARAGOD",6733,6180,250,457.9226537,4419.732264
4,2,4,11246,3.422398052,523.4285714,376,28,28,"Kerala","Ernakulam","Chief Judicial Magistrate",3352,2979,314,550.0057066,979.4301974
4,3,4,4225,1.447413498,437.4615385,356,13,13,"Kerala","Kannur","CJM Court,Thalassery.",9323,9305,92,260.431166,6441.144852
4,4,4,5471,1.664942179,962.3636364,263,11,11,"Kerala","Thrissur","CJM COURT, THRISSUR",5863,3742,146,324.470604,3521.443612
4,7,5,3280,0.9981740718,470.6666667,333,9,9,"Kerala","Idukki","Chief Judicial Magistrate Court Thodupuzha",7043,6461,238,325.4507042,7055.883537
4,8,4,3141,0.9971428571,774.4,733,5,5,"Kerala","Palakkad","CHIEF JUDICIAL MAGISTRATE COURT  PALAKKAD",7384,5531,439,538.7007774,7405.157593
4,9,4,4740,1.875741987,620.2,522.5,10,10,"Kerala","Thiruvananthapuram","Chief Judicial Magistrate  Court  Trivandrum",4357,4342,253,399.2116536,2322.814135
4,12,4,1878,0.672877105,372.7142857,298,7,7,"Kerala","Pathanamthitta","CHIEF JUDICIAL MAGISTRATE COURT PATHANAMTHITTA",4009,3190,271,423.8783699,5957.997338
4,16,2,2260,0.9903593339,332.3333333,297,9,9,"Kerala","Wayanad","CJM COURT,KALPETTA",18234,16008,148,294.3965517,18411.49912
4,2,5,4807,1.462872794,384.3529412,236,17,17,"Kerala","Ernakulam","Additional Chief Judicial Magistrate",28652,28530,375,500.5456011,19586.11858
4,3,5,3800,1.852754754,584.6666667,446,9,9,"Kerala","Kannur","ACJM Court Thalassery",16625,16561,69,140.4695369,8973.125
4,9,5,5617,1.783174603,416.4117647,212,17,17,"Kerala","Thiruvananthapuram","Addl Chief Judicial Magistrate Trivandrum",1679,1679,1112,1251.378797,941.5791348
5,1,1,3922,1.553267327,873.5714286,733,7,7,"Himachal Pradesh","Hamirpur","DISTRICT AND SESSIONS COURT HAMIRPUR, H.P.",9704,8628,167,295.258229,6247.475778
5,2,1,25176,10.67231878,841.4722222,871.5,36,36,"Himachal Pradesh","Kangra","District and Sessions Court, Kangra at Dharamshala",14716,13700,145,337.1543796,1378.894344
5,4,1,6010,2.930277913,585.9285714,510,14,14,"Himachal Pradesh","Una","District and Sessions Judge, Una",12218,10294,91,226.1446474,4169.570383
5,5,1,14134,5.96875,740.72,733,25,25,"Himachal Pradesh","Solan","District and Sessions Court",8978,8439,110,229.7457045,1504.167539
5,5,11,4364,1.992694064,582.4,478,10,10,"Himachal Pradesh","Solan","District  & Sessions Judge",2373,2183,158,313.113147,1190.850137
5,7,1,4071,1.98973607,678.5,881,6,6,"Himachal Pradesh","Bilaspur","District and Sessions Court, Bilaspur",7162,5486,47,157.0462997,3599.472366
5,8,1,6229,2.885132006,765.6363636,734,11,11,"Himachal Pradesh","Chamba","District and Sessions Judge Chamba",8492,6340,65,194.523817,2943.36619
5,9,2,3341,1.716855087,614.8888889,733,9,9,"Himachal Pradesh","Kinnaur","District  and Sessions Judge, Kinnaur at Rampur",5566,4262,82,249.8622712,3241.974259
5,10,1,5843,2.848854217,730.5454545,734,11,11,"Himachal Pradesh","Kullu","District and Session Judge,kullu",10542,9525,63,155.9781627,3700.43505
5,11,9,1572,2,393,393,4,4,"Himachal Pradesh","Shimla","District and Sessions Judge Rohru",1222,1089,247,460.0330579,611
5,11,10,715,0.9916782247,723,723,2,2,"Himachal Pradesh","Shimla","District and Sessions Judge Shimla",7594,5227,135,362.6018749,7657.725874
5,7,2,8783,4.012334399,779,731,15,15,"Himachal Pradesh","Bilaspur","Addl. District and Session Court,Ghumarwin",1096,1017,180,300.5368732,273.157691
5,1,4,4399,2.144807411,586.1,734,10,10,"Himachal Pradesh","Hamirpur","CHIEF JUDICIAL MAGISTRATE, HAMIRPUR, H.P.",12120,8544,116,235.4138577,5650.857013
5,2,8,2321,1.864257028,1017.333333,1078,3,3,"Himachal Pradesh","Kangra","Chief Judicial Magistrate, Kangra at Dharamshala",10853,9088,61,194.4304577,5821.622146
5,4,2,5192,2.524064171,527.5,354.5,14,14,"Himachal Pradesh","Una","Chief Judicial Magistrate,TC Amb",5099,4054,191,332.9629995,2020.154661
5,4,3,5009,2.385238095,478.3333333,393,12,12,"Himachal Pradesh","Una","Chief Judicial Magistrate, Una",35939,13459,106,273.7557768,15067.25893
5,5,5,4096,1.991249392,926.3333333,826,6,6,"Himachal Pradesh","Solan","Chief Judicial Magistrate",4774,3671,181,374.1620812,2397.489746
5,5,12,1708,0.9976635514,813,796,3,3,"Himachal Pradesh","Solan","Chief Judicial Magistrate,TC Kasauli",8016,5041,60,187.031343,8034.772834
5,6,2,9264,4.510223953,805.4375,733,16,16,"Himachal Pradesh","Mandi","Cheif Judicial Magistrate, TC Sarkaghat",4164,2546,234,353.1087981,923.2357513
5,6,4,3394,1.983635301,809.3333333,741,6,6,"Himachal Pradesh","Mandi","Chief Judicial Magistrate, TC Gohar",4255,2080,186,306.3245192,2145.051562
5,6,5,3156,1.730263158,769.6666667,1025,6,6,"Himachal Pradesh","Mandi","Chief Judicial Magistrate, TC Karsog",4977,1652,191,289.6579903,2876.441065
5,6,7,3058,1.970360825,565,706.5,8,8,"Himachal Pradesh","Mandi","Cheif Judicial Magistrate, TC Sundernagar",5098,3918,229,373.902246,2587.343362
5,6,9,2976,1.381615599,493.1111111,490,9,9,"Himachal Pradesh","Mandi","Chief Judicial Magistrate, TC Jogindernagar",2157,1961,140,292.5762366,1561.215726
5,8,4,4710,1.990701606,768.75,766,8,8,"Himachal Pradesh","Chamba","Chief Judicial Magistrate Chamba",17908,9294,68,189.6665591,8995.823355
5,9,4,4234,1.97665733,473,475.5,12,12,"Himachal Pradesh","Kinnaur","Chief Judicial Magistrate,Rampur",4517,4132,147,256.910697,2285.170997
5,10,3,5866,1.985781991,523.4285714,292,14,14,"Himachal Pradesh","Kullu","Chief Judicial magistrate,Kullu",19008,16201,65,205.3416456,9572.047733
5,10,2,2096,0.7017073987,706.75,736.5,4,4,"Himachal Pradesh","Kullu","Judicial Magistrate 1st class,Manali",7090,6950,139,230.9877698,10103.92653
