,state_code,dist_code,court_no,total_cases,total_valid_cases,median_decision_days,mean_decision_days
413,10.0,17.0,4.0,7886.0,5437.0,578.0,760.6573478020968
414,10.0,17.0,8.0,1562.0,1562.0,465.0,723.1875800256082
415,10.0,17.0,12.0,2442.0,2442.0,573.5,905.2891072891073
416,10.0,17.0,13.0,3459.0,3457.0,336.0,441.56204801851317
417,10.0,17.0,18.0,408.0,407.0,609.0,692.8108108108108
418,10.0,17.0,22.0,945.0,945.0,977.0,1085.279365079365
419,10.0,17.0,23.0,211.0,211.0,707.0,947.0
420,10.0,18.0,5.0,26700.0,26694.0,382.0,547.5968382408032
421,10.0,18.0,17.0,18626.0,18620.0,727.0,876.2104726100966
422,10.0,18.0,20.0,682.0,682.0,611.0,997.8005865102639
423,10.0,18.0,23.0,808.0,742.0,237.0,683.5377358490566
424,10.0,19.0,2.0,6712.0,5678.0,211.0,388.30855935188447
425,10.0,19.0,5.0,3748.0,3746.0,594.0,777.8246129204484
426,10.0,19.0,9.0,463.0,463.0,796.0,1102.2894168466523
427,10.0,20.0,1.0,8458.0,8431.0,467.0,600.25904400427
428,10.0,20.0,7.0,2288.0,2287.0,348.0,474.26191517271536
429,10.0,20.0,12.0,1798.0,1798.0,707.5,878.281423804227
430,10.0,20.0,16.0,2729.0,2729.0,620.0,855.4818614877245
431,10.0,20.0,18.0,1308.0,1308.0,626.5,795.9594801223242
432,10.0,20.0,19.0,2143.0,2143.0,504.0,720.0345310312646
433,10.0,20.0,24.0,4243.0,4234.0,478.0,660.4740198393954
434,10.0,21.0,3.0,3135.0,1569.0,541.0,705.5736137667304
435,10.0,21.0,5.0,571.0,571.0,974.0,898.106830122592
436,10.0,21.0,9.0,1421.0,1407.0,575.0,711.3503909026297
437,10.0,21.0,13.0,374.0,374.0,610.5,738.7459893048128
438,10.0,21.0,15.0,282.0,248.0,739.5,887.5967741935484
439,10.0,22.0,1.0,3704.0,3010.0,728.5,884.4189368770764
440,10.0,22.0,8.0,401.0,401.0,1136.0,1192.9426433915212
441,10.0,22.0,9.0,1361.0,1361.0,648.0,826.5819250551066
442,10.0,22.0,11.0,1316.0,1316.0,713.5,889.8335866261398
443,10.0,22.0,15.0,2060.0,2059.0,1017.0,1145.335599805731
444,10.0,22.0,17.0,3388.0,3388.0,695.5,790.9521841794569
445,10.0,22.0,21.0,232.0,232.0,405.5,712.2370689655172
446,10.0,22.0,22.0,3095.0,1573.0,918.0,1097.2879847425302
447,10.0,23.0,2.0,7510.0,7486.0,194.0,393.599251936949
448,10.0,24.0,2.0,1972.0,1972.0,438.5,605.9766734279918
449,10.0,24.0,3.0,6274.0,6267.0,199.0,307.4994415190681
450,10.0,24.0,6.0,5751.0,5751.0,336.0,499.226221526691
451,10.0,24.0,14.0,2366.0,2359.0,308.0,409.1216617210682
452,10.0,24.0,16.0,1457.0,1457.0,818.0,1001.0411805078929
453,10.0,24.0,20.0,2084.0,2084.0,597.0,740.922744721689
454,10.0,24.0,22.0,2854.0,2854.0,238.5,375.8339173090399
455,10.0,24.0,24.0,709.0,709.0,756.0,906.9238363892807
456,10.0,24.0,25.0,869.0,868.0,336.5,417.57488479262673
457,10.0,25.0,6.0,1247.0,1246.0,466.5,643.1982343499197
458,10.0,25.0,9.0,3606.0,2327.0,341.0,452.9458530296519
459,10.0,25.0,12.0,1521.0,1521.0,422.0,570.5489809335963
460,10.0,25.0,14.0,850.0,849.0,421.0,629.4310954063604
461,10.0,26.0,2.0,8085.0,6596.0,218.0,399.4522437841116
462,10.0,26.0,4.0,2035.0,2034.0,521.5,700.0034414945919
463,10.0,26.0,10.0,4722.0,3244.0,36.5,374.8538840937115
464,10.0,26.0,12.0,3258.0,3254.0,26.0,232.9821757836509
465,10.0,26.0,15.0,885.0,885.0,592.0,689.0790960451977
466,10.0,26.0,18.0,1716.0,1657.0,137.0,622.2619191309595
467,10.0,26.0,19.0,698.0,698.0,902.0,1044.9656160458453
468,10.0,27.0,2.0,6135.0,5880.0,414.0,557.8404761904762
469,10.0,27.0,5.0,4253.0,4244.0,764.5,983.7061734213006
470,10.0,27.0,6.0,1248.0,1247.0,763.0,886.8700882117081
471,10.0,27.0,9.0,1164.0,1163.0,517.0,761.006018916595
472,10.0,27.0,10.0,1859.0,1378.0,934.5,1031.5863570391873
473,10.0,27.0,12.0,1946.0,1946.0,621.0,860.5811921891059
474,10.0,27.0,19.0,395.0,395.0,255.0,450.15696202531643
475,10.0,27.0,22.0,62.0,62.0,2491.5,2178.3225806451615
476,10.0,28.0,2.0,5067.0,5067.0,561.0,708.6550226958752
477,10.0,28.0,5.0,16701.0,16699.0,164.0,339.4013413976885
478,10.0,28.0,7.0,1816.0,1815.0,492.0,610.7399449035813
479,10.0,29.0,1.0,7952.0,6754.0,505.0,639.9093870299082
480,10.0,29.0,3.0,988.0,902.0,639.5,791.0254988913525
481,10.0,29.0,12.0,1915.0,1915.0,540.0,666.5477806788512
482,10.0,30.0,4.0,5650.0,5338.0,48.0,256.52997377294867
483,10.0,30.0,7.0,1567.0,1567.0,1063.0,1142.602425015954
484,10.0,30.0,8.0,1807.0,1806.0,643.5,935.0913621262458
485,10.0,31.0,4.0,3330.0,3313.0,622.0,809.4150316933293
486,10.0,31.0,7.0,3419.0,3416.0,920.5,1049.418325526932
487,10.0,31.0,8.0,8425.0,6863.0,293.0,536.7477779396766
488,10.0,31.0,11.0,2488.0,2488.0,810.5,866.575964630225
489,10.0,31.0,13.0,2247.0,2246.0,680.0,854.9496883348174
490,10.0,31.0,18.0,2129.0,2125.0,678.0,821.864
491,10.0,32.0,3.0,4580.0,4568.0,331.0,564.003064798599
492,10.0,32.0,5.0,932.0,932.0,1396.0,1388.038626609442
493,10.0,32.0,8.0,550.0,550.0,805.5,942.6418181818182
494,10.0,32.0,10.0,3188.0,3188.0,885.0,990.5232120451694
495,10.0,32.0,12.0,1784.0,1784.0,884.5,1059.642937219731
496,10.0,32.0,15.0,807.0,805.0,745.0,912.1217391304348
497,10.0,32.0,17.0,2464.0,2464.0,990.5,1128.6939935064936
498,10.0,32.0,19.0,6285.0,6218.0,301.0,485.99002894821484
499,10.0,32.0,21.0,2709.0,2698.0,504.5,663.5785767234989
500,10.0,32.0,22.0,4090.0,4090.0,708.0,791.6513447432762
501,10.0,32.0,24.0,2271.0,2271.0,693.0,842.4944958168207
502,10.0,33.0,1.0,1676.0,1676.0,521.5,911.2428400954653
503,10.0,33.0,2.0,1580.0,1580.0,472.0,609.9101265822785
504,10.0,33.0,6.0,2548.0,2542.0,410.0,874.572383949646
505,10.0,33.0,9.0,1575.0,1574.0,187.0,557.4510800508259
506,10.0,33.0,14.0,2341.0,2341.0,616.0,897.7321657411362
507,10.0,33.0,17.0,3054.0,3045.0,683.0,773.6311986863711
508,10.0,33.0,19.0,2115.0,2114.0,248.0,597.7119205298013
509,10.0,33.0,20.0,6190.0,6178.0,655.5,769.0241178374879
510,11.0,1.0,4.0,25148.0,24771.0,85.0,426.0935771668483
511,11.0,1.0,7.0,1315.0,1251.0,129.0,363.97202238209434
512,11.0,2.0,2.0,5455.0,5334.0,333.0,501.75365579302587
513,11.0,3.0,2.0,1373.0,1365.0,235.0,417.4424908424908
514,11.0,4.0,2.0,10567.0,10078.0,351.0,535.8680293709069
515,11.0,4.0,16.0,1149.0,1139.0,342.0,507.44424934152767
516,11.0,4.0,19.0,1213.0,1152.0,760.0,884.0286458333334
517,11.0,5.0,2.0,19806.0,19399.0,25.0,324.46224032166606
518,11.0,6.0,3.0,6183.0,6083.0,36.0,352.57899062962355
519,11.0,6.0,6.0,1009.0,988.0,29.0,263.70344129554655
520,11.0,7.0,2.0,7049.0,6908.0,256.0,455.61464968152865
521,11.0,7.0,5.0,988.0,980.0,270.0,376.53979591836736
522,11.0,8.0,2.0,11939.0,11716.0,81.0,441.08228064185727
523,11.0,8.0,5.0,3904.0,3881.0,486.0,667.3857253285236
524,11.0,9.0,2.0,2560.0,2523.0,120.0,350.0701545778835
525,11.0,10.0,4.0,2792.0,2768.0,208.5,476.7998554913295
526,11.0,10.0,8.0,1486.0,1460.0,426.5,579.6479452054795
527,11.0,11.0,2.0,5121.0,5063.0,19.0,261.4100335769307
528,11.0,11.0,8.0,65.0,65.0,1190.0,1168.8923076923077
529,11.0,11.0,11.0,344.0,343.0,692.0,734.9241982507289
530,11.0,12.0,3.0,1538.0,1437.0,230.0,362.4627696590118
531,11.0,13.0,2.0,5840.0,5785.0,318.0,545.2527225583406
532,11.0,13.0,8.0,1657.0,1634.0,40.0,333.25581395348837
533,11.0,13.0,11.0,422.0,414.0,13.0,250.01932367149757
534,11.0,14.0,3.0,7527.0,7200.0,220.0,570.1875
535,11.0,15.0,3.0,10888.0,10666.0,77.5,443.8610538158635
536,11.0,15.0,14.0,864.0,841.0,28.0,392.3103448275862
537,11.0,16.0,2.0,2044.0,2023.0,777.0,888.7533366287691
538,11.0,17.0,2.0,3951.0,3848.0,81.0,425.3487525987526
539,11.0,17.0,6.0,434.0,413.0,289.0,582.6949152542373
540,11.0,17.0,8.0,639.0,609.0,419.0,619.3711001642037
541,11.0,17.0,11.0,340.0,323.0,37.0,343.64396284829724
542,11.0,18.0,2.0,11908.0,11670.0,19.0,204.43778920308483
543,11.0,19.0,2.0,5124.0,5038.0,301.0,587.004565303692
544,11.0,20.0,2.0,2229.0,2155.0,16.0,244.8937354988399
545,11.0,21.0,2.0,3197.0,3164.0,84.0,308.60176991150445
546,11.0,22.0,4.0,4492.0,4323.0,27.0,308.95188526486237
547,11.0,23.0,2.0,7946.0,7904.0,237.5,415.23152834008096
548,11.0,24.0,2.0,4124.0,4014.0,36.0,260.0827105132038
549,11.0,26.0,2.0,2598.0,2589.0,575.0,702.7052916183854
550,11.0,26.0,5.0,371.0,371.0,648.0,712.4420485175202
551,11.0,26.0,12.0,308.0,298.0,538.5,738.4093959731543
552,11.0,27.0,2.0,4686.0,4621.0,85.0,403.6600302964726
553,11.0,27.0,5.0,1276.0,1270.0,541.0,684.2653543307086
554,11.0,29.0,1.0,2141.0,2130.0,749.0,846.6018779342724
555,11.0,29.0,9.0,278.0,277.0,927.0,1007.8158844765343
556,11.0,30.0,1.0,1557.0,1534.0,68.0,448.5560625814863
557,11.0,31.0,1.0,233.0,214.0,479.0,675.8551401869158
558,11.0,32.0,1.0,3206.0,3178.0,145.5,343.8379483952171
559,12.0,1.0,2.0,4805.0,4794.0,438.0,596.7259073842303
560,12.0,2.0,2.0,5441.0,5425.0,404.0,585.9063594470047
561,12.0,3.0,3.0,3463.0,3448.0,370.5,572.7485498839907
562,12.0,3.0,6.0,360.0,355.0,427.0,626.825352112676
563,12.0,4.0,2.0,6314.0,6299.0,206.0,407.26543895856486
564,12.0,6.0,2.0,4425.0,4327.0,216.0,387.83221631615436
565,12.0,7.0,3.0,2062.0,2059.0,299.0,477.82418649830015
566,12.0,8.0,2.0,4359.0,4321.0,273.0,449.3378847489007
567,12.0,9.0,2.0,1831.0,1828.0,395.0,546.8796498905908
568,12.0,10.0,2.0,2151.0,2140.0,406.0,605.4434579439252
569,12.0,11.0,2.0,2044.0,2032.0,320.5,445.14812992125985
570,12.0,11.0,5.0,378.0,377.0,257.0,599.0954907161804
571,12.0,12.0,2.0,3811.0,3807.0,368.0,532.9482532177568
572,12.0,13.0,2.0,1876.0,1873.0,503.0,734.6545648691938
573,12.0,14.0,2.0,1300.0,1300.0,324.5,463.5423076923077
574,12.0,15.0,2.0,2154.0,2143.0,363.0,531.4671021931871
575,12.0,15.0,7.0,425.0,425.0,302.0,644.5905882352941
576,12.0,18.0,2.0,944.0,943.0,420.0,570.4994697773064
577,12.0,19.0,2.0,13831.0,13766.0,364.0,644.6981694028766
578,12.0,20.0,2.0,1759.0,1751.0,333.0,530.3877784123358
579,12.0,21.0,2.0,1898.0,1856.0,490.0,767.6390086206897
580,12.0,22.0,2.0,3093.0,3068.0,270.0,435.4279661016949
581,13.0,1.0,2.0,60637.0,59346.0,128.0,468.9332389714555
582,13.0,2.0,2.0,50670.0,49455.0,72.0,362.65934688100293
583,13.0,3.0,2.0,46124.0,44133.0,48.0,300.7520676138037
584,13.0,4.0,2.0,26817.0,25820.0,191.0,414.7085205267235
585,13.0,5.0,2.0,13737.0,13000.0,46.0,349.148
586,13.0,6.0,2.0,67781.0,57914.0,227.0,467.42184963912007
587,13.0,7.0,2.0,23923.0,23308.0,118.0,446.9515187918311
588,13.0,8.0,2.0,85330.0,82627.0,30.0,275.6330739346703
589,13.0,9.0,2.0,25867.0,23964.0,38.0,293.770655983976
590,13.0,10.0,2.0,29449.0,28313.0,49.0,341.786847031399
591,13.0,10.0,9.0,215.0,215.0,830.0,953.8465116279069
592,13.0,11.0,2.0,4469.0,4328.0,33.0,295.98498151571164
593,13.0,12.0,2.0,28042.0,27694.0,57.0,372.8340073662165
594,13.0,13.0,2.0,22762.0,21486.0,73.0,277.5665549660244
595,13.0,14.0,2.0,17053.0,16634.0,307.0,575.247084285199
596,13.0,15.0,2.0,13316.0,12962.0,62.0,331.91968831970377
597,13.0,16.0,2.0,38133.0,32440.0,37.0,307.477065351418
598,13.0,17.0,2.0,12810.0,12535.0,112.0,398.7072197846031
599,13.0,18.0,2.0,42711.0,39257.0,72.0,345.75028657309525
600,13.0,19.0,2.0,49695.0,49025.0,367.0,606.2023049464559
601,13.0,20.0,2.0,51289.0,49254.0,21.0,203.97072318999471
602,13.0,21.0,2.0,15505.0,15153.0,291.0,519.1156206691744
603,13.0,22.0,2.0,24020.0,22810.0,116.0,413.67373958790006
604,13.0,23.0,2.0,12066.0,11873.0,174.0,489.77916280636737
605,13.0,24.0,2.0,50863.0,49188.0,80.0,376.198788322355
606,13.0,25.0,2.0,34578.0,31234.0,105.5,360.3069731702632
607,13.0,26.0,2.0,49187.0,48106.0,50.0,344.1589822475367
608,13.0,27.0,2.0,27297.0,26598.0,309.0,525.4332656590722
609,13.0,28.0,2.0,17036.0,16310.0,165.0,433.517903126916
610,13.0,29.0,2.0,36924.0,36125.0,53.0,348.7350034602076
611,13.0,30.0,2.0,63520.0,62467.0,95.0,456.28949685433906
612,13.0,31.0,2.0,23478.0,20923.0,48.0,379.68666061272285
613,13.0,33.0,2.0,25513.0,24380.0,267.0,442.11927809680066
614,13.0,34.0,2.0,23345.0,21914.0,82.0,353.52610203522863
615,13.0,35.0,2.0,19859.0,19706.0,42.0,287.88582157718463
616,13.0,36.0,2.0,32600.0,31397.0,184.0,417.44794088607193
617,13.0,38.0,2.0,14050.0,13456.0,71.0,337.770436979786
618,13.0,39.0,2.0,21923.0,20753.0,83.0,373.14311183925213
619,13.0,40.0,2.0,15220.0,14898.0,131.0,467.8662236541818
620,13.0,41.0,2.0,13159.0,13075.0,522.0,691.6716634799235
621,13.0,42.0,2.0,13898.0,13342.0,161.0,435.11130265327535
622,13.0,43.0,2.0,52064.0,50380.0,127.0,408.6608773322747
623,13.0,44.0,2.0,27299.0,26573.0,153.0,506.82248899258644
624,13.0,45.0,2.0,11168.0,10853.0,209.0,517.3992444485395
625,13.0,46.0,2.0,14013.0,13851.0,193.0,467.99711212186844
626,13.0,47.0,2.0,30728.0,30264.0,95.0,310.3213058419244
627,13.0,47.0,8.0,907.0,907.0,338.0,526.7585446527012
628,13.0,48.0,2.0,55707.0,52644.0,65.0,324.4274181293215
629,13.0,48.0,9.0,193.0,193.0,438.0,796.0569948186528
630,13.0,48.0,11.0,213.0,213.0,481.0,724.3849765258216
631,13.0,49.0,2.0,21354.0,20476.0,190.0,384.48490916194567
632,13.0,50.0,2.0,17470.0,16636.0,87.0,340.07958643904783
633,13.0,51.0,2.0,61668.0,58698.0,82.0,386.3513237248288
634,13.0,52.0,2.0,14988.0,14451.0,38.0,262.35616912324406
635,13.0,53.0,2.0,40665.0,39908.0,94.0,344.14743910995287
636,13.0,54.0,2.0,98706.0,96644.0,90.0,344.99627498861804
637,13.0,55.0,2.0,19427.0,18642.0,476.0,715.8160605085292
638,13.0,56.0,2.0,34464.0,32161.0,58.0,299.3582600043531
639,13.0,57.0,2.0,43380.0,42583.0,100.0,318.66089754127233
640,13.0,57.0,8.0,370.0,370.0,573.0,750.6432432432432
641,13.0,58.0,2.0,28983.0,27909.0,83.0,399.4519330681859
642,13.0,59.0,2.0,11593.0,11126.0,201.0,384.16546827251483
643,13.0,59.0,7.0,693.0,687.0,262.0,503.9796215429403
644,13.0,60.0,2.0,12299.0,11966.0,57.0,440.59167641651345
645,13.0,60.0,7.0,934.0,934.0,564.0,633.6680942184154
646,13.0,61.0,2.0,24499.0,23769.0,163.0,472.6630064369557
647,13.0,62.0,2.0,29552.0,26799.0,75.0,309.9594014702041
648,13.0,63.0,2.0,21377.0,20561.0,143.0,424.5157336705413
649,13.0,64.0,2.0,17040.0,15993.0,76.0,355.84980929156507
650,13.0,65.0,2.0,18330.0,18079.0,212.0,442.43000165938383
651,13.0,66.0,2.0,62356.0,60308.0,229.0,497.1677389401074
652,13.0,67.0,2.0,7523.0,7356.0,125.0,375.73042414355626
653,13.0,68.0,2.0,14065.0,13626.0,133.0,430.35307500366946
654,13.0,69.0,2.0,13285.0,12970.0,255.0,527.0649190439476
655,13.0,70.0,2.0,20173.0,19895.0,438.0,588.486051771802
656,13.0,71.0,2.0,9960.0,9434.0,111.0,392.68327326690695
657,13.0,73.0,1.0,13211.0,12864.0,29.0,237.86559390547265
658,13.0,74.0,1.0,1058.0,1042.0,349.5,583.795585412668
659,13.0,74.0,7.0,2444.0,2219.0,26.0,219.68995042812077
660,13.0,75.0,1.0,1690.0,1689.0,622.0,905.687981053878
661,13.0,76.0,1.0,621.0,621.0,195.0,525.4380032206119
662,13.0,76.0,8.0,3076.0,3067.0,575.0,860.0290185849365
663,14.0,2.0,1.0,44076.0,43078.0,104.0,288.14311249361623
664,14.0,3.0,1.0,50650.0,50185.0,183.0,307.4947892796652
665,14.0,5.0,1.0,121694.0,120582.0,188.0,319.2183410459273
666,14.0,6.0,1.0,79583.0,76789.0,168.0,290.6894997981482
667,14.0,7.0,2.0,106838.0,105986.0,271.0,420.582473156832
668,14.0,8.0,1.0,57406.0,56264.0,231.0,414.530250248827
669,14.0,9.0,1.0,27238.0,26889.0,186.0,327.9158020008182
670,14.0,10.0,1.0,38420.0,35401.0,161.0,296.4419649162453
671,14.0,12.0,1.0,44057.0,43618.0,152.0,330.9847769269568
672,14.0,13.0,1.0,102434.0,100250.0,212.0,358.3697356608479
673,14.0,14.0,1.0,54944.0,53564.0,164.0,325.6593607646927
674,14.0,15.0,1.0,60796.0,53536.0,93.0,272.35841303048414
675,14.0,16.0,1.0,30471.0,29167.0,168.0,305.80563650701134
676,14.0,17.0,1.0,77940.0,76782.0,189.0,378.2089812716522
677,14.0,18.0,1.0,30142.0,29655.0,185.0,328.7253077052774
678,15.0,2.0,2.0,2549.0,2178.0,238.5,378.1831955922865
679,15.0,2.0,6.0,972.0,969.0,292.0,440.9133126934984
680,15.0,3.0,2.0,2626.0,2497.0,158.0,261.710052062475
681,15.0,6.0,2.0,1885.0,1511.0,258.0,393.3606882859034
682,15.0,7.0,2.0,2635.0,2533.0,136.0,245.2222660876431
683,15.0,8.0,2.0,1972.0,1839.0,369.0,471.66231647634584
