state_code,dist_code,court_no,mean_days,median_days
13.0,6.0,3.0,103.40242386086409,35.0
13.0,7.0,3.0,206.91144628032302,26.0
13.0,8.0,3.0,200.4297170362864,40.0
13.0,9.0,3.0,203.78899768101004,36.0
13.0,10.0,3.0,353.6581432542554,58.0
13.0,10.0,8.0,46.457220054037826,12.0
13.0,11.0,3.0,56.35071513706794,35.0
13.0,12.0,3.0,155.87592246764117,32.0
13.0,13.0,3.0,138.40816189474157,36.0
13.0,14.0,3.0,196.00565146227726,31.0
13.0,15.0,3.0,182.81823826154442,43.0
13.0,16.0,3.0,467.6785493198049,92.0
13.0,17.0,3.0,169.35000968804496,43.0
13.0,18.0,3.0,204.47021533379916,59.0
13.0,20.0,4.0,109.57260716271887,68.0
13.0,21.0,3.0,354.19000795725816,88.0
13.0,22.0,3.0,189.6315248513325,47.0
13.0,23.0,3.0,94.99338931570485,33.0
13.0,24.0,3.0,238.29796604518046,40.0
13.0,25.0,3.0,124.02795770622976,16.0
13.0,26.0,3.0,346.0541053500206,124.0
13.0,27.0,3.0,142.09322020043487,53.0
13.0,28.0,3.0,82.30985147840305,38.0
13.0,29.0,3.0,72.03895975259456,28.0
13.0,30.0,3.0,212.2320782581598,35.0
13.0,30.0,9.0,425.549844676645,51.0
13.0,31.0,5.0,57.40101850398507,14.0
13.0,33.0,4.0,211.8240307423049,36.0
13.0,34.0,3.0,113.41402087033748,27.0
13.0,35.0,3.0,103.4321884514716,43.0
13.0,36.0,3.0,56.954631752148174,14.0
13.0,38.0,3.0,82.58631921824104,21.0
13.0,39.0,3.0,46.962196990177524,16.0
13.0,40.0,3.0,228.1972338204593,38.0
13.0,41.0,3.0,255.8210242587601,95.0
13.0,42.0,3.0,299.2299662265889,104.0
13.0,43.0,3.0,116.33962377306439,33.0
13.0,44.0,3.0,118.5364881971852,33.0
13.0,45.0,3.0,97.99855312112443,40.0
13.0,46.0,3.0,260.0678250132298,50.0
13.0,47.0,3.0,191.5907850246466,34.0
13.0,48.0,3.0,115.45991236473859,26.0
13.0,49.0,3.0,112.65744473793967,20.0
13.0,50.0,3.0,503.57787704812284,68.0
13.0,51.0,3.0,82.07929659173314,19.0
13.0,52.0,3.0,278.4752505941924,52.0
13.0,53.0,3.0,112.79338432656354,47.0
13.0,54.0,3.0,66.80437976118024,23.0
13.0,55.0,3.0,103.16956101334365,17.0
13.0,56.0,3.0,66.38854732113289,19.0
13.0,57.0,3.0,259.35562940817925,61.0
13.0,58.0,3.0,240.95023256879682,41.0
13.0,59.0,3.0,218.08379735280693,35.0
13.0,60.0,3.0,155.35166421671568,46.0
13.0,61.0,3.0,254.68268380295675,68.0
13.0,62.0,3.0,411.381575200358,105.0
13.0,63.0,3.0,99.63653995345229,29.0
13.0,64.0,3.0,90.83003905787668,23.0
13.0,65.0,3.0,113.08336442258776,38.0
13.0,65.0,8.0,707.9834710743802,490.0
13.0,66.0,3.0,121.04740429722935,22.0
13.0,67.0,3.0,97.78486163863266,24.0
13.0,68.0,3.0,267.2755497333209,70.0
13.0,69.0,3.0,301.0612381439647,83.0
13.0,69.0,7.0,927.7256125751271,537.5
13.0,70.0,3.0,197.56766331302254,28.0
13.0,71.0,3.0,271.49100554289794,89.0
13.0,73.0,4.0,296.0228584622489,30.0
13.0,75.0,2.0,884.4266813671444,749.0
13.0,76.0,2.0,588.2303797468354,239.0
13.0,74.0,10.0,49.06816684961581,47.0
13.0,2.0,10.0,401.961038961039,8.0
13.0,2.0,11.0,670.271690629648,325.0
13.0,3.0,9.0,156.10213581599123,16.0
13.0,23.0,7.0,750.5935147654893,482.5
13.0,27.0,8.0,43.94273898520757,37.0
13.0,27.0,9.0,37.49245219724924,15.0
13.0,31.0,6.0,537.1103594897564,94.0
13.0,34.0,6.0,1165.0729003740225,1071.0
13.0,39.0,9.0,55.92324561403509,13.0
13.0,47.0,9.0,290.5762323943662,65.0
13.0,48.0,8.0,620.0105465004793,150.0
13.0,48.0,12.0,1022.9374266718811,830.0
13.0,57.0,9.0,509.6191468024377,135.0
13.0,66.0,13.0,157.06087662337663,14.0
13.0,74.0,2.0,277.41779835390946,38.0
13.0,76.0,9.0,324.83261611515064,42.0
13.0,19.0,3.0,409.01740472305494,123.0
14.0,2.0,1.0,20.598966309341503,1.0
14.0,3.0,1.0,25.7927027027027,1.0
14.0,5.0,1.0,65.77160219026844,9.0
14.0,6.0,1.0,64.26053045265832,16.0
14.0,8.0,1.0,17.57303581473842,1.0
14.0,9.0,1.0,50.94161593801881,3.0
14.0,10.0,1.0,26.876475306519996,3.0
14.0,12.0,1.0,30.559574642798488,5.0
14.0,16.0,1.0,18.86662984950987,7.0
14.0,18.0,1.0,43.75788093677373,10.0
14.0,1.0,1.0,27.894622029609376,3.0
14.0,4.0,12.0,261.58592761326247,7.0
14.0,7.0,2.0,48.83708313387586,19.0
14.0,13.0,1.0,56.04834037889463,15.0
14.0,17.0,1.0,50.614016525594515,21.0
14.0,11.0,1.0,25.313801141387348,7.0
14.0,14.0,1.0,29.663156993665467,4.0
14.0,15.0,1.0,12.819320554184856,1.0
14.0,19.0,1.0,40.87830294008187,19.0
14.0,20.0,1.0,58.08754650908295,16.0
14.0,23.0,1.0,214.17539235653527,62.0
14.0,3.0,2.0,60.611655978875895,42.0
14.0,3.0,4.0,66.32467692497266,44.0
14.0,7.0,4.0,71.98155846377556,57.0
14.0,7.0,5.0,44.92462552426603,31.0
14.0,8.0,5.0,118.73791460832746,69.0
14.0,9.0,5.0,49.16500470366886,8.0
14.0,13.0,5.0,78.74314856298555,57.0
14.0,16.0,4.0,56.016294539266745,42.0
14.0,19.0,6.0,221.2751125736058,46.0
14.0,23.0,7.0,153.3113113113113,34.0
14.0,8.0,4.0,54.732560108364375,38.0
14.0,4.0,6.0,92.86684940341826,53.0
14.0,4.0,7.0,68.46826230492196,36.0
14.0,4.0,8.0,54.370168366137065,35.0
14.0,4.0,9.0,50.74234693877551,32.0
14.0,12.0,5.0,99.50078678206137,39.0
14.0,17.0,7.0,438.2708158116064,224.0
15.0,2.0,2.0,73.39530132788559,40.0
15.0,3.0,2.0,16.194634703196346,15.0
15.0,6.0,2.0,73.79463834092059,32.0
15.0,7.0,2.0,65.63321799307958,18.0
15.0,8.0,2.0,41.18144329896907,25.0
15.0,9.0,1.0,47.0986893257803,38.0
15.0,13.0,2.0,17.04063957361759,15.0
15.0,14.0,2.0,10.467071935157042,9.0
15.0,15.0,2.0,23.359102244389028,22.0
15.0,16.0,1.0,321.85714285714283,386.0
15.0,1.0,1.0,30.475322067927053,25.0
15.0,4.0,3.0,37.73059108192188,32.0
15.0,5.0,8.0,96.28968516984258,29.0
15.0,2.0,6.0,150.14870259481037,32.0
15.0,9.0,6.0,117.38060686015831,42.0
15.0,9.0,13.0,1611.9285714285713,1536.0
15.0,7.0,10.0,199.75,187.0
15.0,1.0,7.0,226.81346469622332,74.0
15.0,1.0,13.0,330.43931398416885,135.5
15.0,4.0,7.0,183.02483564645726,34.0
15.0,4.0,11.0,237.14955357142858,46.0
15.0,5.0,3.0,103.36591355599214,19.0
15.0,5.0,12.0,192.25145154086647,37.0
15.0,2.0,3.0,64.25008506294658,30.0
15.0,3.0,3.0,38.85578927420883,33.0
15.0,5.0,2.0,227.32176055804078,100.0
15.0,6.0,3.0,31.642134963555137,22.0
15.0,7.0,3.0,78.42161339421614,32.0
15.0,8.0,3.0,65.39319248826291,33.0
15.0,9.0,3.0,58.52248192365899,38.0
15.0,13.0,3.0,22.444541231126596,22.0
15.0,14.0,3.0,16.009406073636118,15.0
15.0,15.0,3.0,20.394455674270862,18.0
15.0,16.0,2.0,634.1774193548387,369.5
15.0,16.0,5.0,929.2432432432432,928.0
15.0,1.0,4.0,45.111820503465886,28.0
15.0,4.0,4.0,113.31133768938034,58.0
15.0,1.0,8.0,154.20363479480127,68.0
15.0,2.0,7.0,93.4561080417434,63.0
15.0,4.0,8.0,143.26927703347297,59.0
15.0,5.0,11.0,162.3659763019018,69.0
15.0,5.0,15.0,209.36460778258183,86.0
15.0,9.0,7.0,145.81076549293365,44.0
15.0,9.0,14.0,954.3988439306358,727.5
15.0,8.0,8.0,225.50877192982455,231.0
16.0,1.0,2.0,36.52246825138391,14.0
16.0,6.0,2.0,45.7010582010582,14.0
16.0,7.0,2.0,137.18883742943106,18.0
16.0,8.0,2.0,249.8991753539754,95.0
16.0,9.0,2.0,337.40059212024596,228.0
16.0,10.0,2.0,150.88695987654322,44.0
16.0,11.0,2.0,148.4051250343501,67.0
16.0,12.0,2.0,144.83411798510267,23.0
16.0,14.0,3.0,94.39754656974102,40.0
16.0,17.0,2.0,37.45596998455087,11.0
16.0,18.0,2.0,146.90966522996987,21.0
16.0,19.0,1.0,122.80049387797098,35.0
16.0,20.0,1.0,495.2772936143242,90.0
16.0,21.0,1.0,97.13543897216275,26.0
16.0,22.0,5.0,371.38757396449705,25.0
16.0,23.0,4.0,14.997630331753555,8.0
16.0,24.0,8.0,266.0420371867421,114.0
16.0,4.0,2.0,62.41226735338874,24.0
16.0,2.0,3.0,74.71838397555594,25.0
16.0,3.0,6.0,285.16993464052285,32.0
16.0,13.0,2.0,58.319723979298445,14.0
16.0,25.0,1.0,294.83004926108373,15.0
16.0,2.0,7.0,100.98087289167101,15.0
16.0,2.0,10.0,73.26450878745733,55.0
16.0,2.0,14.0,135.62966360856268,58.0
16.0,4.0,6.0,198.0848400556328,16.0
16.0,4.0,8.0,40.71819526627219,11.0
16.0,6.0,6.0,47.01704545454545,10.0
16.0,6.0,13.0,346.05541871921184,186.5
16.0,9.0,6.0,267.85502331496394,97.0
16.0,9.0,10.0,175.87254901960785,76.0
16.0,11.0,6.0,243.5187074829932,71.5
16.0,11.0,9.0,99.13840055153395,49.0
16.0,12.0,6.0,79.54209328782707,15.0
16.0,12.0,8.0,155.83854166666666,28.0
16.0,12.0,11.0,205.6395497569711,48.0
16.0,12.0,15.0,110.02370738315646,15.0
16.0,14.0,13.0,338.35565023331304,105.0
16.0,17.0,6.0,236.22016192217288,70.0
16.0,17.0,18.0,14.78,9.0
16.0,18.0,18.0,336.70598780925064,104.0
16.0,19.0,5.0,195.22481442205725,89.0
16.0,19.0,9.0,171.44209039548022,76.0
16.0,20.0,5.0,148.23869047619047,42.0
16.0,20.0,7.0,266.7543458371455,59.0
16.0,20.0,11.0,215.7797603195739,74.0
16.0,20.0,16.0,516.6013171225937,251.0
16.0,20.0,19.0,311.94541910331384,67.0
16.0,21.0,5.0,197.22294968986907,14.5
16.0,22.0,1.0,155.26360338573156,71.0
16.0,22.0,16.0,97.45967741935483,72.0
16.0,24.0,2.0,438.94753300903403,215.0
16.0,6.0,10.0,114.388969521045,46.0
16.0,6.0,17.0,327.5679758308157,127.0
16.0,22.0,9.0,45.92490118577075,18.0
16.0,7.0,6.0,417.58118361153265,107.0
16.0,8.0,9.0,149.86435888378665,51.0
16.0,8.0,13.0,177.23343527013253,94.0
16.0,10.0,6.0,46.573591253153914,34.0
16.0,13.0,6.0,211.17678958785248,102.5
16.0,14.0,7.0,138.3091286307054,44.0
16.0,14.0,14.0,165.80358744394618,25.0
16.0,18.0,10.0,198.9430468204053,76.0
16.0,22.0,12.0,856.0947653429603,558.5
16.0,7.0,12.0,219.69713400464755,182.0
16.0,1.0,3.0,565.345340460144,129.0
16.0,2.0,4.0,220.78945812807882,7.0
16.0,4.0,3.0,587.0589217557252,136.0
16.0,6.0,3.0,172.94770063119927,130.0
16.0,7.0,3.0,527.3956285655371,170.0
16.0,8.0,3.0,546.8237746478874,238.0
16.0,9.0,3.0,611.04210819855,416.5
16.0,10.0,5.0,709.6888641425389,454.0
16.0,11.0,5.0,370.6282527881041,112.0
16.0,12.0,5.0,534.8282039619971,241.0
16.0,13.0,3.0,206.57492828901465,21.0
16.0,17.0,3.0,95.0947789275635,14.0
16.0,18.0,3.0,234.52968830499742,19.0
16.0,19.0,2.0,309.9228030728874,75.0
16.0,20.0,6.0,423.0250902420262,63.5
16.0,21.0,4.0,560.2962140235658,391.0
16.0,22.0,6.0,1043.6297824293222,989.0
16.0,24.0,3.0,112.06331213713023,19.0
16.0,25.0,2.0,443.26673326673324,95.0
16.0,14.0,4.0,182.04486672893168,34.0
16.0,2.0,9.0,318.09499852027227,63.0
16.0,2.0,11.0,162.46674826601387,66.0
16.0,2.0,15.0,420.96822893195133,82.0
16.0,4.0,9.0,404.4062321652779,123.0
16.0,6.0,7.0,674.2518753606463,496.5
16.0,6.0,11.0,579.7077244258872,408.0
16.0,6.0,14.0,1148.5888572590484,1146.0
16.0,6.0,18.0,923.7632432432432,745.0
16.0,7.0,7.0,542.4946096047044,121.0
16.0,7.0,10.0,250.24144144144145,49.0
16.0,7.0,13.0,569.8760299625468,81.0
16.0,7.0,19.0,655.1412852112676,343.0
16.0,8.0,10.0,632.5023366219124,377.0
16.0,8.0,14.0,799.6526743398781,586.5
16.0,9.0,7.0,483.7169958622843,176.0
16.0,9.0,12.0,954.5303730017762,766.0
16.0,10.0,7.0,426.2577639751553,147.0
16.0,11.0,10.0,602.8320562390159,202.0
16.0,12.0,7.0,764.2025594426776,382.0
16.0,12.0,14.0,419.46419437340154,159.0
16.0,12.0,18.0,318.76126543209875,75.0
16.0,13.0,7.0,509.998384965497,179.0
16.0,14.0,8.0,310.0077681345762,102.0
16.0,14.0,11.0,946.9603144713304,746.0
16.0,14.0,15.0,192.11544088309617,19.0
16.0,17.0,8.0,642.7236073397515,337.0
16.0,17.0,19.0,100.85215053763442,22.0
16.0,18.0,19.0,361.9514423704477,26.0
16.0,19.0,6.0,285.2062296416938,75.0
16.0,19.0,10.0,499.2306536438768,327.0
16.0,20.0,8.0,98.23166585721223,59.0
16.0,20.0,12.0,1037.7866497139225,797.0
16.0,20.0,15.0,405.83506126295947,62.0
16.0,20.0,20.0,923.5806373732496,728.0
16.0,22.0,2.0,1057.0896563753706,958.0
16.0,22.0,13.0,1012.9269486878183,749.0
16.0,22.0,18.0,1022.4250337685727,902.0
16.0,24.0,1.0,643.203952901598,412.0
17.0,11.0,1.0,35.06206811955677,11.0
17.0,13.0,1.0,66.82685935018334,22.0
17.0,14.0,1.0,52.322182727110416,6.0
17.0,15.0,1.0,66.67083985393845,19.0
17.0,16.0,1.0,73.38765018829578,45.0
17.0,17.0,1.0,110.38565615462869,7.0
17.0,18.0,1.0,89.07652805611222,22.0
17.0,19.0,1.0,45.64459009978478,13.0
17.0,20.0,1.0,60.767779855730694,28.0
17.0,21.0,1.0,95.79443553927182,32.0
17.0,22.0,1.0,198.9813110656669,15.0
17.0,23.0,1.0,83.91131341311211,31.0
17.0,24.0,1.0,119.09909711517287,32.0
17.0,25.0,1.0,69.7886950191391,35.0
17.0,26.0,1.0,54.901647381839574,31.0
17.0,27.0,1.0,116.94931671653762,23.0
17.0,28.0,1.0,44.77391898042786,14.0
17.0,29.0,1.0,124.61063787638669,47.0
17.0,30.0,1.0,40.62122202254533,28.0
17.0,31.0,1.0,127.56444790542095,17.0
17.0,32.0,1.0,46.14145284905032,7.0
17.0,33.0,1.0,37.509848143136374,16.0
17.0,34.0,1.0,65.552016364699,9.0
17.0,35.0,1.0,41.46521495850042,4.0
17.0,36.0,1.0,38.22427018964415,5.0
17.0,37.0,1.0,161.60832443970116,58.0
17.0,38.0,7.0,120.35247032845707,5.0
17.0,39.0,1.0,34.59754665274696,9.0
17.0,40.0,1.0,159.74610322133702,13.0
17.0,41.0,1.0,330.70227384263046,14.0
17.0,42.0,3.0,309.4747371495327,26.0
17.0,43.0,1.0,94.86474411047928,139.0
17.0,11.0,7.0,87.96069315300085,23.0
17.0,13.0,18.0,45.217708333333334,11.0
17.0,14.0,19.0,63.64513126047291,3.0
17.0,16.0,19.0,51.59814949201742,15.0
17.0,16.0,21.0,76.40139140955839,31.0
17.0,16.0,22.0,61.511421014666986,10.0
17.0,19.0,18.0,124.13254982115483,19.0
17.0,20.0,11.0,83.24041739849157,18.0
17.0,21.0,15.0,64.62243239249298,61.0
17.0,22.0,12.0,497.9206177187754,51.0
17.0,24.0,18.0,393.16140051238256,84.0
17.0,24.0,19.0,704.0032883919763,432.0
17.0,24.0,20.0,922.8953974895397,589.0
17.0,27.0,17.0,295.1131221719457,90.0
17.0,28.0,13.0,809.631007751938,514.0
17.0,29.0,18.0,435.77543424317616,222.5
17.0,30.0,15.0,61.54972809667674,33.0
17.0,31.0,20.0,131.26965659598423,39.0
17.0,32.0,9.0,33.26053639846743,13.0
17.0,37.0,3.0,101.657339055794,55.0
17.0,15.0,15.0,71.55098118551487,20.0
17.0,19.0,19.0,11.592009003939223,3.0
17.0,19.0,23.0,37.48201438848921,31.0
17.0,26.0,15.0,183.62977522427175,31.0
17.0,26.0,16.0,90.38767395626243,37.0
17.0,37.0,9.0,49.925394548063124,35.0
17.0,17.0,16.0,39.424180327868854,26.0
18.0,1.0,1.0,61.70735240854763,31.0
18.0,2.0,1.0,62.997597437266414,34.0
18.0,3.0,1.0,93.1659762651142,24.0
18.0,4.0,1.0,49.46810263653484,7.0
18.0,5.0,1.0,35.06487573099415,20.0
18.0,6.0,1.0,126.61870740822158,31.0
18.0,7.0,1.0,115.90536847468618,9.0
18.0,9.0,1.0,40.311688311688314,9.0
18.0,10.0,1.0,48.04673006927322,19.0
18.0,11.0,1.0,29.18590704647676,23.0
18.0,12.0,1.0,98.82666448015743,45.0
18.0,13.0,1.0,27.098541232509675,5.0
18.0,16.0,1.0,158.52643171806167,29.0
18.0,17.0,1.0,266.48602068173113,21.0
18.0,18.0,1.0,135.3785999579567,36.0
18.0,19.0,1.0,178.11059275521404,33.0
18.0,20.0,1.0,465.88774193548386,189.5
18.0,21.0,3.0,341.411943936624,42.0
18.0,22.0,1.0,272.46043613707167,46.0
18.0,23.0,1.0,196.4648829431438,30.0
18.0,23.0,5.0,202.19597169297768,39.0
18.0,25.0,3.0,213.9311111111111,30.0
18.0,15.0,1.0,34.19258832565284,23.0
18.0,24.0,1.0,236.85561904761906,46.0
18.0,3.0,7.0,180.61688311688312,36.0
18.0,5.0,7.0,279.6258503401361,77.5
18.0,6.0,5.0,375.8505338078292,72.0
18.0,6.0,10.0,343.9400826446281,27.5
18.0,10.0,4.0,208.73296158612143,43.0
18.0,10.0,6.0,195.6795415959253,43.0
18.0,12.0,4.0,217.2628285356696,64.0
18.0,13.0,3.0,43.99910793933987,15.0
18.0,16.0,3.0,411.1193693693694,70.0
18.0,16.0,9.0,3494.0,3494.0
18.0,2.0,8.0,185.20056764427625,45.5
18.0,1.0,2.0,132.09655458696554,56.0
18.0,2.0,2.0,101.78336557059961,41.0
18.0,3.0,2.0,110.18724167191307,37.0
18.0,3.0,8.0,217.4608580274215,49.0
18.0,5.0,2.0,60.343280467445744,24.0
18.0,6.0,2.0,179.11077127659576,38.0
18.0,9.0,2.0,86.19183889772125,31.0
18.0,10.0,2.0,190.95413125831882,52.0
18.0,11.0,2.0,73.19810444155361,41.0
18.0,12.0,2.0,59.52972972972973,34.0
18.0,13.0,2.0,41.3753773178094,24.0
18.0,16.0,2.0,349.3977055449331,108.0
18.0,17.0,2.0,181.30658105939006,20.0
18.0,19.0,2.0,119.5229916897507,25.0
18.0,20.0,2.0,572.5951153324288,389.0
18.0,21.0,4.0,746.1906976744186,453.5
18.0,22.0,2.0,582.0785813630042,442.0
18.0,23.0,2.0,487.10870659285354,249.0
18.0,23.0,6.0,435.49134948096884,132.5
18.0,24.0,2.0,255.5229876039542,72.0
18.0,3.0,6.0,13.411398040961709,8.0
18.0,16.0,5.0,149.7287356321839,29.0
18.0,4.0,2.0,161.07258514796203,46.0
19.0,1.0,3.0,293.96542409508373,98.0
19.0,2.0,2.0,12.25925925925926,11.0
19.0,1.0,1.0,355.7216642754663,189.0
20.0,1.0,4.0,46.31969724274644,35.0
20.0,2.0,6.0,57.81490159325211,33.0
20.0,3.0,9.0,126.72408293460926,83.0
20.0,5.0,2.0,29.96516393442623,23.0
20.0,6.0,2.0,240.7378277153558,193.0
20.0,9.0,1.0,73.17560217560218,39.0
20.0,10.0,1.0,206.69636363636363,45.5
20.0,11.0,8.0,1134.0,1134.0
20.0,5.0,6.0,195.41450777202073,97.5
20.0,9.0,7.0,980.6327868852459,1058.0
20.0,11.0,5.0,206.11340206185568,106.0
20.0,1.0,8.0,113.69857142857143,40.0
20.0,2.0,9.0,156.76481481481483,46.0
20.0,3.0,8.0,385.15683229813664,263.5
20.0,5.0,5.0,75.99806701030928,35.0
20.0,6.0,3.0,409.0564705882353,298.5
20.0,9.0,2.0,147.6227604512276,92.0
20.0,10.0,2.0,277.6702470461869,158.5
21.0,1.0,2.0,598.7777777777778,277.0
21.0,2.0,1.0,877.8815789473684,782.0
21.0,3.0,3.0,545.3589743589744,148.0
21.0,4.0,1.0,9.5,3.0
21.0,5.0,2.0,1002.6116504854369,1003.0
21.0,7.0,1.0,1628.8333333333333,1555.0
21.0,1.0,4.0,222.16730401529637,141.5
21.0,2.0,3.0,780.8019801980198,648.0
21.0,4.0,3.0,38.294117647058826,5.0
21.0,5.0,1.0,1318.3636363636363,1230.5
21.0,3.0,1.0,104.93470790378007,31.0
21.0,7.0,3.0,4.0,4.0
22.0,1.0,1.0,9.868046032393165,1.0
22.0,2.0,1.0,9.390662263804806,1.0
22.0,3.0,1.0,16.979506748639672,2.0
22.0,4.0,1.0,22.356524486571878,5.0
22.0,9.0,1.0,37.221696939537196,10.0
22.0,11.0,1.0,16.467228203268814,2.0
22.0,15.0,1.0,55.07313715367407,2.0
22.0,17.0,1.0,20.464928422168857,1.0
22.0,18.0,3.0,19.21682143548075,1.0
22.0,19.0,1.0,20.3176763803681,2.0
22.0,21.0,1.0,123.01883361475517,2.0
22.0,24.0,1.0,31.777906122020372,9.0
22.0,26.0,1.0,5.761219935531862,1.0
22.0,23.0,1.0,97.83537961541934,15.0
22.0,13.0,1.0,17.918636943631313,1.0
22.0,16.0,1.0,45.12640615748964,1.0
22.0,5.0,1.0,10.024185620826414,1.0
22.0,6.0,1.0,13.887731594146468,1.0
22.0,8.0,1.0,22.604629953335664,1.0
22.0,10.0,1.0,86.85441363433323,3.0
22.0,12.0,1.0,25.558448643555028,3.0
22.0,14.0,1.0,69.68328659562535,16.0
22.0,3.0,9.0,90.22533452274754,24.0
22.0,15.0,4.0,52.132700324224174,21.0
22.0,15.0,5.0,108.07457627118644,33.0
22.0,18.0,6.0,125.33554020341585,38.0
22.0,18.0,8.0,47.2761079979623,28.0
22.0,18.0,10.0,154.71104387291982,38.0
23.0,1.0,1.0,116.97316128657265,60.0
23.0,2.0,1.0,106.59701960082342,47.0
23.0,3.0,1.0,101.02721476829385,35.0
23.0,4.0,1.0,64.66845822136116,35.0
23.0,5.0,1.0,236.07200530914722,59.0
23.0,6.0,1.0,243.53127663200954,52.0
23.0,7.0,1.0,95.49074818986324,48.0
23.0,8.0,1.0,88.58068592057762,28.0
23.0,9.0,1.0,70.80407166123778,36.0
23.0,10.0,1.0,129.37783565787262,51.0
23.0,11.0,1.0,86.51010221060137,40.0
23.0,12.0,1.0,115.80719674210562,48.0
23.0,13.0,1.0,97.86533957845434,33.0
23.0,14.0,1.0,78.51796282403934,42.0
23.0,15.0,1.0,106.73481190180146,42.0
23.0,16.0,1.0,110.79657794676807,51.0
23.0,17.0,1.0,133.44870731891157,50.0
23.0,18.0,1.0,89.67742784454776,34.0
23.0,19.0,1.0,146.93746796514608,42.0
23.0,20.0,1.0,110.69317776697456,53.0
23.0,21.0,1.0,209.28279307540373,112.0
23.0,22.0,1.0,65.70577493722894,38.0
23.0,23.0,1.0,100.59507788736289,57.0
23.0,24.0,1.0,104.1207258006217,44.0
23.0,25.0,1.0,80.94423036502488,36.0
23.0,26.0,1.0,119.07304271759732,44.0
23.0,27.0,1.0,256.15910524324096,154.0
23.0,28.0,1.0,60.862552594670404,36.0
23.0,29.0,1.0,100.5118237899399,41.0
23.0,30.0,1.0,77.3284429014074,42.0
23.0,31.0,1.0,353.98998008464025,190.0
23.0,32.0,1.0,195.9359525111302,77.0
23.0,33.0,1.0,155.47884393063583,57.0
23.0,34.0,1.0,162.168833319533,73.0
23.0,35.0,1.0,163.75881497074576,59.0
23.0,36.0,1.0,132.51311134235172,49.0
23.0,37.0,1.0,98.63526445105393,45.0
23.0,38.0,1.0,202.6122045855379,71.0
23.0,39.0,1.0,86.48524247888393,40.0
23.0,40.0,1.0,95.21941176470588,56.0
23.0,41.0,1.0,167.35250726473438,66.0
23.0,42.0,1.0,116.49140396643304,47.0
23.0,43.0,1.0,148.34475019897965,43.0
23.0,44.0,1.0,54.766440439971916,21.0
23.0,45.0,1.0,189.9005135029944,78.0
23.0,46.0,1.0,296.98702504072435,127.0
23.0,47.0,1.0,183.3315774127709,84.0
23.0,48.0,1.0,541.9548249569566,296.0
23.0,49.0,1.0,435.3639727219965,271.5
23.0,50.0,1.0,71.24309788629631,35.0
24.0,1.0,2.0,36.715393133997786,12.0
24.0,3.0,4.0,17.984929078014183,12.0
24.0,2.0,4.0,33.10849056603774,21.0
24.0,4.0,2.0,26.77501152604887,3.0
24.0,2.0,3.0,164.40686274509804,5.0
24.0,4.0,5.0,10.923003347680536,2.0
24.0,4.0,7.0,1.8518518518518519,2.0
24.0,4.0,9.0,1.6666666666666667,1.0
25.0,1.0,1.0,21.39172281039461,13.0
25.0,2.0,1.0,15.07958872810358,13.0
25.0,6.0,1.0,44.64983713355049,10.0
25.0,3.0,1.0,19.054713804713806,15.0
25.0,4.0,1.0,17.751851851851853,12.0
25.0,5.0,1.0,27.889423076923077,19.5
25.0,1.0,6.0,22.02167766258247,10.0
25.0,2.0,5.0,17.20727507533362,9.0
25.0,9.0,1.0,57.57818659658344,20.0
26.0,1.0,1.0,30.281868201100423,2.0
26.0,2.0,1.0,25.8256611165524,1.0
26.0,3.0,1.0,55.624574032239536,3.0
26.0,4.0,1.0,37.77685235529633,2.0
26.0,5.0,1.0,48.08060466999595,2.0
26.0,6.0,1.0,24.77768249106687,1.0
26.0,7.0,1.0,42.63225155126563,1.0
26.0,8.0,1.0,57.909698269165034,3.0
26.0,9.0,1.0,52.32797214392306,2.0
26.0,10.0,1.0,95.90353493180643,2.0
26.0,11.0,1.0,52.40085337470908,1.0
26.0,1.0,2.0,53.088829127016965,16.0
26.0,2.0,2.0,76.35610612924101,42.0
26.0,3.0,2.0,53.21403565033806,12.0
26.0,4.0,2.0,97.73625501726873,47.0
26.0,5.0,2.0,92.44041498012618,63.0
26.0,6.0,2.0,63.173187158447114,2.0
26.0,7.0,2.0,154.4962728671568,42.0
26.0,8.0,2.0,65.24488949537111,20.0
26.0,9.0,2.0,87.1595237107414,14.0
26.0,10.0,2.0,48.40841133070295,18.0
26.0,11.0,2.0,56.81197394326185,5.0
27.0,1.0,1.0,25.238839670117297,1.0
27.0,1.0,3.0,51.12870562232352,2.0
29.0,1.0,1.0,51.694900547323456,14.0
29.0,3.0,1.0,112.54357828316024,72.0
29.0,4.0,1.0,99.7280504497458,62.0
29.0,5.0,1.0,83.81936736958934,47.0
29.0,6.0,1.0,96.03052866716307,42.0
29.0,8.0,13.0,109.13893222395562,58.0
29.0,9.0,1.0,113.85036105380098,61.0
29.0,10.0,1.0,86.56740372670808,41.0
29.0,2.0,25.0,61.701092353525326,39.0
29.0,7.0,1.0,180.67286120877282,83.0
29.0,1.0,10.0,163.61624649859945,58.0
29.0,3.0,16.0,111.74932903918412,46.0
29.0,3.0,24.0,842.1891891891892,742.0
29.0,5.0,24.0,164.84778292521509,67.0
29.0,6.0,11.0,78.11654299432563,50.0
29.0,6.0,12.0,408.09178743961354,275.0
29.0,7.0,8.0,700.8170045045046,474.5
29.0,7.0,24.0,645.3735597331716,418.0
29.0,8.0,2.0,94.01661474558671,32.0
