,state_code,dist_code,court_no,state_name,district_name,court_name
787,18,17,1,Chhattisgarh,Dantewada,District and Sessions Court
788,18,18,1,Chhattisgarh,Janjgir,DISTRICT AND SESSION COURT JANJGIR
789,18,18,5,Chhattisgarh,Janjgir,ADD. DISTRICT AND SESSION COURT SAKTI
790,18,19,1,Chhattisgarh,Balod,District and Sessions Court
791,18,20,1,Chhattisgarh,Bemetara,District and Sessions Court
792,18,21,3,Chhattisgarh,Surajpur,District and Sessions Judge Surajpur
793,18,22,1,Chhattisgarh,Kondagaon,District And Sessions Court Kondagaon
794,18,23,1,Chhattisgarh,Balodabazar,DISTRICT AND SESSION JUDGE EST.
795,18,23,5,Chhattisgarh,Balodabazar,DISTRICT AND SESSION JUDGE EST.
796,18,25,3,Chhattisgarh,Balrampur Ramanujganj,Distt and Sessions Court
797,19,2,2,Mizoram,Lunglei,District Judge & Addl. Dist. Judges
798,20,1,4,Tripura,West Tripura,District and Sessions Judge
799,20,5,6,Tripura,Unakoti  Tripura,Addl District And Sessions Judge Court
800,20,6,2,Tripura,Gomati District,District Court
801,20,9,1,Tripura,Sepahijala Tripura,District and Sessions Judge
802,20,9,7,Tripura,Sepahijala Tripura,Addl. District and Sessions Judge
803,20,10,1,Tripura,Khowai Tripura,District and Sessions Judge Establishment
804,20,11,5,Tripura,Dhalai Tripura,Addl District And Sessions Judge Court
805,20,11,8,Tripura,Dhalai Tripura,District and Sessions Judge Establishment
806,21,1,2,Meghalaya,East Khasi Hills,District  Sessions Judge Shillong
807,21,1,3,Meghalaya,East Khasi Hills,Asst District Judge
808,21,2,1,Meghalaya,West Garo Hills,District and Sessions Judge Tura
809,21,3,3,Meghalaya,West Jaintia Hills,District and Session Court
810,21,4,1,Meghalaya,East Garo Hills,District and Sessions Judge Williamnagar
811,21,5,2,Meghalaya,Ri Bhoi,District and Sessions Judge Nongpoh
812,22,1,1,Punjab,Ludhiana,District and Sessions Courts
813,22,2,1,Punjab,Jalandhar,DISTRICT AND SESSIONS COURT JALANDHAR
814,22,4,1,Punjab,Fatehgarh Sahib,District and Sessions Court
815,22,9,1,Punjab,Faridkot,District and Sessions Courts
816,22,11,1,Punjab,Kapurthala,District and Sessions Courts
817,22,15,1,Punjab,SBS Nagar,DISTRICT and SESSIONS COURT SBS NAGAR
818,22,17,1,Punjab,Bathinda,District and Sessions Courts
819,22,18,3,Punjab,Hoshiarpurr,DISTRICT AND SESSIONS COURT HOSHIARPUR
820,22,19,1,Punjab,Sangrur,District and Sessions Court
821,22,21,1,Punjab,Pathankot,DISTRICT AND SESSIONS COURTS
822,22,24,1,Punjab,Mohali,District and Sessions Courts
823,22,26,1,Punjab,Fazilka,District and Sessions Courts
824,23,1,1,Madhya Pradesh,Jabalpur,DISTRICT AND SESSIONS COURT JABALPUR MP
825,23,2,1,Madhya Pradesh,Narsinghpur,DISTRICT AND SESSIONS COURT NARSINGHPUR
826,23,3,1,Madhya Pradesh,Hoshangabad,DISTRICT AND SESSION COURT HOSHANGABAD MP
827,23,3,7,Madhya Pradesh,Hoshangabad,LINK COURT PACHMARI DISTRICT HOSHANGABAD
828,23,4,1,Madhya Pradesh,Harda,DISTRICT AND SESSIONS COURT HARDA MP
829,23,5,1,Madhya Pradesh,Umaria,DISTRICT AND SESSIONS COURT UMARIA
830,23,6,1,Madhya Pradesh,Dindori,DISTRICT AND SESSIONS COURT DINDORI
831,23,7,1,Madhya Pradesh,Panna,DISTRICT AND SESSIONS COURT PANNA MP
832,23,8,1,Madhya Pradesh,Alirajpur,DISTRICT AND SESSIONS COURT ALIRAJPUR MP
833,23,9,1,Madhya Pradesh,Jhabua,DISTRICT AND SESSIONS COURT JHABUA MP
834,23,10,1,Madhya Pradesh,Khandwa,DISTRICT AND SESSIONS COURT KHANDWA MP
835,23,11,1,Madhya Pradesh,Shahdol,DISTRICT AND SESSIONS COURT SHAHDOL MP
836,6,20,8,Assam,Barpeta,Addl. District and Sessions Judge
838,23,12,1,Madhya Pradesh,Sheopur,DISTRICT AND SESSIONS COURT SHEOPUR MP
839,23,13,1,Madhya Pradesh,Datia,DISTRICT AND SESSIONS COURT DATIA MP
840,23,14,1,Madhya Pradesh,Rajgarh,DISTRICT AND SESSIONS COURT RAJGARH MP
841,23,15,1,Madhya Pradesh,Morena,DISTRICT AND SESSIONS COURT MORENA MP
842,23,16,1,Madhya Pradesh,Mandleshwar,DISTRICT AND SESSIONS COURT MANDLESHWAR MP
843,23,17,1,Madhya Pradesh,Neemuch,DISTRICT AND SESSIONS COURT NEEMUCH MP
844,23,18,1,Madhya Pradesh,Barwani,DISTRICT AND SESSIONS COURT BARWANI MP
845,23,19,1,Madhya Pradesh,Shajapur,DISTRICT AND SESSIONS COURT SHAJAPUR MP
846,23,20,1,Madhya Pradesh,Chhindwara,DISTRICT AND SESSIONS COURT CHHINDWARA MP
847,23,21,1,Madhya Pradesh,Sidhi,DISTRICT AND SESSIONS COURT SIDHI MP
848,23,22,1,Madhya Pradesh,Anuppur,DISTRICT AND SESSIONS COURT ANUPPUR MP
849,23,23,1,Madhya Pradesh,Shivpuri,DISTRICT AND SESSIONS COURT SHIVPURI MP
850,23,24,1,Madhya Pradesh,Raisen,DISTRICT AND SESSIONS COURT RAISEN MP
851,23,25,1,Madhya Pradesh,Sehore,DISTRICT AND SESSIONS COURT SEHORE MP
852,23,26,1,Madhya Pradesh,Balaghat,DISTRICT AND SESSIONS COURT BALAGHAT MP
853,23,27,1,Madhya Pradesh,Damoh,DISTRICT AND SESSIONS COURT DAMOH MP
854,23,28,1,Madhya Pradesh,Vidisha,DISTRICT AND SESSIONS COURT VIDISHA MP
855,23,29,1,Madhya Pradesh,Bhind,DISTRICT AND SESSIONS COURT BHIND MP
856,23,30,1,Madhya Pradesh,Guna,DISTRICT AND SESSIONS COURT GUNA MP
857,23,31,1,Madhya Pradesh,Singrauli,DISTRICT AND SESSIONS COURT SINGRAULI MP
858,23,32,1,Madhya Pradesh,Satna,DISTRICT AND SESSIONS COURT SATNA MP
859,23,33,1,Madhya Pradesh,Seoni,DISTRICT AND SESSIONS COURT SEONI MP
860,23,34,1,Madhya Pradesh,Katni,DISTRICT AND SESSIONS COURT KATNI MP
861,23,35,1,Madhya Pradesh,Mandsaur,DISTRICT AND SESSIONS COURT MANDSAUR MP
862,23,36,1,Madhya Pradesh,Tikamgarh,DISTRICT AND SESSIONS COURT TIKAMGARH MP
863,23,37,1,Madhya Pradesh,Betul,DISTRICT AND SESSIONS COURT BETUL MP
864,23,38,1,Madhya Pradesh,Dhar,DISTRICT AND SESSIONS COURT DHAR MP
865,23,39,1,Madhya Pradesh,Chhatarpur,DISTRICT AND SESSIONS COURT CHHATARPUR MP
866,23,40,1,Madhya Pradesh,Dewas,DISTRICT AND SESSIONS COURT DEWAS MP
867,23,41,1,Madhya Pradesh,Mandla,DISTRICT AND SESSIONS COURT MANDLA MP
868,23,42,1,Madhya Pradesh,Ratlam,DISTRICT AND SESSIONS COURT RATLAM MP
869,23,43,1,Madhya Pradesh,Sagar,DISTRICT AND SESSIONS COURT SAGAR MP
870,23,44,1,Madhya Pradesh,Gwalior,DISTRICT AND SESSIONS COURT GWALIOR MP
871,23,45,1,Madhya Pradesh,Ujjain,DISTRICT AND SESSIONS COURT UJJAIN MP
872,23,46,1,Madhya Pradesh,Rewa,DISTRICT AND SESSIONS COURT REWA MP
873,23,47,1,Madhya Pradesh,Indore,DISTRICT AND SESSIONS COURT INDORE
874,23,48,1,Madhya Pradesh,Ashoknagr,DISTRICT AND SESSIONS COURT ASHOKNAGAR MP
875,23,49,1,Madhya Pradesh,Burhanpur,DISTRICT AND SESSIONS COURT BURHANPUR MP
876,23,50,1,Madhya Pradesh,Bhopal,DISTRICT AND SESSIONS COURT BHOPAL
877,24,1,2,Sikkim,Namchi,ESTABLISHMENT OF DISTRICT AND SESSIONS JUDGE (S)
878,25,1,1,Manipur,Imphal East,Court of District and Session
879,25,2,1,Manipur,Imphal West,Court of District and  Session Judge
880,25,6,1,Manipur,Churachandpur,District and Sessions Judge
881,26,1,1,Delhi,North East,District and Sessions Judge
882,26,2,1,Delhi,Shahdara,District and Sessions Judge
883,26,3,1,Delhi,East,District and Sessions Judge
884,26,4,1,Delhi,North,District and Sessions Judge
885,26,5,1,Delhi,North West,District and Sessions Judge
886,26,6,1,Delhi,South West,District and Sessions Judge
887,26,7,1,Delhi,New Delhi,District and Sessions Judge
888,26,8,1,Delhi,Central,District and Sessions Judge
889,26,9,1,Delhi,West,District and Sessions Judge
890,26,10,1,Delhi,South,District and Sessions Judge
891,26,11,1,Delhi,South East,District and Sessions Judge
892,27,1,1,Chandigarh,Chandigarh,DISTRICT AND SESSIONS COURT CHANDIGARH
893,29,1,1,Telangana,Adilabad,District and Sessions Courts
894,29,1,10,Telangana,Adilabad,IIIADDITIONAL DISTRICT AND SESSIONS COURT
895,29,3,1,Telangana,Karimnagar,Prl. District and Sessions Court
896,29,3,16,Telangana,Karimnagar,II Addl District and Sessions court Jagtial
897,29,3,24,Telangana,Karimnagar,IX Addl District and Sessions Court Sircilla
898,29,4,1,Telangana,Khammam,Prl  District and Sessions Judge
899,29,4,10,Telangana,Khammam,V Addl. District and Sessions Judge FTC
900,29,5,1,Telangana,Mahabubnagar,Prl.District Court
901,29,5,18,Telangana,Mahabubnagar,III Addl District and Sessions Court FTC
902,29,5,24,Telangana,Mahabubnagar,Additional District and Sessions Court
903,29,5,25,Telangana,Mahabubnagar,IV Addl DistandSessoins Court FTC
904,29,6,1,Telangana,Medak,Prl Dist and Sessions Court  Medak at Sangareddy
905,29,6,11,Telangana,Medak,IV Addl District and Sessions Court
906,29,6,12,Telangana,Medak,VIII ADDL DISTRICT AND SESSIONS JUDGE MEDAK
907,29,7,8,Telangana,Nalgonda,V Addl District and Sessions Judge Court
908,29,7,24,Telangana,Nalgonda,II Addl District Judge Court Suryapet
909,29,8,2,Telangana,Nizamabad,VII Addl Dist Sessions Court Bodhan
910,29,8,13,Telangana,Nizamabad,Prl. District And Sessions Judge Court
911,29,8,14,Telangana,Nizamabad,IX Addl District and Sessions Judge Court
912,29,9,1,Telangana,Rangareddy,Prl.District and Sessions Court
913,29,9,15,Telangana,Rangareddy,XII Additional District And Sessions Court
914,29,9,27,Telangana,Rangareddy,Addl District and Sessions Court
915,29,10,1,Telangana,Warangal,District Courts
916,29,10,8,Telangana,Warangal,VI Addl District and Session Judge Mahabubabad
917,29,10,15,Telangana,Warangal,V Addl  District Court
918,30,1,1,Goa,North Goa,DISTRICT AND SESSIONS COURT PANAJI
919,30,2,1,Goa,South Goa,DISTRICT AND SESSIONS COURT MARGAO
920,31,1,1,Diu and Daman,Diu,DISTRICT AND SESSIONS COURT
921,31,2,1,Diu and Daman,Daman,DISTRICT AND SESSIONS COURT
922,32,1,1,DNH at Silvasa,Silvassa,PRINCIPAL DISTRICT AND SESSIONS COURT AT
923,1,3,20,Maharashtra,Jalgaon,District and Additional Session Court
924,2,3,23,Andhra Pradesh,Chittoor,XI Addl.District Court Complex
925,2,11,28,Andhra Pradesh,Krishna,XVI Addl  District Judges Court
926,3,3,10,Karnataka,VIJAYAPURA,VACATION DISTRICT JUDGE.
927,3,19,11,Karnataka,KOLAR,VACATION DISTRICT JUDGE
928,6,2,9,Assam,Tinsukia,Addl. District and Sessions Judge
929,9,2,48,Rajasthan,Alwar,POCSO-Alwar District HQ
930,9,27,15,Rajasthan,Balotra Barmer,POCSO-Balotra District HQ
931,9,35,34,Rajasthan,Sikar,POCSO SIKAR DISTRICT HQ
932,14,1,1,Haryana,Karnal,District and Sessions Courts
933,14,4,12,Haryana,Bhiwani,DISTRICT AND SESSIONS COURTS
934,15,9,13,Uttarakhand,Haridwar,Additional District and Sessions Judge
935,1,19,14,Maharashtra,Aurangabad,DISTRICT AND ADDITIONAL SESSIONS COURT
936,1,26,24,Maharashtra,Ahmednagar,24DISTRICT  AND SESSIONS COURT NEWASA
937,3,1,28,Karnataka,BELAGAVI,Vacation District Court
938,3,5,11,Karnataka,BIDAR,VACATION DISTRICT JUDGE  BIDAR
939,3,7,9,Karnataka,KOPPAL,Vacation District Court
940,5,9,3,Himachal Pradesh,Kinnaur,District & Sessions judge
941,9,14,44,Rajasthan,Ajmer,COMMERCIAL COURT-Ajmer District HQ
942,12,16,2,Jammu and Kashmir,Leh,Principal District Judge
943,12,17,2,Jammu and Kashmir,Kargil,Principal District Judge
944,18,24,1,Chhattisgarh,Mungeli,District and Sessions Court Mungeli
945,29,1,25,Telangana,Adilabad,VII Addl. District and Sessions Judge Court
946,33,1,2,Ladakh,Kargil,Principal District Judge
947,33,2,2,Ladakh,Leh,Principal District Judge
948,4,2,47,Kerala,Ernakulam,ADDL. DISTRICT  AND SESSIONS COURT
949,4,5,38,Kerala,Kozhikode,Additional District Court (POCSO Act )
950,6,9,10,Assam,Bongaigaon,Additional District and Sessions Judge
951,6,28,1,Assam,Dima Hasao,District and Sessions Judge
952,9,7,48,Rajasthan,Ganganagar,POCSO -Sri Ganganagar District HQ
953,9,19,39,Rajasthan,Pali,POCSO-PALI DISTRICT HQ
954,9,28,22,Rajasthan,Jodhpur Metro,POCSO-Jodhpur Metro District HQ
955,9,29,18,Rajasthan,Karauli,POCSO-Karauli District HQ
956,9,32,13,Rajasthan,Jaiselmer,POCSO-Jaisalmer District HQ
957,9,38,26,Rajasthan,Jaipur District,POCSO Jaipur District HQ
958,11,21,7,Orissa,Rayagada,Additional District Judge
959,15,16,1,Uttarakhand,Rudraprayag,DISTRICT & SESSIONS JUDGE
960,16,6,10,West Bengal,Coochbehar,Addl. District & Sessions Judge 
961,22,23,1,Punjab,Tarn Taran,District and Sessions Courts
962,24,3,4,Sikkim,Gyalshing,ESTABLISHMENT OF DISTRICT AND SESSIONS JUDGE
963,25,3,1,Manipur,Bishnupur,Court of District and Session
964,25,4,1,Manipur,Thoubal,Court of District and Sessions Judge
965,29,1,20,Telangana,Adilabad,VI Addl. District and Sessions Judge
966,29,1,23,Telangana,Adilabad,II Addl. Dist. and Sessions FTC Court Mancherial
967,1,8,11,Maharashtra,Wardha,DISTRICT AND SESSIONS COURT
968,1,25,24,Maharashtra,Pune,ADDL. DISTRICT COURT
969,1,30,21,Maharashtra,Solapur,Additional District Court
970,6,25,1,Assam,Chirang,District And Session Judge Establishment
971,9,6,25,Rajasthan,Bikaner,POCSO Bikaner District HQ
972,9,21,15,Rajasthan,Jalore,POCSO-Jalore District HQ
973,9,27,22,Rajasthan,Balotra Barmer,FC-Balotra District HQ
974,9,33,27,Rajasthan,Churu,POCSO-CHURU District HQ
975,10,32,31,Tamil Nadu,Tiruvallur,Special District Court for MCOP Cases
976,11,27,13,Orissa,Anugul,Addl.District and Sessions Judge
977,16,6,17,West Bengal,Coochbehar,Additional District and Sessions Judge
978,16,22,9,West Bengal,Nadia,Addl. District Judge
979,17,19,19,Gujarat,Banaskanth at Palanpur,Additional District Court  DEODAR
980,17,43,1,Gujarat,BOTAD,botad_district
981,21,7,1,Meghalaya,West Khasi Hills,District And Sessions Judge
982,24,2,4,Sikkim,Mangan,ESTABLISHMENT OF DISTRICT AND SESSIONS JUDGE NORTH
983,25,5,1,Manipur,Senapati,Court of District and Sessions
984,4,15,21,Kerala,Kollam,Addl.District and Sessions Court-III
985,9,13,32,Rajasthan,Bharatpur,POCSO-Bharatpur District HQ
986,9,38,27,Rajasthan,Jaipur District,ADJ-dudu
987,22,13,1,Punjab,Mansa,District and Sessions Courts
988,9,5,28,Rajasthan,Tonk,POCSO-Tonk District HQ
989,9,11,26,Rajasthan,Hanumangarh,POCSO-Hanumangarh District HQ
990,10,7,22,Tamil Nadu,Kanniyakumari,Additional District Court
991,3,7,11,Karnataka,KOPPAL,Addl District and Sessions Court
992,11,23,9,Orissa,Kandhamal,Addl.District & Sessions Judge
993,14,11,1,Haryana,Narnaul,District and Sessions Courts
994,23,20,5,Madhya Pradesh,Chhindwara,ADD. DISTRICT AND SESSION COURT CHORAI
995,6,24,4,Assam,Udalguri,Additional District And Sessions Judge
996,9,1,32,Rajasthan,Rajsamand,POCSO-Rajsamand District HQ
997,9,8,42,Rajasthan,Merta (Nagaur),POCSO-Merta District HQ
998,9,9,49,Rajasthan,Udaipur,POCSO-Udaipur District HQ
999,9,12,28,Rajasthan,Baran,POCSO-Baran District HQ
1000,9,14,45,Rajasthan,Ajmer,POCSO-Ajmer District HQ
1001,9,22,29,Rajasthan,Jhalawar,POCSO - Jhalawar District HQ
1002,9,23,14,Rajasthan,Pratapgarh,POCSO-PRATAPGARH DISTRICT HQ
1003,9,24,17,Rajasthan,Dungarpur,POCSO-Dungarpur District HQ
1004,9,26,25,Rajasthan,Sirohi,POCSO-Sirohi District HQ
1005,9,30,38,Rajasthan,Chittorgarh,POCSO-Chittorgarh District HQ
1006,9,31,42,Rajasthan,Bhilwara,POCSO- Bhilwara District HQ
1007,9,34,16,Rajasthan,Dholpur,POCSO-Dholpur District HQ
1008,9,38,38,Rajasthan,Jaipur District,ADJ - Chomu
1009,9,39,25,Rajasthan,Jodhpur District,POCSO-Jodhpur District HQ
1010,10,31,15,Tamil Nadu,Kancheepuram,District Munsif
1011,15,7,10,Uttarakhand,Almora,Additional District Judge Ranikhet
1012,17,19,23,Gujarat,Banaskanth at Palanpur,ADDITIONAL DISTRICT COURT
1013,9,21,2,Rajasthan,Jalore,DJ - Jalore District HQ
1015,10,5,4,Tamil Nadu,Namakkal,Principal District Judge
1017,10,5,7,Tamil Nadu,Namakkal,Principal District Munsif
1019,10,8,17,Tamil Nadu,Tiruchirappalli,Special District Court MCOP cases
1021,10,10,19,Tamil Nadu,Viluppuram,Special District Court VIllupuram
1023,10,12,26,Tamil Nadu,Salem,District Munsif
1025,10,17,1,Tamil Nadu,Thanjavur,PRINCIPAL DISTRICT COURT
1027,10,18,5,Tamil Nadu,Coimbatore,principal district court
1029,10,26,12,Tamil Nadu,Krishnagiri,Special District Court for MCOP
1031,10,29,1,Tamil Nadu,Sivagangai,DISTRICT COURT
1033,10,32,3,Tamil Nadu,Tiruvallur,Additional District and Sessions Judge
1035,10,32,10,Tamil Nadu,Tiruvallur,District Munsif Judge
1037,10,32,17,Tamil Nadu,Tiruvallur,Principal District Munsif Court
1039,10,32,22,Tamil Nadu,Tiruvallur,Additional District and Sessions Court-III
1041,11,23,2,Orissa,Kandhamal,District & Sessions Judge
1043,11,24,2,Orissa,Boudh,District & Sessions Judge
1045,12,21,2,Jammu and Kashmir,Samba,Principal District Judge
1047,13,22,2,Uttar Pradesh,Bhadohi SR Nagar,District and Session Judge
1049,13,51,2,Uttar Pradesh,Kanpur Dehat,District & Session Judge
1051,13,54,2,Uttar Pradesh,Moradabad,District & Session Court Moradabad
1053,13,66,2,Uttar Pradesh,Jhansi,District & Sessions Judge
1055,14,5,1,Haryana,Faridabad,District and Sessions Courts
1057,14,7,2,Haryana,Hisar,District and Sessions Courts
1059,14,8,1,Haryana,Jhajjar,District and Sessions Courts
1061,14,13,1,Haryana,Sonepat,District and Sessions Judge Sonipat
1063,14,14,1,Haryana,Panchkula,DISTRICT AND  SESSIONS COURT PANCHKULA
1065,14,15,1,Haryana,Fatehabad,District  and Sessions Courts
1067,14,17,1,Haryana,Rewari,District and Sessions Courts
1069,16,2,3,West Bengal,Hooghly,DISTRICT SESSION JUDGE
1071,16,2,7,West Bengal,Hooghly,ADDITIONAL DISTRICT & SESSIONS JUDGE
1073,16,4,2,West Bengal,Jalpaiguri,District & Session Judge
1075,16,6,6,West Bengal,Coochbehar,Addl. District & Sessions Judge 
1077,16,12,8,West Bengal,Murshidabad,Additional District & Session Judge
1079,18,15,1,Chhattisgarh,Bastar,District Court Bastar at Jagdalpur
1081,20,2,6,Tripura,North Tripura,District And Sessions Judge
1083,20,3,9,Tripura,SouthTripura,District Judge Court
1085,20,5,2,Tripura,Unakoti  Tripura,The District and Sessions Judge
1087,22,3,1,Punjab,Rupnagar,District and Sessions Court
1089,22,16,1,Punjab,Barnala,District & Sessions Court
1091,24,4,2,Sikkim,Gangtok,District and  Sessions Court
1093,29,9,26,Telangana,Rangareddy,Addl District and Sessions Court
1095,9,31,17,Rajasthan,Bhilwara,LABOUR BHILWARA DISTRICT HQ
