,state_code,dist_code,court_no,state_name,district_name,court_name,median_decision_days
695,16,21,1,West Bengal,North Dinajpur,District and Sessions Judge Raiganj,22.0
696,16,21,5,West Bengal,North Dinajpur,Additional District Judge Islampur,18.0
697,16,22,1,West Bengal,Nadia,Addl.District Judge,325.0
698,16,22,5,West Bengal,Nadia,District and Sessions Judge,28.0
699,16,22,15,West Bengal,Nadia,Addl.District Judge,671.0
700,16,22,16,West Bengal,Nadia,Addl. District and Sessions Judge Ranaghat,212.0
701,16,22,17,West Bengal,Nadia,Fast Track Court addl. District and Sessions judge,374.0
702,16,23,4,West Bengal,kalimpong,District and sessions Judge court,194.0
703,16,24,2,West Bengal,Paschim Bardhaman,Additional District And Session Judge,552.5
704,16,24,8,West Bengal,Paschim Bardhaman,District and Sessions Judge Court,407.5
705,17,11,1,Gujarat,GANDHINAGAR,Gandhinagar District,16.0
706,17,11,7,Gujarat,GANDHINAGAR,Kalol Additional District Court,42.0
707,17,13,1,Gujarat,Ahmedabad,AHMEDABAD DISTRICT COURT,25.0
708,17,13,18,Gujarat,Ahmedabad,ADDL DISTRICT COURT,8.0
709,17,14,1,Gujarat,SURAT,District Court,12.0
710,17,15,1,Gujarat,Mahesana,DISTRICT COURT,35.0
711,17,16,1,Gujarat,RAJKOT,DISTRICT COURT - RAJKOT,93.0
712,17,16,19,Gujarat,RAJKOT,Addl. District Court - Gondal,23.0
713,17,16,21,Gujarat,RAJKOT,Jetpur Additional Dist. Court,145.0
714,17,16,22,Gujarat,RAJKOT,Addl. District Court - Dhoraji,53.0
715,17,17,1,Gujarat,Amreli,DISTRICT AND SESSIONS COURT AMRELI,65.0
716,17,17,14,Gujarat,Amreli,ADDI DISTRICT COURT RAJULA,205.0
717,17,18,1,Gujarat,Anand,DISTRICT COURT,54.0
718,17,18,12,Gujarat,Anand,PETLAD DISTRICT COURT,77.5
719,17,19,1,Gujarat,Banaskanth at Palanpur,DISTRICT AND SESSION COURT PALANPUR,22.0
720,17,19,18,Gujarat,Banaskanth at Palanpur,ADDITIONAL DISTRICT COURT DEESA,26.0
721,17,20,1,Gujarat,Bharuch,DISTRICT COURT,44.0
722,17,20,11,Gujarat,Bharuch,Additional District Court,20.0
723,17,21,1,Gujarat,Bhavnagar,bhavnagar_district Court,33.0
724,17,22,1,Gujarat,Dahod,dahod_district,96.0
725,17,23,1,Gujarat,Jamnagar,DISTRICT AND SESSIONS COURT,32.0
726,17,24,1,Gujarat,Junagadh,DISTRICT COURT,138.0
727,17,24,19,Gujarat,Junagadh,Additional District Court Keshod,441.0
728,17,25,1,Gujarat,Kheda at Nadiad,DISTRICT COURT,73.0
729,17,26,1,Gujarat,kachchh at Bhuj,District and Sessions Court Bhuj,53.0
730,17,27,1,Gujarat,Panchmahal at Godhra,District Court,118.0
731,17,27,17,Gujarat,Panchmahal at Godhra,Addl District Court,150.0
732,17,28,1,Gujarat,Patan,DISTRICT AND SESSIONS COURT PATAN,27.0
733,17,28,13,Gujarat,Patan,ADDL. DISTRICT COURT RADHANPUR,729.5
734,17,29,1,Gujarat,Sabarkantha at Himmatnagar,DISTRICT AND SESSIONS COURT,27.0
735,17,29,18,Gujarat,Sabarkantha at Himmatnagar,ADDITIONAL DISTRICT AND SESSIONS,10.0
736,17,30,1,Gujarat,Surendranagar,District Court,100.0
737,17,30,15,Gujarat,Surendranagar,Additional District Court,119.0
738,17,31,1,Gujarat,Vadodara,vadodara_district Court,30.0
739,17,31,20,Gujarat,Vadodara,Addl District Court - Savli,312.0
740,17,32,1,Gujarat,Navsari,navsari_district Court,14.0
741,17,33,1,Gujarat,Narmada,DISTRICT COURT,68.0
742,17,34,1,Gujarat,Tapi,tapi_district Court,17.5
743,17,35,1,Gujarat,Valsad,valsad_district Court,6.0
744,17,36,1,Gujarat,Porbandar,DISTRICT AND SESSIONS COURT,7.0
745,17,37,1,Gujarat,Gir Somnath at Veraval,District Court Veraval,153.0
746,17,37,3,Gujarat,Gir Somnath at Veraval,Additional District Court Una,289.0
747,17,38,7,Gujarat,Aravalli at Modasa,Principal District Court Arvalli,20.0
748,17,39,1,Gujarat,MORBI,District  Court - Morbi,13.0
749,17,40,1,Gujarat,Devbhumi Dwarka at Khambhaliya,DISTRICT COURT DEVBHUMI DWARKA,46.0
750,17,41,1,Gujarat,Chhota Udepur,DISTRICT COURT,21.0
751,17,42,3,Gujarat,Mahisagar at Lunawada,DISTRICT COURT,26.0
752,18,1,1,Chhattisgarh,Korba,District and Sessions Judge Korba,269.0
753,18,2,1,Chhattisgarh,Bilaspur,District and Sessions Judge,278.0
754,18,3,1,Chhattisgarh,Raipur,District and Sessions Court,171.0
755,18,3,7,Chhattisgarh,Raipur,2Additional district judge Gariyaband,475.5
756,18,4,1,Chhattisgarh,Surguja,District and Sessions Court Surguja CG,258.0
757,6,3,2,Assam,Sivasagar,District and Sessions Judge Court,50.0
758,18,5,1,Chhattisgarh,Dhamtari,District and Sessions Court Dhamtari,143.0
759,18,5,7,Chhattisgarh,Dhamtari,Additional District And Sessions Camp Court,421.0
760,18,6,1,Chhattisgarh,Raigarh,District and Sessions Court Raigarh,241.0
761,18,6,5,Chhattisgarh,Raigarh,Addl District and session court,166.5
762,18,6,10,Chhattisgarh,Raigarh,Addl. District and Sessions Judge,26.0
763,18,7,1,Chhattisgarh,Durg,District and Sessions Court,128.0
764,18,9,1,Chhattisgarh,Kawardha,District and Session Judge Kabirdham,123.0
765,18,10,1,Chhattisgarh,Rajnandgaon,District And Sessions Judge Rajnandgaon,146.0
766,18,10,4,Chhattisgarh,Rajnandgaon,Additional District And Sessions Court,265.5
767,18,10,6,Chhattisgarh,Rajnandgaon,Additional District And Sessions,300.0
768,18,11,1,Chhattisgarh,Koriya,District and Sessions judge,298.0
769,18,11,4,Chhattisgarh,Koriya,Add. District  And Sessions Judge Manendragarh,434.0
770,18,12,1,Chhattisgarh,Mahasamund,District and Sessions Court Mahasamund,287.0
771,18,12,4,Chhattisgarh,Mahasamund,Additional District and Sessions court,157.0
772,18,13,1,Chhattisgarh,Kanker,District And Sessions Judge,203.0
773,18,13,3,Chhattisgarh,Kanker,Additional District And Session Judge,117.0
774,18,16,1,Chhattisgarh,Jashpur,District And Sessions Judge Jashpur,140.0
775,18,16,3,Chhattisgarh,Jashpur,Additional District and Sessions Judge Kunkuri,384.0
776,18,16,9,Chhattisgarh,Jashpur,Additional District Judge Pathalgaon,3537.0
777,18,17,1,Chhattisgarh,Dantewada,District and Sessions Court,353.5
778,18,18,1,Chhattisgarh,Janjgir,DISTRICT AND SESSION COURT JANJGIR,124.0
779,18,18,5,Chhattisgarh,Janjgir,ADD. DISTRICT AND SESSION COURT SAKTI,143.0
780,18,19,1,Chhattisgarh,Balod,District and Sessions Court,171.0
781,18,20,1,Chhattisgarh,Bemetara,District and Sessions Court,345.0
782,18,21,3,Chhattisgarh,Surajpur,District and Sessions Judge Surajpur,333.0
783,18,22,1,Chhattisgarh,Kondagaon,District And Sessions Court Kondagaon,409.0
784,18,23,1,Chhattisgarh,Balodabazar,DISTRICT AND SESSION JUDGE EST.,117.0
785,18,23,5,Chhattisgarh,Balodabazar,DISTRICT AND SESSION JUDGE EST.,217.0
786,18,25,3,Chhattisgarh,Balrampur Ramanujganj,Distt and Sessions Court,461.5
787,19,2,2,Mizoram,Lunglei,District Judge & Addl. Dist. Judges,161.0
788,20,1,4,Tripura,West Tripura,District and Sessions Judge,365.0
789,20,5,6,Tripura,Unakoti  Tripura,Addl District And Sessions Judge Court,302.5
790,20,6,2,Tripura,Gomati District,District Court,445.0
791,20,9,1,Tripura,Sepahijala Tripura,District and Sessions Judge,265.0
792,20,9,7,Tripura,Sepahijala Tripura,Addl. District and Sessions Judge,1822.0
793,20,10,1,Tripura,Khowai Tripura,District and Sessions Judge Establishment,208.0
794,20,11,5,Tripura,Dhalai Tripura,Addl District And Sessions Judge Court,319.0
795,20,11,8,Tripura,Dhalai Tripura,District and Sessions Judge Establishment,1427.0
796,21,1,2,Meghalaya,East Khasi Hills,District  Sessions Judge Shillong,50.0
797,21,1,3,Meghalaya,East Khasi Hills,Asst District Judge,8.0
798,21,2,1,Meghalaya,West Garo Hills,District and Sessions Judge Tura,322.0
799,21,3,3,Meghalaya,West Jaintia Hills,District and Session Court,1163.0
800,21,4,1,Meghalaya,East Garo Hills,District and Sessions Judge Williamnagar,897.5
801,21,5,2,Meghalaya,Ri Bhoi,District and Sessions Judge Nongpoh,1183.0
802,22,1,1,Punjab,Ludhiana,District and Sessions Courts,78.0
803,22,2,1,Punjab,Jalandhar,DISTRICT AND SESSIONS COURT JALANDHAR,86.0
804,22,4,1,Punjab,Fatehgarh Sahib,District and Sessions Court,83.0
805,22,9,1,Punjab,Faridkot,District and Sessions Courts,105.0
806,22,11,1,Punjab,Kapurthala,District and Sessions Courts,91.0
807,22,15,1,Punjab,SBS Nagar,DISTRICT and SESSIONS COURT SBS NAGAR,104.0
808,22,17,1,Punjab,Bathinda,District and Sessions Courts,109.0
809,22,18,3,Punjab,Hoshiarpurr,DISTRICT AND SESSIONS COURT HOSHIARPUR,137.0
810,22,19,1,Punjab,Sangrur,District and Sessions Court,76.0
811,22,21,1,Punjab,Pathankot,DISTRICT AND SESSIONS COURTS,190.0
812,22,24,1,Punjab,Mohali,District and Sessions Courts,143.0
813,22,26,1,Punjab,Fazilka,District and Sessions Courts,108.0
814,23,1,1,Madhya Pradesh,Jabalpur,DISTRICT AND SESSIONS COURT JABALPUR MP,321.0
815,23,2,1,Madhya Pradesh,Narsinghpur,DISTRICT AND SESSIONS COURT NARSINGHPUR,247.0
816,23,3,1,Madhya Pradesh,Hoshangabad,DISTRICT AND SESSION COURT HOSHANGABAD MP,342.0
817,23,3,7,Madhya Pradesh,Hoshangabad,LINK COURT PACHMARI DISTRICT HOSHANGABAD,1294.5
818,23,4,1,Madhya Pradesh,Harda,DISTRICT AND SESSIONS COURT HARDA MP,369.0
819,23,5,1,Madhya Pradesh,Umaria,DISTRICT AND SESSIONS COURT UMARIA,420.0
820,23,6,1,Madhya Pradesh,Dindori,DISTRICT AND SESSIONS COURT DINDORI,371.0
821,23,7,1,Madhya Pradesh,Panna,DISTRICT AND SESSIONS COURT PANNA MP,250.0
822,23,8,1,Madhya Pradesh,Alirajpur,DISTRICT AND SESSIONS COURT ALIRAJPUR MP,225.0
823,23,9,1,Madhya Pradesh,Jhabua,DISTRICT AND SESSIONS COURT JHABUA MP,350.0
824,23,10,1,Madhya Pradesh,Khandwa,DISTRICT AND SESSIONS COURT KHANDWA MP,225.0
825,23,11,1,Madhya Pradesh,Shahdol,DISTRICT AND SESSIONS COURT SHAHDOL MP,283.0
826,6,20,8,Assam,Barpeta,Addl. District and Sessions Judge,189.5
827,23,12,1,Madhya Pradesh,Sheopur,DISTRICT AND SESSIONS COURT SHEOPUR MP,413.0
828,23,13,1,Madhya Pradesh,Datia,DISTRICT AND SESSIONS COURT DATIA MP,185.0
829,23,14,1,Madhya Pradesh,Rajgarh,DISTRICT AND SESSIONS COURT RAJGARH MP,354.0
830,23,15,1,Madhya Pradesh,Morena,DISTRICT AND SESSIONS COURT MORENA MP,286.0
831,23,16,1,Madhya Pradesh,Mandleshwar,DISTRICT AND SESSIONS COURT MANDLESHWAR MP,284.0
832,23,17,1,Madhya Pradesh,Neemuch,DISTRICT AND SESSIONS COURT NEEMUCH MP,420.0
833,23,18,1,Madhya Pradesh,Barwani,DISTRICT AND SESSIONS COURT BARWANI MP,221.0
834,23,19,1,Madhya Pradesh,Shajapur,DISTRICT AND SESSIONS COURT SHAJAPUR MP,335.0
835,23,20,1,Madhya Pradesh,Chhindwara,DISTRICT AND SESSIONS COURT CHHINDWARA MP,288.0
836,23,21,1,Madhya Pradesh,Sidhi,DISTRICT AND SESSIONS COURT SIDHI MP,426.0
837,23,22,1,Madhya Pradesh,Anuppur,DISTRICT AND SESSIONS COURT ANUPPUR MP,390.0
838,23,23,1,Madhya Pradesh,Shivpuri,DISTRICT AND SESSIONS COURT SHIVPURI MP,296.0
839,23,24,1,Madhya Pradesh,Raisen,DISTRICT AND SESSIONS COURT RAISEN MP,325.0
840,23,25,1,Madhya Pradesh,Sehore,DISTRICT AND SESSIONS COURT SEHORE MP,285.0
841,23,26,1,Madhya Pradesh,Balaghat,DISTRICT AND SESSIONS COURT BALAGHAT MP,332.0
842,23,27,1,Madhya Pradesh,Damoh,DISTRICT AND SESSIONS COURT DAMOH MP,318.0
843,23,28,1,Madhya Pradesh,Vidisha,DISTRICT AND SESSIONS COURT VIDISHA MP,235.0
844,23,29,1,Madhya Pradesh,Bhind,DISTRICT AND SESSIONS COURT BHIND MP,196.0
845,23,30,1,Madhya Pradesh,Guna,DISTRICT AND SESSIONS COURT GUNA MP,311.0
846,23,31,1,Madhya Pradesh,Singrauli,DISTRICT AND SESSIONS COURT SINGRAULI MP,748.0
847,23,32,1,Madhya Pradesh,Satna,DISTRICT AND SESSIONS COURT SATNA MP,415.0
848,23,33,1,Madhya Pradesh,Seoni,DISTRICT AND SESSIONS COURT SEONI MP,462.0
849,23,34,1,Madhya Pradesh,Katni,DISTRICT AND SESSIONS COURT KATNI MP,338.0
850,23,35,1,Madhya Pradesh,Mandsaur,DISTRICT AND SESSIONS COURT MANDSAUR MP,496.0
851,23,36,1,Madhya Pradesh,Tikamgarh,DISTRICT AND SESSIONS COURT TIKAMGARH MP,252.0
852,23,37,1,Madhya Pradesh,Betul,DISTRICT AND SESSIONS COURT BETUL MP,291.0
853,23,38,1,Madhya Pradesh,Dhar,DISTRICT AND SESSIONS COURT DHAR MP,350.0
854,23,39,1,Madhya Pradesh,Chhatarpur,DISTRICT AND SESSIONS COURT CHHATARPUR MP,340.0
855,23,40,1,Madhya Pradesh,Dewas,DISTRICT AND SESSIONS COURT DEWAS MP,397.0
856,23,41,1,Madhya Pradesh,Mandla,DISTRICT AND SESSIONS COURT MANDLA MP,280.0
857,23,42,1,Madhya Pradesh,Ratlam,DISTRICT AND SESSIONS COURT RATLAM MP,295.0
858,23,43,1,Madhya Pradesh,Sagar,DISTRICT AND SESSIONS COURT SAGAR MP,186.0
859,23,44,1,Madhya Pradesh,Gwalior,DISTRICT AND SESSIONS COURT GWALIOR MP,229.0
860,23,45,1,Madhya Pradesh,Ujjain,DISTRICT AND SESSIONS COURT UJJAIN MP,340.0
861,23,46,1,Madhya Pradesh,Rewa,DISTRICT AND SESSIONS COURT REWA MP,391.0
862,23,47,1,Madhya Pradesh,Indore,DISTRICT AND SESSIONS COURT INDORE,271.0
863,23,48,1,Madhya Pradesh,Ashoknagr,DISTRICT AND SESSIONS COURT ASHOKNAGAR MP,757.0
864,23,49,1,Madhya Pradesh,Burhanpur,DISTRICT AND SESSIONS COURT BURHANPUR MP,350.0
865,23,50,1,Madhya Pradesh,Bhopal,DISTRICT AND SESSIONS COURT BHOPAL,179.0
866,24,1,2,Sikkim,Namchi,ESTABLISHMENT OF DISTRICT AND SESSIONS JUDGE (S),30.0
867,25,1,1,Manipur,Imphal East,Court of District and Session,81.0
868,25,2,1,Manipur,Imphal West,Court of District and  Session Judge,74.0
869,25,6,1,Manipur,Churachandpur,District and Sessions Judge,66.0
870,26,1,1,Delhi,North East,District and Sessions Judge,103.0
871,26,2,1,Delhi,Shahdara,District and Sessions Judge,50.0
872,26,3,1,Delhi,East,District and Sessions Judge,162.0
873,26,4,1,Delhi,North,District and Sessions Judge,92.0
874,26,5,1,Delhi,North West,District and Sessions Judge,99.0
875,26,6,1,Delhi,South West,District and Sessions Judge,93.0
876,26,7,1,Delhi,New Delhi,District and Sessions Judge,87.0
877,26,8,1,Delhi,Central,District and Sessions Judge,165.0
878,26,9,1,Delhi,West,District and Sessions Judge,141.0
879,26,10,1,Delhi,South,District and Sessions Judge,179.0
880,26,11,1,Delhi,South East,District and Sessions Judge,129.0
881,27,1,1,Chandigarh,Chandigarh,DISTRICT AND SESSIONS COURT CHANDIGARH,126.0
882,29,1,1,Telangana,Adilabad,District and Sessions Courts,21.0
883,29,1,10,Telangana,Adilabad,IIIADDITIONAL DISTRICT AND SESSIONS COURT,282.0
884,29,3,1,Telangana,Karimnagar,Prl. District and Sessions Court,589.0
885,29,3,16,Telangana,Karimnagar,II Addl District and Sessions court Jagtial,465.0
886,29,3,24,Telangana,Karimnagar,IX Addl District and Sessions Court Sircilla,1366.0
887,29,4,1,Telangana,Khammam,Prl  District and Sessions Judge,331.0
888,29,4,10,Telangana,Khammam,V Addl. District and Sessions Judge FTC,514.0
889,29,5,1,Telangana,Mahabubnagar,Prl.District Court,219.0
890,29,5,18,Telangana,Mahabubnagar,III Addl District and Sessions Court FTC,297.0
891,29,5,24,Telangana,Mahabubnagar,Additional District and Sessions Court,460.0
892,29,5,25,Telangana,Mahabubnagar,IV Addl DistandSessoins Court FTC,1011.0
893,29,6,1,Telangana,Medak,Prl Dist and Sessions Court  Medak at Sangareddy,463.0
894,29,6,11,Telangana,Medak,IV Addl District and Sessions Court,625.0
895,29,6,12,Telangana,Medak,VIII ADDL DISTRICT AND SESSIONS JUDGE MEDAK,922.0
896,29,7,8,Telangana,Nalgonda,V Addl District and Sessions Judge Court,964.0
897,29,7,24,Telangana,Nalgonda,II Addl District Judge Court Suryapet,521.0
898,29,8,2,Telangana,Nizamabad,VII Addl Dist Sessions Court Bodhan,325.5
899,29,8,13,Telangana,Nizamabad,Prl. District And Sessions Judge Court,387.0
900,29,8,14,Telangana,Nizamabad,IX Addl District and Sessions Judge Court,442.0
901,29,9,1,Telangana,Rangareddy,Prl.District and Sessions Court,340.0
902,29,9,15,Telangana,Rangareddy,XII Additional District And Sessions Court,1276.0
903,29,9,27,Telangana,Rangareddy,Addl District and Sessions Court,398.0
904,29,10,1,Telangana,Warangal,District Courts,353.0
905,29,10,8,Telangana,Warangal,VI Addl District and Session Judge Mahabubabad,666.0
906,29,10,15,Telangana,Warangal,V Addl  District Court,708.0
907,30,1,1,Goa,North Goa,DISTRICT AND SESSIONS COURT PANAJI,215.0
908,30,2,1,Goa,South Goa,DISTRICT AND SESSIONS COURT MARGAO,184.0
909,31,1,1,Diu and Daman,Diu,DISTRICT AND SESSIONS COURT,54.0
910,31,2,1,Diu and Daman,Daman,DISTRICT AND SESSIONS COURT,78.0
911,32,1,1,DNH at Silvasa,Silvassa,PRINCIPAL DISTRICT AND SESSIONS COURT AT,327.0
912,1,3,20,Maharashtra,Jalgaon,District and Additional Session Court,87.5
913,2,3,23,Andhra Pradesh,Chittoor,XI Addl.District Court Complex,584.0
914,2,11,28,Andhra Pradesh,Krishna,XVI Addl  District Judges Court,515.0
915,3,3,10,Karnataka,VIJAYAPURA,VACATION DISTRICT JUDGE.,13.0
916,3,19,11,Karnataka,KOLAR,VACATION DISTRICT JUDGE,16.0
917,6,2,9,Assam,Tinsukia,Addl. District and Sessions Judge,400.0
918,9,2,48,Rajasthan,Alwar,POCSO-Alwar District HQ,79.0
919,9,27,15,Rajasthan,Balotra Barmer,POCSO-Balotra District HQ,266.5
920,9,35,34,Rajasthan,Sikar,POCSO SIKAR DISTRICT HQ,15.0
921,14,1,1,Haryana,Karnal,District and Sessions Courts,187.0
922,14,4,12,Haryana,Bhiwani,DISTRICT AND SESSIONS COURTS,138.5
923,15,9,13,Uttarakhand,Haridwar,Additional District and Sessions Judge,1635.5
924,1,19,14,Maharashtra,Aurangabad,DISTRICT AND ADDITIONAL SESSIONS COURT,106.0
925,1,26,24,Maharashtra,Ahmednagar,24DISTRICT  AND SESSIONS COURT NEWASA,317.0
926,3,1,28,Karnataka,BELAGAVI,Vacation District Court,21.0
927,3,5,11,Karnataka,BIDAR,VACATION DISTRICT JUDGE  BIDAR,24.0
928,3,7,9,Karnataka,KOPPAL,Vacation District Court,13.0
929,5,9,3,Himachal Pradesh,Kinnaur,District & Sessions judge,428.0
930,9,14,44,Rajasthan,Ajmer,COMMERCIAL COURT-Ajmer District HQ,93.0
931,12,16,2,Jammu and Kashmir,Leh,Principal District Judge,265.0
932,12,17,2,Jammu and Kashmir,Kargil,Principal District Judge,213.0
933,18,24,1,Chhattisgarh,Mungeli,District and Sessions Court Mungeli,427.0
934,29,1,25,Telangana,Adilabad,VII Addl. District and Sessions Judge Court,1075.5
935,33,1,2,Ladakh,Kargil,Principal District Judge,352.5
936,33,2,2,Ladakh,Leh,Principal District Judge,302.0
937,4,2,47,Kerala,Ernakulam,ADDL. DISTRICT  AND SESSIONS COURT,494.5
938,4,5,38,Kerala,Kozhikode,Additional District Court (POCSO Act ),664.0
939,6,9,10,Assam,Bongaigaon,Additional District and Sessions Judge,489.0
940,6,28,1,Assam,Dima Hasao,District and Sessions Judge,101.0
941,9,7,48,Rajasthan,Ganganagar,POCSO -Sri Ganganagar District HQ,6.0
942,9,19,39,Rajasthan,Pali,POCSO-PALI DISTRICT HQ,763.0
943,9,28,22,Rajasthan,Jodhpur Metro,POCSO-Jodhpur Metro District HQ,7.0
944,9,29,18,Rajasthan,Karauli,POCSO-Karauli District HQ,71.0
945,9,32,13,Rajasthan,Jaiselmer,POCSO-Jaisalmer District HQ,172.0
946,9,38,26,Rajasthan,Jaipur District,POCSO Jaipur District HQ,607.0
947,11,21,7,Orissa,Rayagada,Additional District Judge,228.5
948,15,16,1,Uttarakhand,Rudraprayag,DISTRICT & SESSIONS JUDGE,474.0
949,16,6,10,West Bengal,Coochbehar,Addl. District & Sessions Judge ,194.5
950,22,23,1,Punjab,Tarn Taran,District and Sessions Courts,104.0
951,24,3,4,Sikkim,Gyalshing,ESTABLISHMENT OF DISTRICT AND SESSIONS JUDGE,42.0
952,25,3,1,Manipur,Bishnupur,Court of District and Session,71.0
953,25,4,1,Manipur,Thoubal,Court of District and Sessions Judge,69.0
954,29,1,20,Telangana,Adilabad,VI Addl. District and Sessions Judge,341.5
955,29,1,23,Telangana,Adilabad,II Addl. Dist. and Sessions FTC Court Mancherial,723.0
956,1,8,11,Maharashtra,Wardha,DISTRICT AND SESSIONS COURT,21.0
957,1,25,24,Maharashtra,Pune,ADDL. DISTRICT COURT,119.0
958,1,30,21,Maharashtra,Solapur,Additional District Court,164.0
959,6,25,1,Assam,Chirang,District And Session Judge Establishment,552.5
960,9,6,25,Rajasthan,Bikaner,POCSO Bikaner District HQ,2.0
961,9,21,15,Rajasthan,Jalore,POCSO-Jalore District HQ,107.0
962,9,27,22,Rajasthan,Balotra Barmer,FC-Balotra District HQ,476.0
963,9,33,27,Rajasthan,Churu,POCSO-CHURU District HQ,23.5
964,10,32,31,Tamil Nadu,Tiruvallur,Special District Court for MCOP Cases,372.0
965,11,27,13,Orissa,Anugul,Addl.District and Sessions Judge,246.0
966,16,6,17,West Bengal,Coochbehar,Additional District and Sessions Judge,215.0
967,16,22,9,West Bengal,Nadia,Addl. District Judge,187.0
968,17,19,19,Gujarat,Banaskanth at Palanpur,Additional District Court  DEODAR,116.0
969,17,43,1,Gujarat,BOTAD,botad_district,153.0
970,21,7,1,Meghalaya,West Khasi Hills,District And Sessions Judge,1643.0
971,24,2,4,Sikkim,Mangan,ESTABLISHMENT OF DISTRICT AND SESSIONS JUDGE NORTH,38.0
972,25,5,1,Manipur,Senapati,Court of District and Sessions,88.0
973,4,15,21,Kerala,Kollam,Addl.District and Sessions Court-III,465.5
974,9,13,32,Rajasthan,Bharatpur,POCSO-Bharatpur District HQ,11.0
975,9,38,27,Rajasthan,Jaipur District,ADJ-dudu,644.0
976,22,13,1,Punjab,Mansa,District and Sessions Courts,57.0
977,9,5,28,Rajasthan,Tonk,POCSO-Tonk District HQ,8.5
978,9,11,26,Rajasthan,Hanumangarh,POCSO-Hanumangarh District HQ,7.5
979,10,7,22,Tamil Nadu,Kanniyakumari,Additional District Court,1118.0
980,3,7,11,Karnataka,KOPPAL,Addl District and Sessions Court,912.0
981,11,23,9,Orissa,Kandhamal,Addl.District & Sessions Judge,31.0
982,14,11,1,Haryana,Narnaul,District and Sessions Courts,187.0
983,23,20,5,Madhya Pradesh,Chhindwara,ADD. DISTRICT AND SESSION COURT CHORAI,766.5
984,6,24,4,Assam,Udalguri,Additional District And Sessions Judge,-1.0
985,9,1,32,Rajasthan,Rajsamand,POCSO-Rajsamand District HQ,84.0
986,9,8,42,Rajasthan,Merta (Nagaur),POCSO-Merta District HQ,65.0
987,9,9,49,Rajasthan,Udaipur,POCSO-Udaipur District HQ,14.5
988,9,12,28,Rajasthan,Baran,POCSO-Baran District HQ,68.0
989,9,14,45,Rajasthan,Ajmer,POCSO-Ajmer District HQ,117.5
990,9,22,29,Rajasthan,Jhalawar,POCSO - Jhalawar District HQ,99.0
991,9,23,14,Rajasthan,Pratapgarh,POCSO-PRATAPGARH DISTRICT HQ,40.0
992,9,24,17,Rajasthan,Dungarpur,POCSO-Dungarpur District HQ,62.0
993,9,26,25,Rajasthan,Sirohi,POCSO-Sirohi District HQ,30.0
994,9,30,38,Rajasthan,Chittorgarh,POCSO-Chittorgarh District HQ,37.0
995,9,31,42,Rajasthan,Bhilwara,POCSO- Bhilwara District HQ,118.0
996,9,34,16,Rajasthan,Dholpur,POCSO-Dholpur District HQ,385.0
997,9,38,38,Rajasthan,Jaipur District,ADJ - Chomu,215.0
998,9,39,25,Rajasthan,Jodhpur District,POCSO-Jodhpur District HQ,90.0
999,10,31,15,Tamil Nadu,Kancheepuram,District Munsif,586.5
1000,15,7,10,Uttarakhand,Almora,Additional District Judge Ranikhet,192.0
1001,17,19,23,Gujarat,Banaskanth at Palanpur,ADDITIONAL DISTRICT COURT,38.0
1002,9,21,2,Rajasthan,Jalore,DJ - Jalore District HQ,433.5
1003,10,5,4,Tamil Nadu,Namakkal,Principal District Judge,380.0
1004,10,5,7,Tamil Nadu,Namakkal,Principal District Munsif,725.0
1005,10,8,17,Tamil Nadu,Tiruchirappalli,Special District Court MCOP cases,852.0
1006,10,10,19,Tamil Nadu,Viluppuram,Special District Court VIllupuram,393.0
1007,10,12,26,Tamil Nadu,Salem,District Munsif,1891.0
1008,10,17,1,Tamil Nadu,Thanjavur,PRINCIPAL DISTRICT COURT,12.0
1009,10,18,5,Tamil Nadu,Coimbatore,principal district court,382.0
1010,10,26,12,Tamil Nadu,Krishnagiri,Special District Court for MCOP,26.0
1011,10,29,1,Tamil Nadu,Sivagangai,DISTRICT COURT,505.0
1012,10,32,3,Tamil Nadu,Tiruvallur,Additional District and Sessions Judge,331.0
1013,10,32,10,Tamil Nadu,Tiruvallur,District Munsif Judge,885.0
1014,10,32,17,Tamil Nadu,Tiruvallur,Principal District Munsif Court,990.5
1015,10,32,22,Tamil Nadu,Tiruvallur,Additional District and Sessions Court-III,708.0
1016,11,23,2,Orissa,Kandhamal,District & Sessions Judge,237.5
1017,11,24,2,Orissa,Boudh,District & Sessions Judge,36.0
1018,12,21,2,Jammu and Kashmir,Samba,Principal District Judge,490.0
1019,13,22,2,Uttar Pradesh,Bhadohi SR Nagar,District and Session Judge,116.0
1020,13,51,2,Uttar Pradesh,Kanpur Dehat,District & Session Judge,82.0
1021,13,54,2,Uttar Pradesh,Moradabad,District & Session Court Moradabad,90.0
1022,13,66,2,Uttar Pradesh,Jhansi,District & Sessions Judge,229.0
1023,14,5,1,Haryana,Faridabad,District and Sessions Courts,188.0
1024,14,7,2,Haryana,Hisar,District and Sessions Courts,271.0
1025,14,8,1,Haryana,Jhajjar,District and Sessions Courts,231.0
1026,14,13,1,Haryana,Sonepat,District and Sessions Judge Sonipat,212.0
1027,14,14,1,Haryana,Panchkula,DISTRICT AND  SESSIONS COURT PANCHKULA,164.0
1028,14,15,1,Haryana,Fatehabad,District  and Sessions Courts,93.0
1029,14,17,1,Haryana,Rewari,District and Sessions Courts,189.0
1030,16,2,3,West Bengal,Hooghly,DISTRICT SESSION JUDGE,27.0
