,year,state_code,dist_code,court_no,num_instituted,num_disposed,num_disposed_from_instituted,clearance_rate,pending_count,new_clearance_rate,median_decision_days,mean_decision_days
4767,2014,10,11,11,136,58,5,0.03676470588235294,131,0.4264705882352941,723.0,775.7157894736843
4768,2014,10,11,12,2035,1629,890,0.43734643734643736,1145,0.8004914004914004,229.0,397.7151162790698
4769,2014,10,11,15,536,699,100,0.1865671641791045,436,1.3041044776119404,419.0,570.1187648456057
4770,2014,10,11,19,343,358,72,0.2099125364431487,271,1.043731778425656,413.0,604.0309278350516
4771,2014,10,11,23,526,554,74,0.14068441064638784,452,1.053231939163498,669.0,694.4476386036961
4772,2014,10,11,27,362,390,121,0.3342541436464088,241,1.0773480662983426,223.5,361.66058394160586
4773,2014,10,11,36,114,6,1,0.008771929824561403,113,0.05263157894736842,1496.0,1465.2391304347825
4774,2014,10,12,9,280,109,24,0.08571428571428572,256,0.3892857142857143,576.5,739.125
4775,2014,10,12,16,91,1,1,0.01098901098901099,90,0.01098901098901099,1325.0,1354.96
4776,2014,10,12,18,172,2,0,0.0,172,0.011627906976744186,1448.5,1474.8392857142858
4777,2014,10,12,21,6,0,0,0.0,6,0.0,1825.0,1825.0
4778,2014,10,12,24,243,3,0,0.0,243,0.012345679012345678,1339.5,1357.487951807229
4779,2014,10,12,26,283,0,0,0.0,283,0.0,1615.0,1602.9032258064517
4780,2014,10,14,5,102,77,7,0.06862745098039216,95,0.7549019607843137,711.5,760.6630434782609
4781,2014,10,14,8,751,378,207,0.2756324900133156,544,0.5033288948069241,365.0,551.5708582834332
4782,2014,10,14,11,573,500,66,0.11518324607329843,507,0.8726003490401396,572.5,729.0360576923077
4783,2014,10,14,13,250,221,30,0.12,220,0.884,504.0,664.0849056603773
4784,2014,10,14,15,345,288,86,0.2492753623188406,259,0.8347826086956521,271.0,432.8993902439024
4785,2014,10,14,18,182,0,0,0.0,182,0.0,1602.0,1560.9777777777779
4786,2014,10,15,3,3283,2070,1022,0.31130063965884863,2261,0.6305208650624429,301.0,472.1864185439112
4787,2014,10,15,4,11,6,0,0.0,11,0.5454545454545454,1273.0,1313.0
4788,2014,10,15,7,262,140,30,0.11450381679389313,232,0.5343511450381679,779.0,777.6255924170616
4789,2014,10,15,10,123,104,13,0.10569105691056911,110,0.8455284552845529,656.0,652.475
4790,2014,10,15,12,1349,566,109,0.08080059303187546,1240,0.4195700518902891,844.0,808.6430678466077
4791,2014,10,15,14,387,73,16,0.041343669250646,371,0.18863049095607234,962.0,934.7962962962963
4792,2014,10,15,15,376,79,40,0.10638297872340426,336,0.21010638297872342,926.0,852.212543554007
4793,2014,10,15,19,168,21,7,0.041666666666666664,161,0.125,566.0,735.6434782608695
4794,2014,10,15,22,99,0,0,0.0,99,0.0,1537.0,1579.0677966101696
4795,2014,10,16,1,294,255,123,0.41836734693877553,171,0.8673469387755102,349.5,442.60833333333335
4796,2014,10,16,2,212,195,51,0.24056603773584906,161,0.9198113207547169,342.5,429.34302325581393
4797,2014,10,16,7,475,632,321,0.6757894736842105,154,1.3305263157894738,12.0,240.70880361173815
4798,2014,10,16,10,8,0,0,0.0,8,0.0,1760.5,1791.0
4799,2014,10,17,1,2864,4564,1763,0.615572625698324,1101,1.5935754189944134,27.0,208.3844476744186
4800,2014,10,17,3,276,133,35,0.12681159420289856,241,0.48188405797101447,340.0,433.7835820895522
4801,2014,10,17,4,1049,867,129,0.12297426120114395,920,0.8265014299332698,631.5,630.4025974025974
4802,2014,10,17,8,256,210,53,0.20703125,203,0.8203125,459.0,604.2216748768473
4803,2014,10,17,12,532,284,48,0.09022556390977443,484,0.5338345864661654,519.0,649.0673400673401
4804,2014,10,17,13,651,244,35,0.053763440860215055,616,0.37480798771121354,670.0,672.8330757341577
4805,2014,10,17,18,34,0,0,0.0,34,0.0,1425.0,1430.3529411764705
4806,2014,10,17,22,220,1,1,0.004545454545454545,219,0.004545454545454545,1441.5,1432.1160714285713
4807,2014,10,17,23,86,0,0,0.0,86,0.0,1628.0,1570.2608695652175
4808,2014,10,18,5,2200,3274,482,0.2190909090909091,1718,1.4881818181818183,384.0,482.15770234986945
4809,2014,10,18,17,3262,2302,305,0.09350091968117719,2957,0.7057020232985898,817.5,811.2002288329519
4810,2014,10,18,20,208,2,0,0.0,208,0.009615384615384616,1497.0,1435.0454545454545
4811,2014,10,18,23,81,0,0,0.0,81,0.0,1257.0,1351.093023255814
4812,2014,10,19,2,629,453,123,0.19554848966613672,506,0.7201907790143084,454.0,549.0483558994197
4813,2014,10,19,5,630,424,47,0.0746031746031746,583,0.6730158730158731,566.0,709.8673913043478
4814,2014,10,19,9,141,0,0,0.0,141,0.0,1650.0,1650.7608695652175
4815,2014,10,20,1,1792,1002,228,0.12723214285714285,1564,0.5591517857142857,525.0,640.223569023569
4816,2014,10,20,7,237,172,7,0.029535864978902954,230,0.7257383966244726,515.5,575.0304347826087
4817,2014,10,20,12,560,158,24,0.04285714285714286,536,0.28214285714285714,703.5,714.4221105527638
4818,2014,10,20,16,597,408,119,0.19932998324958123,478,0.6834170854271356,458.5,590.8089887640449
4819,2014,10,20,18,183,106,0,0.0,183,0.5792349726775956,646.0,774.5714285714286
4820,2014,10,20,19,355,223,33,0.09295774647887324,322,0.6281690140845071,447.0,581.9826388888889
4821,2014,10,20,24,589,359,57,0.0967741935483871,532,0.6095076400679117,520.0,578.1681574239714
4822,2014,10,21,3,373,207,51,0.13672922252010725,322,0.5549597855227882,656.5,661.1514084507043
4823,2014,10,21,5,98,60,9,0.09183673469387756,89,0.6122448979591837,1023.5,797.6805555555555
4824,2014,10,21,9,290,233,60,0.20689655172413793,230,0.803448275862069,730.0,697.2179487179487
4825,2014,10,21,13,74,0,0,0.0,74,0.0,1056.0,1076.7058823529412
4826,2014,10,21,15,44,0,0,0.0,44,0.0,1393.0,1411.125
4827,2014,10,22,1,346,522,22,0.06358381502890173,324,1.5086705202312138,850.5,792.1007751937984
4828,2014,10,22,8,153,10,0,0.0,153,0.06535947712418301,1391.0,1358.9705882352941
4829,2014,10,22,9,333,69,20,0.06006006006006006,313,0.2072072072072072,717.0,755.818493150685
4830,2014,10,22,11,277,255,27,0.09747292418772563,250,0.9205776173285198,400.0,563.5086705202312
4831,2014,10,22,15,516,260,75,0.14534883720930233,441,0.5038759689922481,676.0,766.9274809160305
4832,2014,10,22,17,395,556,32,0.0810126582278481,363,1.4075949367088607,646.0,718.4915254237288
4833,2014,10,22,21,16,0,0,0.0,16,0.0,1481.0,1537.8
4834,2014,10,22,22,346,162,31,0.08959537572254335,315,0.4682080924855491,804.0,779.306358381503
4835,2014,10,23,2,1013,889,357,0.35241855873642647,656,0.8775913129318855,294.5,444.4264392324094
4836,2014,10,24,2,230,346,54,0.23478260869565218,176,1.5043478260869565,406.0,481.0044642857143
4837,2014,10,24,3,684,488,244,0.3567251461988304,440,0.7134502923976608,218.0,336.3820224719101
4838,2014,10,24,6,709,690,208,0.2933709449929478,501,0.9732016925246827,293.0,429.125
4839,2014,10,24,14,38,25,2,0.05263157894736842,36,0.6578947368421053,712.0,706.3055555555555
4840,2014,10,24,16,317,100,44,0.138801261829653,273,0.31545741324921134,457.0,690.4956521739131
4841,2014,10,24,20,95,101,0,0.0,95,1.063157894736842,1254.0,1194.942528735632
4842,2014,10,24,22,608,342,168,0.27631578947368424,440,0.5625,346.0,449.24077328646746
4843,2014,10,24,24,107,42,0,0.0,107,0.3925233644859813,935.0,872.5529411764705
4844,2014,10,24,25,70,55,9,0.12857142857142856,61,0.7857142857142857,481.0,616.8550724637681
4845,2014,10,25,6,246,203,49,0.1991869918699187,197,0.8252032520325203,359.0,487.81545064377684
4846,2014,10,25,9,238,269,44,0.18487394957983194,194,1.1302521008403361,407.0,440.83842794759823
4847,2014,10,25,12,245,182,71,0.2897959183673469,174,0.7428571428571429,631.0,624.5188284518829
4848,2014,10,25,14,179,105,32,0.1787709497206704,147,0.5865921787709497,372.5,618.7848101265823
4849,2014,10,26,2,919,1032,348,0.3786724700761698,571,1.1229597388465724,218.0,289.3842696629213
4850,2014,10,26,4,309,390,55,0.1779935275080906,254,1.2621359223300972,469.0,511.24896265560164
4851,2014,10,26,10,292,109,35,0.11986301369863013,257,0.3732876712328767,552.0,710.9239766081871
4852,2014,10,26,12,30,12,0,0.0,30,0.4,1405.5,1132.2916666666667
4853,2014,10,26,15,143,0,0,0.0,143,0.0,1349.0,1369.1704545454545
4854,2014,10,26,18,191,0,0,0.0,191,0.0,1423.0,1415.1147540983607
4855,2014,10,26,19,145,47,14,0.09655172413793103,131,0.32413793103448274,961.0,913.45
4856,2014,10,27,2,880,451,76,0.08636363636363636,804,0.5125,608.0,661.8933500627353
4857,2014,10,27,5,902,516,187,0.2073170731707317,715,0.5720620842572062,624.0,682.7489481065919
4858,2014,10,27,6,239,98,20,0.08368200836820083,219,0.4100418410041841,622.5,741.6531531531532
4859,2014,10,27,9,190,162,31,0.1631578947368421,159,0.8526315789473684,325.5,537.3896103896104
4860,2014,10,27,10,459,79,54,0.11764705882352941,405,0.1721132897603486,585.0,650.124203821656
4861,2014,10,27,12,333,147,42,0.12612612612612611,291,0.44144144144144143,549.0,706.4020618556701
4862,2014,10,27,19,36,0,0,0.0,36,0.0,1056.0,1049.9130434782608
4863,2014,10,27,22,92,0,0,0.0,92,0.0,1870.5,1870.5
4864,2014,10,28,2,922,997,191,0.20715835140997832,731,1.0813449023861172,395.0,512.3461030383091
4865,2014,10,28,5,2839,2193,1214,0.4276153575202536,1625,0.7724550898203593,187.0,323.4603114318268
4866,2014,10,28,7,557,259,64,0.11490125673249552,493,0.4649910233393178,446.5,502.588679245283
4867,2014,10,29,1,660,572,91,0.13787878787878788,569,0.8666666666666667,689.0,672.6615678776291
4868,2014,10,29,3,185,176,49,0.2648648648648649,136,0.9513513513513514,451.0,665.8759689922481
4869,2014,10,29,12,277,221,62,0.22382671480144403,215,0.7978339350180506,505.5,623.7137096774194
4870,2014,10,30,4,440,467,86,0.19545454545454546,354,1.0613636363636363,316.0,382.91831683168317
4871,2014,10,30,7,368,221,31,0.08423913043478261,337,0.6005434782608695,776.5,850.84
4872,2014,10,30,8,519,266,53,0.10211946050096339,466,0.51252408477842,365.0,559.1338289962825
4873,2014,10,31,4,473,422,24,0.0507399577167019,449,0.8921775898520085,807.5,793.2755102040817
4874,2014,10,31,7,925,98,1,0.001081081081081081,924,0.10594594594594595,875.0,958.1982905982906
4875,2014,10,31,8,1141,565,187,0.16389132340052587,954,0.49517966695880805,560.0,695.8711409395974
4876,2014,10,31,11,719,557,104,0.14464534075104313,615,0.7746870653685675,760.5,734.3074074074074
4877,2014,10,31,13,323,378,51,0.15789473684210525,272,1.1702786377708978,456.5,619.0
4878,2014,10,31,18,711,379,116,0.1631504922644163,595,0.5330520393811533,615.0,640.1577287066247
4879,2014,10,32,3,244,168,13,0.05327868852459016,231,0.6885245901639344,484.5,685.1808510638298
4880,2014,10,32,5,293,12,10,0.034129692832764506,283,0.040955631399317405,1090.0,1032.9038461538462
4881,2014,10,32,8,159,28,12,0.07547169811320754,147,0.1761006289308176,432.0,630.8073394495412
4882,2014,10,32,10,395,42,7,0.017721518987341773,388,0.10632911392405063,952.5,904.5150602409639
4883,2014,10,32,12,439,0,0,0.0,439,0.0,888.5,930.3553719008264
4884,2014,10,32,15,307,1,1,0.003257328990228013,306,0.003257328990228013,1150.0,1099.1676646706587
4885,2014,10,32,17,232,108,0,0.0,232,0.46551724137931033,957.0,1014.3571428571429
4886,2014,10,32,19,755,429,62,0.08211920529801324,693,0.5682119205298013,516.5,603.0482456140351
4887,2014,10,32,21,273,0,0,0.0,273,0.0,951.0,954.6053811659193
4888,2014,10,32,22,600,10,2,0.0033333333333333335,598,0.016666666666666666,731.0,812.1042047531993
4889,2014,10,32,24,575,16,2,0.0034782608695652175,573,0.02782608695652174,657.0,737.8766066838047
4890,2014,10,33,1,239,175,22,0.09205020920502092,217,0.7322175732217573,346.5,591.224358974359
4891,2014,10,33,2,190,482,66,0.3473684210526316,124,2.536842105263158,196.0,387.13375796178343
4892,2014,10,33,6,510,104,84,0.16470588235294117,426,0.20392156862745098,345.5,563.3421052631579
4893,2014,10,33,9,353,67,45,0.1274787535410765,308,0.18980169971671387,285.0,415.4410480349345
4894,2014,10,33,14,416,92,59,0.14182692307692307,357,0.22115384615384615,626.0,736.9080779944289
4895,2014,10,33,17,682,206,33,0.04838709677419355,649,0.3020527859237537,593.0,676.1602112676056
4896,2014,10,33,19,424,37,14,0.0330188679245283,410,0.08726415094339622,302.0,498.42490842490844
4897,2014,10,33,20,1442,393,129,0.08945908460471567,1313,0.2725381414701803,742.0,785.474185861795
4898,2014,11,1,4,4569,3207,2007,0.4392646093237032,2562,0.7019041365725541,44.0,364.8911506926774
4899,2014,11,1,7,131,27,0,0.0,131,0.20610687022900764,636.0,675.4607843137255
4900,2014,11,2,2,909,708,118,0.12981298129812982,791,0.7788778877887789,414.0,552.4938650306749
4901,2014,11,3,2,188,139,24,0.1276595744680851,164,0.7393617021276596,554.0,682.551724137931
4902,2014,11,4,2,1596,1811,656,0.41102756892230574,940,1.1347117794486214,321.5,492.47363796133567
4903,2014,11,4,16,404,24,19,0.04702970297029703,385,0.0594059405940594,674.0,688.5721393034826
4904,2014,11,4,19,204,15,0,0.0,204,0.07352941176470588,945.5,986.2049180327868
4905,2014,11,5,2,3178,2305,1636,0.5147891755821271,1542,0.7252989301447451,23.0,269.8604558176729
4906,2014,11,6,3,935,742,466,0.4983957219251337,469,0.7935828877005348,25.0,379.41530740276033
4907,2014,11,6,6,210,8,5,0.023809523809523808,205,0.0380952380952381,659.0,701.9172413793103
4908,2014,11,7,2,1201,1209,530,0.4412989175686928,671,1.0066611157368859,172.5,366.2266401590457
4909,2014,11,7,5,204,30,22,0.10784313725490197,182,0.14705882352941177,377.0,517.8136645962733
4910,2014,11,8,2,1837,983,209,0.11377245508982035,1628,0.5351115949918345,421.0,602.293
4911,2014,11,8,5,600,295,15,0.025,585,0.49166666666666664,570.0,627.9033018867924
4912,2014,11,9,2,309,293,75,0.24271844660194175,234,0.948220064724919,429.0,559.1118644067797
4913,2014,11,10,4,412,159,46,0.11165048543689321,366,0.3859223300970874,783.0,771.3818770226537
4914,2014,11,10,8,200,196,27,0.135,173,0.98,532.0,641.8150289017341
4915,2014,11,11,2,517,60,10,0.019342359767891684,507,0.11605415860735009,756.0,757.622009569378
4916,2014,11,11,8,0,12,0,-1.0,0,-1.0,-1.0,-1.0
4917,2014,11,11,11,73,11,0,0.0,73,0.1506849315068493,828.5,883.7321428571429
4918,2014,11,12,3,131,4,0,0.0,131,0.030534351145038167,802.0,739.8904109589041
4919,2014,11,13,2,940,802,133,0.14148936170212767,807,0.8531914893617021,627.0,688.0480769230769
4920,2014,11,13,8,120,95,6,0.05,114,0.7916666666666666,714.0,799.1100917431193
4921,2014,11,13,11,17,0,0,0.0,17,0.0,1364.0,1375.8333333333333
4922,2014,11,14,3,1688,1121,753,0.44609004739336494,935,0.6640995260663507,87.0,460.92996108949416
4923,2014,11,15,3,1566,484,38,0.024265644955300127,1528,0.3090676883780332,746.0,828.3762662807526
4924,2014,11,15,14,93,0,0,0.0,93,0.0,1292.0,1316.142857142857
4925,2014,11,16,2,500,255,12,0.024,488,0.51,655.0,718.298755186722
4926,2014,11,17,2,320,278,33,0.103125,287,0.86875,542.0,669.699481865285
4927,2014,11,17,6,67,0,0,0.0,67,0.0,1274.0,1267.3255813953488
4928,2014,11,17,8,105,1,0,0.0,105,0.009523809523809525,966.5,986.8333333333334
4929,2014,11,17,11,22,0,0,0.0,22,0.0,839.5,886.9285714285714
4930,2014,11,18,2,2794,2298,1900,0.6800286327845383,894,0.8224767358625626,12.0,133.73589065255732
4931,2014,11,19,2,991,296,37,0.03733602421796166,954,0.29868819374369326,847.0,828.9235668789809
4932,2014,11,20,2,625,449,404,0.6464,221,0.7184,11.5,152.32857142857142
4933,2014,11,21,2,635,638,382,0.6015748031496063,253,1.0047244094488188,36.0,273.7402597402597
4934,2014,11,22,4,466,241,63,0.1351931330472103,403,0.5171673819742489,541.0,603.8613569321534
4935,2014,11,23,2,492,1066,109,0.22154471544715448,383,2.1666666666666665,299.0,448.0781609195402
4936,2014,11,24,2,173,242,34,0.19653179190751446,139,1.3988439306358382,376.0,519.8041958041958
4937,2014,11,26,2,592,199,27,0.04560810810810811,565,0.33614864864864863,639.0,679.565
4938,2014,11,26,5,100,27,2,0.02,98,0.27,715.0,772.936507936508
4939,2014,11,26,12,31,0,0,0.0,31,0.0,1186.0,1204.2380952380952
4940,2014,11,27,2,701,305,81,0.11554921540656206,620,0.43509272467902993,592.0,705.6498951781971
4941,2014,11,27,5,373,167,35,0.0938337801608579,338,0.4477211796246649,602.0,718.8502024291498
4942,2014,11,29,1,474,339,60,0.12658227848101267,414,0.7151898734177216,466.0,556.1039755351682
4943,2014,11,29,9,97,0,0,0.0,97,0.0,1032.0,1033.2142857142858
4944,2014,11,30,1,143,4,1,0.006993006993006993,142,0.027972027972027972,991.0,968.5412844036697
4945,2014,11,31,1,15,26,0,0.0,15,1.7333333333333334,633.5,684.0833333333334
4946,2014,11,32,1,354,369,139,0.3926553672316384,215,1.0423728813559323,249.0,338.45602605863195
4947,2014,12,1,2,797,771,181,0.22710163111668757,616,0.9673776662484316,366.0,467.79346210995544
4948,2014,12,2,2,715,553,77,0.1076923076923077,638,0.7734265734265734,604.5,681.6335616438356
4949,2014,12,3,3,609,418,166,0.27257799671592775,443,0.6863711001642037,404.0,563.9651416122005
4950,2014,12,3,6,66,0,0,0.0,66,0.0,1544.5,1554.7
4951,2014,12,4,2,910,427,246,0.2703296703296703,664,0.46923076923076923,308.0,430.52130325814534
4952,2014,12,6,2,661,727,319,0.4826021180030257,342,1.0998487140695916,168.0,355.68706293706293
4953,2014,12,7,3,368,195,75,0.20380434782608695,293,0.529891304347826,405.5,527.0681818181819
4954,2014,12,8,2,446,451,161,0.3609865470852018,285,1.0112107623318385,186.5,388.5398936170213
4955,2014,12,9,2,260,167,42,0.16153846153846155,218,0.6423076923076924,542.0,694.4622222222222
4956,2014,12,10,2,408,119,45,0.11029411764705882,363,0.2916666666666667,380.0,513.5108359133127
4957,2014,12,11,2,299,172,82,0.27424749163879597,217,0.5752508361204013,371.0,501.0233644859813
4958,2014,12,11,5,68,0,0,0.0,68,0.0,1477.0,1475.2142857142858
4959,2014,12,12,2,419,353,114,0.2720763723150358,305,0.8424821002386634,337.0,570.2076023391813
4960,2014,12,13,2,233,0,0,0.0,233,0.0,1323.0,1345.4271844660195
4961,2014,12,14,2,113,174,42,0.37168141592920356,71,1.5398230088495575,214.5,704.1829268292682
4962,2014,12,15,2,298,293,81,0.27181208053691275,217,0.9832214765100671,390.0,538.4285714285714
4963,2014,12,15,7,73,0,0,0.0,73,0.0,1496.0,1534.44
4964,2014,12,18,2,101,7,0,0.0,101,0.06930693069306931,1196.0,1059.050847457627
4965,2014,12,19,2,2243,1,1,0.00044583147570218456,2242,0.00044583147570218456,1380.0,1370.7775090689238
4966,2014,12,20,2,191,293,52,0.27225130890052357,139,1.5340314136125655,340.5,565.5921052631579
4967,2014,12,21,2,191,0,0,0.0,191,0.0,1463.0,1472.6338028169014
4968,2014,12,22,2,414,319,128,0.30917874396135264,286,0.7705314009661836,404.0,488.75774647887323
4969,2014,13,1,2,6087,1991,477,0.07836372597338591,5610,0.3270905207819944,626.0,683.7985520931696
4970,2014,13,2,2,5016,2508,597,0.11901913875598086,4419,0.5,589.5,642.3002219755826
4971,2014,13,3,2,6443,4952,3219,0.4996119819959646,3224,0.7685860623932951,61.0,267.2886735081718
4972,2014,13,4,2,3635,2891,1483,0.4079779917469051,2152,0.7953232462173315,137.0,429.2177447861435
4973,2014,13,5,2,2368,2011,1458,0.6157094594594594,910,0.8492398648648649,21.5,259.31463414634146
4974,2014,13,6,2,10319,6974,2785,0.26989049326485126,7534,0.6758406822366508,397.0,513.3925113895216
4975,2014,13,7,2,2421,1780,982,0.4056175134242049,1439,0.7352333746385791,282.0,502.5577501073422
4976,2014,13,8,2,15355,14035,9182,0.5979811136437643,6173,0.914034516444155,26.0,188.73426743338462
4977,2014,13,9,2,3088,2744,1746,0.5654145077720207,1342,0.8886010362694301,33.0,285.4767441860465
4978,2014,13,10,2,3976,1489,578,0.14537223340040242,3398,0.3744969818913481,519.0,598.5079646017699
4979,2014,13,10,9,25,0,0,0.0,25,0.0,1355.0,1319.2
4980,2014,13,11,2,754,695,452,0.5994694960212201,302,0.9217506631299734,26.0,216.6795665634675
4981,2014,13,12,2,3659,2271,1444,0.3946433451762777,2215,0.6206613828915004,38.0,321.3627240143369
4982,2014,13,13,2,1542,1662,366,0.23735408560311283,1176,1.0778210116731517,441.5,553.2591185410334
4983,2014,13,14,2,3033,547,61,0.020112100230794593,2972,0.1803494889548302,699.0,770.7796988287786
4984,2014,13,15,2,1696,960,638,0.3761792452830189,1058,0.5660377358490566,298.0,416.5949960906959
4985,2014,13,16,2,5575,4393,3289,0.5899551569506727,2286,0.787982062780269,31.5,291.50843170320405
4986,2014,13,17,2,962,656,147,0.15280665280665282,815,0.681912681912682,628.5,696.055737704918
4987,2014,13,18,2,5279,4446,2617,0.49573782913430575,2662,0.8422049630611859,43.0,297.09332688588006
4988,2014,13,19,2,6648,4278,510,0.07671480144404332,6138,0.6435018050541517,745.0,794.2665089266509
4989,2014,13,20,2,8187,6194,5047,0.6164651276413827,3140,0.7565652864297057,30.0,181.46996053208596
4990,2014,13,21,2,2271,2365,1059,0.4663143989431968,1212,1.041391457507706,175.0,374.8311111111111
4991,2014,13,22,2,1151,1848,487,0.42311033883579496,664,1.6055603822762814,194.0,377.4477028347996
4992,2014,13,23,2,1824,1338,890,0.48793859649122806,934,0.7335526315789473,101.0,385.42072015161085
4993,2014,13,24,2,6417,2657,730,0.11376032413900576,5687,0.4140564126538881,555.0,641.3953683035714
4994,2014,13,25,2,2902,2169,811,0.2794624396967609,2091,0.7474155754651964,394.0,485.848842487517
4995,2014,13,26,2,3191,2152,443,0.138827953619555,2748,0.6743967408335945,649.0,703.6549391069012
4996,2014,13,27,2,3546,2314,708,0.1996615905245347,2838,0.652566271855612,437.0,573.3949249463902
4997,2014,13,28,2,2586,946,423,0.16357308584686775,2163,0.365815931941222,606.0,744.238726790451
4998,2014,13,29,2,5582,3320,2365,0.423683267646005,3217,0.5947689000358295,41.0,372.35200746965455
4999,2014,13,30,2,7126,3797,1003,0.14075217513331462,6123,0.5328374964917204,707.0,807.5300578034683
5000,2014,13,31,2,3318,2919,1691,0.5096443640747438,1627,0.879746835443038,25.0,244.0340336134454
5001,2014,13,33,2,2270,1782,267,0.11762114537444934,2003,0.785022026431718,531.0,620.8937432578209
5002,2014,13,34,2,2983,1982,1234,0.41367750586657726,1749,0.6644317800871605,227.5,351.7142230026339
5003,2014,13,35,2,1597,1064,209,0.1308703819661866,1388,0.6662492172824045,566.0,642.7398703403566
5004,2014,13,36,2,2597,5261,962,0.3704274162495187,1635,2.025798998844821,288.5,473.95841683366734
5005,2014,13,38,2,2282,2401,1521,0.6665205959684487,761,1.0521472392638036,16.0,199.61569620253164
5006,2014,13,39,2,3468,3096,1944,0.5605536332179931,1524,0.8927335640138409,38.0,291.9215618521078
5007,2014,13,40,2,896,448,146,0.16294642857142858,750,0.5,643.0,761.8129899216126
5008,2014,13,41,2,1970,1238,170,0.08629441624365482,1800,0.6284263959390863,743.0,764.0582375478928
5009,2014,13,42,2,1260,849,214,0.16984126984126985,1046,0.6738095238095239,449.5,559.4410609037328
5010,2014,13,43,2,7011,3348,1131,0.16131792896876337,5880,0.47753530166880614,533.0,603.3050739957716
5011,2014,13,44,2,3043,1461,304,0.09990141307919816,2739,0.4801183043049622,710.5,717.003367003367
5012,2014,13,45,2,1116,593,83,0.07437275985663082,1033,0.5313620071684588,822.0,850.9911634756995
5013,2014,13,46,2,1849,841,287,0.1552190373174689,1562,0.45484045429962144,574.0,639.9985704074339
5014,2014,13,47,2,3328,2375,1307,0.39272836538461536,2021,0.7136418269230769,198.0,364.56603131381894
5015,2014,13,47,8,130,1,0,0.0,130,0.007692307692307693,485.0,613.7846153846153
5016,2014,13,48,2,7767,6221,3585,0.4615681730397837,4182,0.800952748809064,101.0,377.15752982908737
5017,2014,13,48,9,30,0,0,0.0,30,0.0,1362.5,1373.1666666666667
5018,2014,13,48,11,48,0,0,0.0,48,0.0,1647.0,1505.8333333333333
5019,2014,13,49,2,2360,1229,411,0.17415254237288136,1949,0.5207627118644068,408.0,517.6420545746388
5020,2014,13,50,2,1296,53,30,0.023148148148148147,1266,0.04089506172839506,864.5,929.4976247030879
5021,2014,13,51,2,4395,8594,2355,0.5358361774744027,2040,1.9554038680318544,54.5,332.94997173544374
5022,2014,13,52,2,1414,741,434,0.3069306930693069,980,0.5240452616690241,279.5,425.8724832214765
5023,2014,13,53,2,3863,2906,699,0.180947450168263,3164,0.7522650789541807,429.0,529.7645076750281
5024,2014,13,54,2,3826,7312,791,0.20674333507579717,3035,1.9111343439623627,479.0,600.6679016503873
5025,2014,13,55,2,2101,1704,391,0.1861018562589243,1710,0.8110423607805807,721.0,833.6725621414914
5026,2014,13,56,2,5360,4013,2734,0.5100746268656716,2626,0.7486940298507463,199.0,412.13548387096773
5027,2014,13,57,2,2244,960,307,0.13680926916221034,1937,0.42780748663101603,360.0,508.2562442183164
5028,2014,13,57,8,72,0,0,0.0,72,0.0,756.0,833.875
5029,2014,13,58,2,2353,1726,611,0.2596685082872928,1742,0.7335316617084573,456.0,609.260718925942
5030,2014,13,59,2,1191,984,326,0.27371956339210746,865,0.8261964735516373,372.5,512.9324894514768
5031,2014,13,59,7,82,0,0,0.0,82,0.0,1109.0,1060.3866666666668
5032,2014,13,60,2,1444,1182,602,0.4168975069252078,842,0.8185595567867036,43.0,367.2986641221374
5033,2014,13,60,7,152,0,0,0.0,152,0.0,830.0,906.4496644295302
5034,2014,13,61,2,2486,718,161,0.06476267095736123,2325,0.28881737731295254,660.0,737.9868238557559
5035,2014,13,62,2,2492,2149,586,0.23515248796147672,1906,0.8623595505617978,482.0,581.5739491437467
5036,2014,13,63,2,2334,2808,660,0.2827763496143959,1674,1.2030848329048842,264.0,422.561041779707
5037,2014,13,64,2,1631,1194,686,0.4206008583690987,945,0.7320662170447578,104.0,361.50632911392404
5038,2014,13,65,2,2906,1287,778,0.2677219545767378,2128,0.44287680660701995,437.0,515.3492630638679
5039,2014,13,66,2,2331,2246,66,0.028314028314028315,2265,0.9635349635349635,714.5,766.4053426248548
5040,2014,13,67,2,1057,766,301,0.2847682119205298,756,0.7246925260170294,253.0,384.7968217934166
5041,2014,13,68,2,1546,212,19,0.012289780077619664,1527,0.1371280724450194,712.5,760.093373493976
5042,2014,13,69,2,1440,599,195,0.13541666666666666,1245,0.41597222222222224,626.0,672.2750233863424
5043,2014,13,70,2,2072,845,114,0.05501930501930502,1958,0.4078185328185328,408.0,575.8574199806013
5044,2014,13,71,2,395,418,35,0.08860759493670886,360,1.058227848101266,561.0,706.3924050632911
5045,2014,13,73,1,514,179,86,0.16731517509727625,428,0.34824902723735407,439.0,582.26148409894
5046,2014,13,74,1,42,0,0,0.0,42,0.0,608.0,654.5128205128206
5047,2014,13,74,7,21,0,0,0.0,21,0.0,1953.0,1965.0
5048,2014,13,75,1,92,0,0,0.0,92,0.0,1860.0,1803.5652173913043
5049,2014,13,76,1,13,0,0,0.0,13,0.0,1829.0,1859.3333333333333
5050,2014,13,76,8,173,0,0,0.0,173,0.0,1444.0,1303.2608695652175
5051,2014,14,2,1,5856,4977,3037,0.518613387978142,2819,0.8498975409836066,152.0,361.59933717076575
