year,state_code,dist_code,court_no,num_cases,median_decision_days,mean_decision_days,A_count,B_count,C_count,D_count,E_count
2015,13.0,27.0,3.0,2307,546.0,580.7152145643693,889,1131,286,1,0
2015,6.0,28.0,3.0,2,1401.5,1401.5,0,0,2,0,0
2015,5.0,9.0,2.0,925,110.0,291.7805405405405,653,224,48,0,0
2015,7.0,7.0,3.0,2455,76.0,372.9450101832994,1544,639,271,1,0
2015,13.0,50.0,2.0,1449,496.0,568.4071773636991,540,766,143,0,0
2015,14.0,12.0,1.0,6853,153.0,273.1879468845761,4754,1967,132,0,0
2015,26.0,1.0,1.0,1373,110.0,212.62126729788784,1146,196,30,1,0
2015,14.0,7.0,4.0,20438,113.0,219.75305802916137,16528,3312,598,0,0
2015,11.0,1.0,7.0,132,375.0,459.47727272727275,61,65,6,0,0
2015,22.0,15.0,1.0,3705,126.0,197.8237516869096,3063,619,23,0,0
2015,4.0,4.0,1.0,4534,17.0,195.21129245699163,3703,644,182,5,0
2015,14.0,11.0,1.0,4219,244.0,370.4648020858023,2520,1423,276,0,0
2015,13.0,69.0,3.0,772,654.0,560.9779792746114,295,389,88,0,0
2015,1.0,5.0,1.0,2401,182.0,344.50354019158686,1413,820,168,0,0
2015,1.0,36.0,9.0,168,190.0,356.42857142857144,108,42,18,0,0
2015,9.0,33.0,23.0,760,254.5,360.2026315789474,454,255,51,0,0
2015,15.0,3.0,3.0,909,93.0,250.16831683168317,690,185,34,0,0
2015,12.0,1.0,7.0,14,1215.5,1239.2857142857142,0,3,11,0,0
2015,5.0,6.0,17.0,2428,64.0,235.7306425041186,1893,430,105,0,0
2015,1.0,19.0,4.0,5770,34.5,328.76152512998266,3816,1461,490,3,0
2015,1.0,24.0,2.0,304,691.5,677.0065789473684,76,188,40,0,0
2015,10.0,30.0,5.0,806,245.0,310.82506203473946,532,248,26,0,0
2015,17.0,25.0,1.0,4115,120.0,350.16160388821385,2649,1160,305,1,0
2015,22.0,3.0,1.0,5208,137.0,281.83717357910905,3627,1446,135,0,0
2015,14.0,14.0,1.0,3586,144.0,270.43920803123257,2649,805,132,0,0
2015,17.0,16.0,1.0,3672,138.0,312.86764705882354,2496,950,225,1,0
2015,9.0,4.0,14.0,35410,119.0,250.48234961875175,27432,6506,1472,0,0
2015,8.0,18.0,4.0,3717,113.0,311.9340866290019,2582,877,257,1,0
2015,2.0,2.0,1.0,2894,123.0,338.2560469937802,1809,928,157,0,0
2015,10.0,8.0,11.0,1929,312.0,472.28304821150857,1045,663,220,1,0
2015,6.0,3.0,8.0,12,1214.0,1227.1666666666667,0,2,10,0,0
2015,13.0,1.0,3.0,9341,449.0,504.88373835777753,3455,5186,690,6,4
2015,25.0,5.0,1.0,29,224.0,435.2068965517241,18,7,4,0,0
2015,9.0,2.0,11.0,1280,499.0,606.89140625,440,659,175,6,0
2015,13.0,23.0,2.0,1857,207.0,357.9951534733441,1071,674,112,0,0
2015,11.0,24.0,3.0,1344,121.5,247.828125,982,334,28,0,0
2015,12.0,11.0,6.0,39,1103.0,1121.820512820513,0,19,20,0,0
2015,9.0,14.0,26.0,318,140.0,280.1477987421384,234,71,13,0,0
2015,5.0,4.0,1.0,2205,102.0,242.4843537414966,1719,382,104,0,0
2015,22.0,16.0,1.0,3079,175.0,276.75154270867165,2220,754,105,0,0
2015,10.0,26.0,2.0,936,100.5,188.53846153846155,805,103,28,0,0
2015,26.0,3.0,1.0,911,277.0,426.9209659714599,522,313,76,0,0
2015,4.0,3.0,4.0,338,637.0,664.5798816568048,99,181,58,0,0
2015,13.0,46.0,2.0,1387,388.0,483.92429704397983,663,585,132,7,0
2015,13.0,6.0,3.0,30837,305.0,473.95203813600546,17207,9878,3697,55,0
2015,11.0,16.0,10.0,984,501.5,528.1819105691056,359,579,44,2,0
2015,13.0,14.0,2.0,1276,540.5,637.6340125391849,424,633,213,6,0
2015,13.0,53.0,3.0,25164,125.0,247.9078445398188,18782,5591,790,1,0
2015,12.0,6.0,4.0,1,1148.0,1148.0,0,0,1,0,0
2015,15.0,5.0,8.0,2896,96.0,287.1975138121547,2170,512,214,0,0
2015,2.0,2.0,16.0,595,15.0,258.2689075630252,434,135,26,0,0
2015,6.0,6.0,4.0,9865,45.0,155.7093765838824,8614,1023,227,1,0
2015,9.0,11.0,13.0,378,133.5,219.44444444444446,286,84,8,0,0
2015,1.0,30.0,12.0,615,136.0,351.1609756097561,359,223,33,0,0
2015,18.0,7.0,1.0,3312,29.0,283.2445652173913,2287,824,201,0,0
2015,14.0,20.0,1.0,5033,196.0,375.57599841049074,3132,1412,488,1,0
2015,8.0,37.0,1.0,9,1267.0,1307.7777777777778,0,0,9,0,0
2015,13.0,35.0,3.0,1459,307.0,367.85058259081563,828,611,20,0,0
2015,13.0,59.0,2.0,800,504.5,585.62,301,376,123,0,0
2015,10.0,4.0,7.0,1424,22.0,250.44241573033707,1074,275,75,0,0
2015,13.0,2.0,11.0,9,1267.0,1266.5555555555557,0,4,5,0,0
2015,10.0,11.0,12.0,1687,129.0,254.40663900414938,1229,408,50,0,0
2015,1.0,15.0,2.0,2389,108.0,347.0627877773127,1531,653,200,5,0
2015,27.0,1.0,1.0,9632,106.0,214.82277823920265,7710,1799,123,0,0
2015,1.0,14.0,1.0,1926,406.0,405.57217030114225,894,924,107,1,0
2015,1.0,26.0,1.0,5046,43.0,329.4980182322632,3385,1218,435,8,0
2015,3.0,20.0,3.0,23565,206.0,356.38608105240826,14685,7195,1640,45,0
2015,9.0,11.0,18.0,626,144.5,263.0782747603834,460,149,17,0,0
2015,4.0,11.0,1.0,3814,13.0,248.23439958049292,2872,748,186,8,0
2015,11.0,2.0,2.0,487,491.0,530.6016427104723,179,271,37,0,0
2015,9.0,29.0,10.0,663,284.0,387.815987933635,401,221,41,0,0
2015,13.0,33.0,2.0,3074,185.5,350.2569941444372,1896,976,201,1,0
2015,13.0,68.0,3.0,9329,215.0,386.7773609175689,5934,2470,925,0,0
2015,9.0,40.0,6.0,9618,117.0,252.96735288001665,7576,1548,491,3,0
2015,16.0,20.0,1.0,15876,243.0,303.4613252708491,12628,2760,484,4,0
2015,9.0,20.0,23.0,104,276.0,515.4038461538462,54,30,20,0,0
2015,13.0,17.0,3.0,693,489.0,567.0995670995671,237,367,89,0,0
2015,14.0,6.0,1.0,13057,155.0,298.3487018457532,9041,3504,509,3,0
2015,22.0,23.0,1.0,3443,308.0,396.77548649433635,1846,1446,151,0,0
2015,13.0,19.0,2.0,5337,500.0,590.0916245081506,1827,2762,746,2,0
2015,15.0,4.0,3.0,1782,171.0,333.45061728395063,1223,421,136,2,0
2015,17.0,30.0,1.0,1720,149.5,301.70232558139537,1190,458,72,0,0
2015,5.0,4.0,3.0,1729,89.0,247.91555812608445,1305,369,55,0,0
2015,13.0,71.0,3.0,1768,659.0,653.4496606334842,380,1229,159,0,0
2015,18.0,5.0,1.0,1044,52.0,191.74137931034483,843,182,19,0,0
2015,15.0,7.0,2.0,289,90.0,133.96885813148788,268,21,0,0,0
2015,13.0,14.0,3.0,1186,591.0,623.3161888701518,335,662,189,0,0
2015,14.0,3.0,1.0,7118,184.0,270.96403484124755,5128,1825,164,1,0
2015,13.0,27.0,2.0,2248,279.0,435.3990213523132,1260,766,219,3,0
2015,5.0,5.0,1.0,1771,193.0,306.26821005081877,1250,457,64,0,0
2015,1.0,31.0,3.0,2440,476.0,512.9229508196721,1008,1260,172,0,0
2015,12.0,16.0,3.0,12,796.0,876.1666666666666,0,10,2,0,0
2015,12.0,2.0,4.0,681,293.0,427.47283406754775,395,231,55,0,0
2015,9.0,11.0,22.0,1026,338.0,396.11793372319687,536,413,77,0,0
2015,7.0,18.0,2.0,625,188.0,386.768,376,199,50,0,0
2015,13.0,49.0,2.0,2264,279.0,393.7292402826855,1354,775,133,2,0
2015,14.0,10.0,1.0,4700,187.0,327.44978723404256,3208,1161,331,0,0
2015,15.0,1.0,4.0,2148,121.0,239.60940409683425,1661,443,44,0,0
2015,6.0,7.0,2.0,1004,139.5,277.4930278884462,741,215,48,0,0
2015,18.0,23.0,1.0,1507,127.0,258.5301924353019,1130,324,52,1,0
2015,3.0,24.0,9.0,547,52.0,172.22669104204752,454,90,3,0,0
2015,12.0,10.0,3.0,378,220.0,390.71693121693124,229,123,26,0,0
2015,13.0,66.0,2.0,3666,270.5,420.62493180578286,2054,1243,367,2,0
2015,6.0,16.0,8.0,57,879.0,935.0877192982456,0,45,12,0,0
2015,17.0,19.0,19.0,2222,898.5,830.1890189018902,216,1311,695,0,0
2015,5.0,1.0,4.0,1021,319.0,434.2595494613124,552,379,90,0,0
2015,17.0,30.0,15.0,775,338.0,387.78322580645164,413,290,72,0,0
2015,6.0,7.0,4.0,6607,80.0,196.6720145300439,5538,888,181,0,0
2015,18.0,13.0,3.0,304,116.5,214.1546052631579,239,63,2,0,0
2015,13.0,6.0,2.0,7098,153.0,340.6565229642153,4600,2024,474,0,0
2015,11.0,17.0,8.0,15,430.0,500.26666666666665,5,9,1,0,0
2015,9.0,30.0,6.0,1891,301.0,372.4029613960867,1086,717,88,0,0
2015,1.0,9.0,1.0,7786,127.0,317.23388132545597,5205,2149,428,4,0
2015,18.0,9.0,1.0,1045,56.0,199.95406698564594,822,202,21,0,0
2015,5.0,2.0,14.0,884,201.5,356.95022624434387,567,277,39,1,0
2015,12.0,3.0,11.0,4,1241.0,1118.0,0,1,3,0,0
2015,17.0,27.0,1.0,4334,34.0,280.2817258883249,2901,1328,103,2,0
2015,9.0,29.0,5.0,744,458.0,491.622311827957,321,370,53,0,0
2015,9.0,19.0,17.0,422,131.5,331.68483412322274,254,140,28,0,0
2015,21.0,1.0,4.0,935,95.0,226.7379679144385,742,163,30,0,0
2015,1.0,11.0,3.0,910,218.0,358.4076923076923,529,341,40,0,0
2015,13.0,28.0,3.0,1029,512.0,531.9630709426627,438,521,70,0,0
2015,11.0,32.0,1.0,487,54.0,219.90143737166323,385,84,18,0,0
2015,16.0,20.0,7.0,2933,166.0,354.5676781452438,1952,763,218,0,0
2015,13.0,60.0,3.0,3927,387.0,451.288260758849,1892,1791,244,0,0
2015,10.0,21.0,7.0,648,171.0,338.93364197530866,404,188,56,0,0
2015,6.0,6.0,2.0,605,200.0,291.7090909090909,437,156,12,0,0
2015,18.0,18.0,1.0,532,563.0,623.9962406015038,77,423,32,0,0
2015,2.0,5.0,1.0,4711,115.0,297.95436213118234,3243,1182,284,2,0
2015,14.0,3.0,4.0,13743,82.0,202.3944553590919,10913,2604,225,1,0
2015,7.0,1.0,3.0,1246,648.5,656.6324237560193,412,568,264,2,0
2015,14.0,1.0,1.0,7418,192.5,375.4134537611216,4451,2335,632,0,0
2015,9.0,8.0,18.0,683,461.0,524.2342606149341,254,389,40,0,0
2015,22.0,10.0,1.0,5370,160.5,269.9635009310987,3857,1444,69,0,0
2015,10.0,25.0,10.0,1010,428.5,495.4752475247525,418,528,64,0,0
2015,9.0,19.0,13.0,322,282.0,379.9503105590062,198,112,12,0,0
2015,12.0,4.0,9.0,30,1052.5,1051.5,0,18,12,0,0
2015,17.0,16.0,21.0,199,504.0,550.2010050251256,93,75,31,0,0
2015,14.0,8.0,1.0,4627,134.0,321.03241841365895,3093,1198,336,0,0
2015,14.0,4.0,8.0,605,312.0,413.3785123966942,335,226,44,0,0
2015,10.0,27.0,3.0,1587,150.0,363.9716446124764,1040,405,142,0,0
2015,15.0,1.0,1.0,1150,247.0,321.90608695652173,728,384,38,0,0
2015,12.0,15.0,8.0,32,1218.0,1206.0,0,10,22,0,0
2015,1.0,20.0,9.0,1314,101.5,301.779299847793,904,344,66,0,0
2015,12.0,6.0,2.0,151,192.0,337.64900662251654,95,51,5,0,0
2015,18.0,10.0,1.0,880,306.5,438.15,480,331,67,2,0
2015,15.0,2.0,3.0,534,162.5,243.35205992509364,412,111,11,0,0
2015,9.0,31.0,29.0,144,129.0,330.09722222222223,100,30,14,0,0
2015,1.0,1.0,3.0,587,238.0,385.9420783645656,327,216,44,0,0
2015,6.0,23.0,6.0,6,985.0,985.3333333333334,0,4,2,0,0
2015,13.0,65.0,2.0,2708,270.0,381.03212703101923,1644,928,131,5,0
2015,9.0,14.0,37.0,93,265.0,346.3225806451613,54,35,4,0,0
2015,5.0,11.0,10.0,282,872.5,951.563829787234,0,209,70,3,0
2015,3.0,20.0,2.0,53250,132.0,315.9640938967136,35959,15101,2185,5,0
2015,11.0,7.0,2.0,835,148.0,315.44191616766466,531,281,23,0,0
2015,15.0,9.0,7.0,3456,155.0,347.3845486111111,2250,924,282,0,0
2015,15.0,5.0,11.0,2522,172.0,250.0043616177637,2009,447,65,1,0
2015,14.0,4.0,12.0,521,1122.0,1145.654510556622,0,234,285,2,0
2015,22.0,15.0,4.0,866,429.5,488.99422632794455,401,377,88,0,0
2015,13.0,39.0,3.0,4795,380.0,437.02877997914493,2277,2472,46,0,0
2015,9.0,36.0,6.0,887,373.0,468.49492671927845,429,354,104,0,0
2015,26.0,10.0,1.0,1677,818.0,827.4686940966011,50,1309,318,0,0
2015,11.0,3.0,2.0,278,33.0,293.03237410071944,200,61,17,0,0
2015,5.0,10.0,2.0,3132,139.0,169.37292464878672,2986,122,24,0,0
2015,5.0,6.0,9.0,367,229.0,416.3487738419619,221,109,34,3,0
2015,18.0,16.0,1.0,392,235.5,325.625,280,99,10,3,0
2015,13.0,20.0,4.0,37727,233.0,349.39162933707956,21594,15681,437,15,0
2015,9.0,9.0,40.0,322,190.0,306.04037267080747,221,88,13,0,0
2015,6.0,12.0,1.0,617,305.0,451.9837925445705,337,217,63,0,0
2015,14.0,13.0,1.0,7309,208.0,370.23997810918047,4432,2274,603,0,0
2015,1.0,20.0,1.0,4482,246.5,399.21396697902725,2609,1455,417,1,0
2015,22.0,24.0,1.0,6747,156.0,290.51578479324144,4654,1815,278,0,0
2015,14.0,8.0,4.0,4469,129.0,343.77243231147906,3131,878,460,0,0
2015,16.0,19.0,6.0,297,465.0,638.0841750841751,128,107,61,1,0
2015,5.0,2.0,1.0,3552,246.5,398.66047297297297,2077,1163,311,1,0
2015,13.0,15.0,3.0,4654,470.0,563.467984529437,2010,2177,467,0,0
2015,4.0,4.0,4.0,247,300.0,477.7408906882591,137,75,34,1,0
2015,9.0,18.0,2.0,736,558.5,621.9347826086956,157,497,82,0,0
2015,5.0,9.0,4.0,719,262.0,360.663421418637,444,240,35,0,0
2015,1.0,33.0,2.0,136,8.0,110.55147058823529,122,14,0,0,0
2015,4.0,16.0,2.0,2190,170.0,292.98949771689496,1586,520,84,0,0
2015,18.0,3.0,1.0,4778,286.0,422.03788195897863,2620,1766,391,1,0
2015,18.0,17.0,2.0,64,695.0,709.859375,8,48,8,0,0
2015,30.0,1.0,1.0,2378,205.0,330.9814970563499,1548,741,88,1,0
2015,17.0,27.0,17.0,17,1331.0,1405.6470588235295,0,2,14,1,0
2015,6.0,11.0,4.0,4888,168.0,334.61538461538464,3423,1157,307,1,0
2015,17.0,24.0,1.0,2788,140.5,363.825681492109,1671,939,178,0,0
2015,17.0,26.0,15.0,994,202.0,389.2726358148893,598,342,54,0,0
2015,23.0,44.0,1.0,10379,56.0,304.6341651411504,7478,1970,927,4,0
2015,17.0,43.0,1.0,1,1073.0,1073.0,0,1,0,0,0
2015,9.0,5.0,14.0,498,363.5,458.52008032128515,250,210,38,0,0
2015,4.0,5.0,11.0,528,226.0,308.530303030303,341,185,2,0,0
2015,4.0,6.0,5.0,582,128.5,224.96735395189003,481,97,4,0,0
2015,10.0,10.0,17.0,827,245.0,348.02539298669893,526,258,43,0,0
2015,4.0,9.0,1.0,6233,124.0,273.78742178726134,4309,1736,184,4,0
2015,23.0,8.0,1.0,424,337.5,482.02830188679246,217,145,62,0,0
2015,6.0,24.0,2.0,495,477.0,513.589898989899,197,269,29,0,0
2015,10.0,18.0,10.0,4348,272.0,401.4648114075437,2618,1429,300,1,0
2015,14.0,16.0,4.0,7533,137.0,301.1654055489181,5178,1940,414,1,0
2015,26.0,8.0,1.0,3786,348.5,454.92366613840466,1977,1524,285,0,0
2015,18.0,12.0,4.0,44,462.0,586.5909090909091,10,30,4,0,0
2015,17.0,37.0,1.0,1222,231.5,296.8379705400982,837,361,24,0,0
2015,6.0,18.0,3.0,1644,644.5,586.675790754258,607,821,216,0,0
2015,1.0,17.0,1.0,2313,88.0,358.189364461738,1437,660,212,4,0
2015,13.0,21.0,2.0,1863,259.0,407.6693505099302,1127,554,182,0,0
2015,9.0,8.0,28.0,774,245.0,416.35271317829455,459,233,82,0,0
2015,5.0,5.0,11.0,483,246.0,399.2215320910973,273,170,40,0,0
2015,4.0,10.0,1.0,2686,237.0,361.91288160833955,1574,940,164,8,0
2015,1.0,26.0,9.0,993,272.0,410.3997985901309,559,352,80,2,0
2015,18.0,6.0,5.0,187,241.0,348.620320855615,123,53,11,0,0
2015,1.0,36.0,1.0,1087,64.0,347.63385464581415,687,322,78,0,0
2015,13.0,47.0,3.0,3475,136.0,364.888345323741,2317,835,322,1,0
2015,14.0,4.0,7.0,2547,145.0,320.9893992932862,1794,556,196,1,0
2015,13.0,69.0,2.0,1387,385.0,482.1578947368421,658,619,110,0,0
2015,16.0,7.0,6.0,120,27.5,315.725,82,28,10,0,0
2015,1.0,30.0,21.0,699,244.0,338.3662374821173,479,169,50,1,0
2015,15.0,15.0,2.0,236,351.0,435.14406779661016,126,87,23,0,0
2015,13.0,10.0,3.0,3762,326.0,403.058745348219,2576,985,199,2,0
2015,18.0,5.0,2.0,795,167.0,294.1408805031447,609,137,49,0,0
2015,5.0,5.0,7.0,2749,120.0,269.2171698799564,2116,520,113,0,0
2015,30.0,2.0,1.0,1377,246.0,358.8627450980392,825,498,54,0,0
2015,5.0,1.0,1.0,2011,196.0,365.2456489308802,1278,584,149,0,0
2015,9.0,12.0,25.0,416,488.0,593.9014423076923,164,166,83,3,0
2015,14.0,23.0,1.0,4456,149.0,259.3934021543986,3218,1181,57,0,0
2015,6.0,17.0,2.0,760,439.0,477.44473684210527,339,379,42,0,0
2015,11.0,21.0,7.0,103,425.0,444.31067961165047,46,54,3,0,0
2015,18.0,3.0,6.0,52,605.0,646.4230769230769,9,39,4,0,0
2015,16.0,23.0,4.0,81,212.0,335.81481481481484,56,22,3,0,0
2015,11.0,19.0,2.0,428,677.5,666.3831775700935,122,232,74,0,0
2015,18.0,19.0,1.0,458,198.5,271.971615720524,355,88,15,0,0
2015,5.0,6.0,19.0,1703,232.0,407.64004697592486,985,527,191,0,0
2015,14.0,9.0,5.0,4862,166.0,323.7733443027561,3479,1035,345,3,0
2015,9.0,10.0,13.0,412,271.5,397.5752427184466,236,154,22,0,0
2015,1.0,35.0,13.0,3338,143.0,443.6611743559017,1956,784,597,1,0
2015,16.0,9.0,10.0,184,433.0,499.58152173913044,74,94,16,0,0
2015,1.0,2.0,1.0,2457,112.0,363.35856735856737,1542,673,241,1,0
2015,15.0,2.0,7.0,1013,195.0,371.3889437314906,603,361,49,0,0
2015,5.0,5.0,8.0,602,164.0,285.4169435215947,461,112,29,0,0
2015,11.0,10.0,8.0,142,511.0,585.0985915492957,42,76,24,0,0
2015,23.0,13.0,1.0,2479,157.0,335.29366680112946,1619,706,153,1,0
2015,23.0,43.0,1.0,6467,74.0,286.08999536106387,4675,1382,410,0,0
2015,13.0,45.0,3.0,795,245.0,389.74088050314464,543,186,65,1,0
2015,6.0,15.0,3.0,4972,214.0,322.4233708769107,3258,1552,162,0,0
2015,18.0,15.0,1.0,894,136.5,263.0134228187919,677,187,30,0,0
2015,5.0,2.0,12.0,750,139.0,318.352,539,144,67,0,0
2015,19.0,1.0,1.0,18,834.0,802.3333333333334,3,10,5,0,0
2015,1.0,21.0,2.0,1294,573.5,518.9010819165379,578,683,33,0,0
2015,15.0,2.0,2.0,414,219.5,347.8623188405797,248,156,10,0,0
2015,12.0,4.0,2.0,1399,250.0,390.5939957112223,880,419,100,0,0
2015,9.0,11.0,19.0,1107,199.0,351.6016260162602,749,280,77,1,0
2015,5.0,7.0,2.0,216,180.5,313.23148148148147,149,62,5,0,0
2015,14.0,7.0,2.0,8383,244.0,389.5815340570202,4843,2932,607,1,0
2015,5.0,5.0,5.0,186,895.5,754.5,51,83,52,0,0
2015,9.0,31.0,11.0,1359,354.0,447.70051508462103,714,519,126,0,0
2015,16.0,2.0,10.0,2571,243.0,364.8506417736289,1495,931,144,1,0
2015,9.0,9.0,36.0,234,355.0,397.0128205128205,120,113,1,0,0
2015,9.0,8.0,11.0,758,302.0,375.48284960422166,452,253,53,0,0
2015,16.0,8.0,2.0,1099,525.0,618.5950864422202,413,501,181,4,0
2015,18.0,16.0,5.0,124,333.5,398.3467741935484,65,54,5,0,0
2015,14.0,5.0,1.0,10538,244.0,364.4139305371038,6349,3644,545,0,0
2015,16.0,20.0,19.0,144,492.5,606.5763888888889,43,80,20,1,0
2015,20.0,5.0,2.0,373,201.0,359.7292225201072,235,112,26,0,0
2015,2.0,23.0,1.0,1650,279.0,399.4054545454545,956,552,141,1,0
2015,10.0,9.0,6.0,1453,495.0,480.5609084652443,596,757,100,0,0
2015,16.0,4.0,8.0,1112,260.0,421.4325539568345,663,333,114,2,0
2015,12.0,15.0,2.0,55,686.0,749.3090909090909,3,43,9,0,0
2015,5.0,6.0,4.0,358,354.0,440.4106145251397,183,160,15,0,0
2015,16.0,25.0,1.0,272,175.5,511.74632352941177,151,63,58,0,0
2015,15.0,5.0,15.0,2392,146.0,406.72867892976586,1378,850,164,0,0
2015,16.0,8.0,13.0,64,49.0,146.5625,59,3,2,0,0
2015,10.0,32.0,20.0,694,184.0,382.01729106628244,439,191,64,0,0
2015,16.0,14.0,4.0,1978,735.5,718.4216380182002,547,964,465,2,0
2015,16.0,22.0,9.0,334,189.5,256.23952095808386,265,67,2,0,0
2015,16.0,6.0,10.0,100,486.0,551.4,29,63,8,0,0
2015,16.0,14.0,3.0,5617,230.0,365.7324194409827,3634,1596,383,4,0
2015,10.0,24.0,3.0,704,263.0,325.75142045454544,448,244,12,0,0
2015,9.0,35.0,30.0,560,346.0,463.64642857142854,298,216,46,0,0
2015,23.0,4.0,1.0,809,616.0,610.9147095179234,321,375,112,1,0
2015,22.0,21.0,1.0,3489,123.0,220.3121238177128,2751,688,49,1,0
2015,13.0,76.0,1.0,26,1704.0,1689.1153846153845,0,0,16,10,0
2015,16.0,13.0,7.0,480,711.5,646.5895833333333,168,244,68,0,0
2015,6.0,20.0,8.0,84,1036.0,930.2380952380952,8,66,10,0,0
2015,10.0,6.0,6.0,1004,480.0,518.9033864541833,401,519,83,1,0
2015,18.0,16.0,2.0,283,204.0,314.886925795053,198,85,0,0,0
2015,5.0,4.0,2.0,736,230.0,362.61684782608694,446,243,47,0,0
2015,5.0,6.0,5.0,532,242.0,384.4248120300752,324,174,34,0,0
2015,12.0,4.0,10.0,12,1098.5,1104.8333333333333,0,6,6,0,0
2015,13.0,11.0,3.0,3311,316.0,475.7369374811235,1739,1282,290,0,0
2015,9.0,27.0,8.0,643,465.0,581.4587869362364,275,263,103,2,0
2015,13.0,41.0,2.0,1494,455.0,507.4062918340027,655,673,166,0,0
2015,9.0,9.0,44.0,216,244.0,446.587962962963,135,50,30,1,0
2015,3.0,20.0,8.0,8924,389.0,484.6593455849395,4342,3688,893,1,0
2015,20.0,9.0,1.0,287,159.0,333.33101045296166,199,56,32,0,0
2015,14.0,3.0,2.0,1222,159.0,359.4484451718494,821,290,111,0,0
2015,9.0,18.0,19.0,111,682.0,700.9099099099099,6,97,8,0,0
2015,9.0,33.0,11.0,363,358.0,414.06060606060606,184,160,19,0,0
2015,18.0,13.0,1.0,727,137.0,230.26409903713892,519,203,5,0,0
2015,23.0,29.0,1.0,1474,418.0,544.5841248303935,696,554,224,0,0
2015,7.0,15.0,2.0,1132,669.0,642.1501766784452,341,642,142,7,0
2015,9.0,33.0,12.0,114,445.0,517.8859649122807,51,47,16,0,0
2015,22.0,18.0,8.0,338,427.0,466.2751479289941,159,159,20,0,0
2015,9.0,6.0,20.0,442,378.0,464.53619909502265,219,175,48,0,0
2015,9.0,6.0,19.0,89,137.0,229.98876404494382,68,20,1,0,0
2015,1.0,34.0,1.0,3332,123.0,336.530912364946,2187,878,264,3,0
2015,12.0,7.0,3.0,434,254.5,387.6152073732719,263,148,23,0,0
2015,13.0,10.0,8.0,7,1397.0,1432.4285714285713,0,0,7,0,0
2015,18.0,19.0,2.0,677,221.0,360.0812407680945,456,167,54,0,0
2015,4.0,16.0,1.0,538,422.5,457.12453531598516,232,291,15,0,0
2015,16.0,17.0,19.0,183,201.0,316.4590163934426,133,45,5,0,0
2015,1.0,27.0,1.0,3347,340.0,491.7947415596056,1704,1052,589,2,0
2015,9.0,30.0,7.0,1778,404.0,480.863329583802,811,816,149,2,0
2015,9.0,27.0,4.0,499,484.0,489.71743486973946,190,279,30,0,0
2015,16.0,10.0,6.0,242,283.5,472.2396694214876,133,75,34,0,0
2015,12.0,16.0,2.0,3,1148.0,1184.3333333333333,0,0,3,0,0
2015,16.0,22.0,16.0,74,983.5,1011.7162162162163,0,52,22,0,0
2015,23.0,20.0,1.0,3648,154.0,391.8675986842105,2378,832,436,2,0
2015,6.0,4.0,5.0,2507,312.0,445.3171120861588,1383,927,197,0,0
2015,9.0,3.0,4.0,1300,421.5,507.6623076923077,587,543,170,0,0
2015,10.0,31.0,9.0,1710,202.0,353.29590643274855,1112,490,108,0,0
2015,13.0,62.0,3.0,7982,602.0,566.6847907792534,3393,3496,1069,23,1
2015,10.0,19.0,3.0,1161,352.0,473.89405684754524,593,436,132,0,0
2015,1.0,31.0,1.0,2132,193.0,374.48217636022514,1322,640,170,0,0
2015,6.0,9.0,3.0,243,228.0,342.40329218106996,152,87,4,0,0
2015,1.0,28.0,12.0,395,325.0,404.50886075949364,204,177,14,0,0
2015,10.0,32.0,19.0,674,421.5,487.7551928783383,282,344,48,0,0
2015,10.0,3.0,15.0,1718,462.5,535.1193247962748,705,842,168,3,0
2015,33.0,2.0,3.0,19,880.0,1054.421052631579,0,12,7,0,0
2015,10.0,22.0,3.0,656,745.0,733.4237804878048,135,397,124,0,0
2015,14.0,13.0,5.0,12147,289.0,390.06050876759696,6762,4705,679,1,0
2015,15.0,9.0,1.0,3124,309.0,403.01024327784893,1723,1225,176,0,0
2015,12.0,10.0,2.0,373,287.0,444.9490616621984,208,132,33,0,0
2015,9.0,38.0,9.0,1416,473.0,565.9759887005649,563,666,184,3,0
2015,13.0,31.0,6.0,317,778.0,850.6813880126183,24,225,65,3,0
2015,16.0,19.0,1.0,1161,500.0,570.7545219638243,430,616,114,1,0
2015,12.0,20.0,2.0,243,271.0,435.37860082304525,129,97,17,0,0
2015,9.0,13.0,26.0,516,493.0,631.0251937984497,175,246,95,0,0
2015,29.0,5.0,1.0,1981,153.0,334.9944472488642,1192,714,75,0,0
2015,9.0,10.0,16.0,1073,273.0,388.77632805219014,622,364,84,3,0
2015,16.0,6.0,17.0,9,1693.0,1532.4444444444443,0,0,9,0,0
2015,12.0,14.0,3.0,55,862.0,915.8363636363637,0,41,14,0,0
2015,9.0,34.0,2.0,737,454.0,484.8833107191316,311,382,44,0,0
2015,16.0,7.0,12.0,41,921.0,908.829268292683,4,24,13,0,0
2015,9.0,35.0,25.0,980,347.5,490.6887755102041,507,341,132,0,0
2015,18.0,23.0,5.0,289,309.0,414.2387543252595,157,107,25,0,0
2015,26.0,11.0,2.0,7384,751.0,801.7945557963163,1576,3701,2087,20,0
2015,11.0,23.0,2.0,487,259.0,360.50102669404515,311,163,13,0,0
2015,23.0,10.0,1.0,3327,203.0,366.0306582506763,2053,1083,190,1,0
2015,2.0,4.0,1.0,2945,204.0,329.925636672326,1872,914,159,0,0
2015,9.0,23.0,11.0,328,264.5,394.4878048780488,196,117,15,0,0
