,year,state_code,dist_code,court_no,act_family,num_cases,median_decision_days,mean_decision_days,A_count,B_count,C_count,D_count,E_count
208,2014,1,20,17,MV,1,1.0,1.0,1,0,0,0,0
209,2014,1,20,18,MV,117,220.0,407.14529914529913,71,32,14,0,0
210,2014,1,20,19,MV,63,21.0,123.52380952380952,57,6,0,0,0
211,2014,1,20,20,MV,89,101.0,147.7191011235955,81,8,0,0,0
212,2014,1,20,21,MV,140,167.5,276.6857142857143,103,36,1,0,0
213,2014,1,20,22,MV,44,60.0,116.54545454545455,42,0,2,0,0
214,2014,1,21,1,MV,753,833.0,799.070385126162,182,383,176,12,0
215,2014,1,21,4,MV,1,1075.0,1075.0,0,1,0,0,0
216,2014,1,21,5,MV,36,350.0,397.3333333333333,34,0,2,0,0
217,2014,1,21,6,MV,1,387.0,387.0,0,1,0,0,0
218,2014,1,21,8,MV,2,379.5,379.5,1,1,0,0,0
219,2014,1,21,13,MV,7,32.0,97.42857142857143,6,1,0,0,0
220,2014,1,21,14,MV,2,511.0,511.0,1,1,0,0,0
221,2014,1,21,17,MV,19,714.0,691.9473684210526,0,19,0,0,0
222,2014,1,21,22,MV,3,37.0,152.33333333333334,2,1,0,0,0
223,2014,1,21,23,MV,45,1085.0,1097.7777777777778,0,23,21,1,0
224,2014,1,21,25,MV,154,533.5,635.2987012987013,40,87,27,0,0
225,2014,1,21,27,MV,1,463.0,463.0,0,1,0,0,0
226,2014,1,21,28,MV,115,831.0,801.2,26,59,28,2,0
227,2014,1,23,2,MV,6,828.0,730.5,2,1,3,0,0
228,2014,1,23,3,MV,5,655.0,742.2,0,4,1,0,0
229,2014,1,23,5,MV,19,433.0,509.10526315789474,4,15,0,0,0
230,2014,1,23,6,MV,228,174.0,371.5043859649123,122,97,9,0,0
231,2014,1,23,8,MV,15,202.0,389.06666666666666,10,3,2,0,0
232,2014,1,23,9,MV,4,1074.5,967.25,0,2,2,0,0
233,2014,1,23,10,MV,43,326.0,285.9767441860465,27,15,1,0,0
234,2014,1,23,12,MV,1,78.0,78.0,1,0,0,0,0
235,2014,1,23,14,MV,419,677.0,788.7350835322196,33,288,97,1,0
236,2014,1,23,15,MV,54,590.0,470.6111111111111,15,39,0,0,0
237,2014,1,24,1,MV,273,511.0,598.1428571428571,121,103,47,2,0
238,2014,1,24,3,MV,3,167.0,135.0,3,0,0,0,0
239,2014,1,24,6,MV,17,210.0,304.5882352941176,10,6,1,0,0
240,2014,1,24,7,MV,12,89.5,141.0,11,1,0,0,0
241,2014,1,24,8,MV,2,158.0,158.0,2,0,0,0,0
242,2014,1,24,9,MV,2,291.5,291.5,2,0,0,0,0
243,2014,1,24,10,MV,4,612.5,635.25,2,1,1,0,0
244,2014,1,24,13,MV,58,123.0,285.63793103448273,49,2,7,0,0
245,2014,1,24,14,MV,28,807.5,703.1785714285714,9,12,7,0,0
246,2014,1,24,16,MV,2,32.0,32.0,2,0,0,0,0
247,2014,1,25,1,MV,576,801.5,814.734375,96,326,151,3,0
248,2014,1,25,3,MV,9,11.0,73.44444444444444,9,0,0,0,0
249,2014,1,25,4,MV,204,715.0,728.7941176470588,48,116,39,1,0
250,2014,1,25,5,MV,4,359.5,444.0,2,2,0,0,0
251,2014,1,25,6,MV,14,59.5,211.42857142857142,12,1,1,0,0
252,2014,1,25,7,MV,660,18.0,19.368181818181817,659,0,1,0,0
253,2014,1,25,8,MV,6,38.0,101.5,5,1,0,0,0
254,2014,1,25,11,MV,4,126.5,125.25,4,0,0,0,0
255,2014,1,25,12,MV,2,610.5,610.5,0,2,0,0,0
256,2014,1,25,13,MV,104,4.0,60.09615384615385,100,2,2,0,0
257,2014,1,25,14,MV,37,241.0,263.27027027027026,33,4,0,0,0
258,2014,1,25,15,MV,5,387.0,660.2,2,1,2,0,0
259,2014,1,25,16,MV,2,968.0,968.0,0,2,0,0,0
260,2014,1,25,20,MV,11,548.0,652.0,3,7,1,0,0
261,2014,1,25,21,MV,28,107.0,326.5,18,8,2,0,0
262,2014,1,25,24,MV,171,957.0,949.3040935672515,13,88,69,1,0
263,2014,1,25,27,MV,167,8.0,96.94610778443113,163,3,0,1,0
264,2014,1,26,1,MV,485,1094.0,1022.1876288659794,40,203,237,5,0
265,2014,1,26,2,MV,27,11.0,93.77777777777777,25,2,0,0,0
266,2014,1,26,4,MV,32,36.5,68.40625,31,1,0,0,0
267,2014,1,26,5,MV,23,58.0,183.0,21,0,2,0,0
268,2014,1,26,6,MV,3,2.0,2.3333333333333335,3,0,0,0,0
269,2014,1,26,7,MV,13,105.0,136.46153846153845,12,1,0,0,0
270,2014,1,26,9,MV,56,763.0,768.375,17,20,19,0,0
271,2014,1,26,10,MV,10,447.0,666.4,5,1,4,0,0
272,2014,1,26,11,MV,5,162.0,197.2,4,1,0,0,0
273,2014,1,26,12,MV,1,787.0,787.0,0,1,0,0,0
274,2014,1,26,13,MV,35,1088.0,851.2857142857143,6,12,17,0,0
275,2014,1,26,16,MV,160,1285.0,1076.55,25,39,94,2,0
276,2014,1,26,17,MV,2,19.0,19.0,2,0,0,0,0
277,2014,1,26,18,MV,5,317.0,480.4,3,1,1,0,0
278,2014,1,26,20,MV,195,528.0,565.0051282051282,60,121,14,0,0
279,2014,1,26,22,MV,3,1154.0,885.0,1,0,2,0,0
280,2014,1,26,23,MV,2,9.5,9.5,2,0,0,0,0
281,2014,1,26,24,MV,395,823.0,819.6987341772152,78,222,90,5,0
282,2014,1,27,1,MV,395,770.0,708.1645569620254,131,146,116,2,0
283,2014,1,27,2,MV,68,131.5,378.5,44,15,9,0,0
284,2014,1,27,4,MV,12,943.5,1063.8333333333333,2,5,4,1,0
285,2014,1,27,5,MV,8,549.5,545.5,2,5,1,0,0
286,2014,1,27,6,MV,77,45.0,154.11688311688312,68,7,2,0,0
287,2014,1,27,7,MV,13,212.0,483.53846153846155,7,4,2,0,0
288,2014,1,27,9,MV,66,1299.0,1150.8181818181818,7,18,40,1,0
289,2014,1,27,10,MV,8,999.0,907.0,1,4,3,0,0
290,2014,1,27,11,MV,11,67.0,211.0,8,3,0,0,0
291,2014,1,27,13,MV,20,653.0,777.65,4,12,3,1,0
292,2014,1,27,14,MV,10,993.5,771.5,3,3,4,0,0
293,2014,1,27,15,MV,2,40.0,40.0,2,0,0,0,0
294,2014,1,27,16,MV,29,864.0,800.3103448275862,3,23,3,0,0
295,2014,1,27,17,MV,6,389.5,416.1666666666667,3,3,0,0,0
296,2014,1,28,1,MV,331,691.0,692.7583081570997,115,130,84,2,0
297,2014,1,28,2,MV,101,374.0,412.25742574257424,36,63,2,0,0
298,2014,1,28,4,MV,2,237.0,237.0,2,0,0,0,0
299,2014,1,28,5,MV,1,448.0,448.0,0,1,0,0,0
300,2014,1,28,7,MV,1,800.0,800.0,0,1,0,0,0
301,2014,1,28,8,MV,324,380.0,347.14506172839504,139,185,0,0,0
302,2014,1,28,10,MV,3,916.0,903.0,0,3,0,0,0
303,2014,1,28,11,MV,52,759.5,764.0,5,39,8,0,0
304,2014,1,28,12,MV,25,953.0,937.12,1,16,8,0,0
305,2014,1,28,13,MV,24,468.0,592.5416666666666,4,16,4,0,0
306,2014,1,28,15,MV,1,664.0,664.0,0,1,0,0,0
307,2014,1,29,1,MV,237,796.0,804.9029535864979,51,119,66,1,0
308,2014,1,29,2,MV,4,348.0,368.5,2,2,0,0,0
309,2014,1,29,4,MV,6,920.5,660.0,2,4,0,0,0
310,2014,1,29,5,MV,99,367.0,336.5959595959596,47,49,3,0,0
311,2014,1,29,6,MV,125,654.0,712.088,25,76,24,0,0
312,2014,1,29,9,MV,77,5.0,30.2987012987013,76,0,1,0,0
313,2014,1,29,10,MV,35,2.0,64.97142857142858,34,0,1,0,0
314,2014,1,29,11,MV,1,592.0,592.0,0,1,0,0,0
315,2014,1,29,13,MV,1,34.0,34.0,1,0,0,0,0
316,2014,1,29,15,MV,197,888.0,973.9543147208121,48,59,84,6,0
317,2014,1,30,1,MV,545,65.0,314.14311926605507,382,122,40,1,0
318,2014,1,30,2,MV,596,56.0,368.99328859060404,413,64,119,0,0
319,2014,1,30,3,MV,1,166.0,166.0,1,0,0,0,0
320,2014,1,30,4,MV,19,15.0,280.1578947368421,13,6,0,0,0
321,2014,1,30,8,MV,7,188.0,381.2857142857143,5,1,1,0,0
322,2014,1,30,9,MV,11,381.0,530.2727272727273,5,3,3,0,0
323,2014,1,30,10,MV,82,1.0,19.48780487804878,81,1,0,0,0
324,2014,1,30,12,MV,32,676.0,688.40625,6,22,4,0,0
