state_code,dist_code,court_no,total_cases,total_valid_cases,median_decision_days,mean_decision_days,state_name,district_name,court_name
12.0,15.0,4.0,219.0,180.0,75.0,305.3833333333333,Jammu and Kashmir,Doda,Chief Judicial Magistrate
22.0,9.0,1.0,19633.0,19437.0,76.0,210.73041107166745,Punjab,Faridkot,"District and Sessions Courts, Faridkot"
1.0,7.0,1.0,24226.0,23727.0,76.0,484.30395751675314,Maharashtra,Amravati,DISTRICT  AND SESSIONS COURT AMRAVATI
13.0,16.0,3.0,39915.0,26570.0,76.0,313.97583741061345,Uttar Pradesh,Sitapur,Chief Judicial Magistrate
10.0,15.0,6.0,17948.0,14733.0,76.0,306.4806896083622,Tamil Nadu,Madurai,Chief Judicial Magistrate
3.0,1.0,1.0,53707.0,52965.0,76.0,249.8145001416029,Karnataka,BELAGAVI,"Prl.  District and Session Judge, Belagavi."
13.0,13.0,3.0,28024.0,24767.0,76.0,241.3515968829491,Uttar Pradesh,Pilibhit,Chief Judicial Magistrate
16.0,12.0,15.0,4770.0,4707.0,77.0,252.8364138517102,West Bengal,Murshidabad,Additional District and sessions Judge
11.0,14.0,3.0,5662.0,5404.0,77.0,442.1108438193929,Orissa,Jagatsinghpur,Dist and Sessions Judge court Jagatsinghpur
14.0,17.0,1.0,28755.0,28249.0,77.0,241.96927324861056,Haryana,Rewari,"District and Sessions Courts, Rewari"
26.0,5.0,1.0,31818.0,30819.0,77.0,258.1736591063954,Delhi,North West,"District and Sessions Judge, North-West, RHC"
22.0,18.0,3.0,33200.0,32895.0,77.0,237.5031767745858,Punjab,Hoshiarpurr,DISTRICT AND SESSIONS COURT HOSHIARPUR
10.0,24.0,4.0,5696.0,5573.0,77.0,287.26143908128483,Tamil Nadu,Erode,"Chief Judicial Magistrate, Erode"
26.0,4.0,1.0,33051.0,31902.0,78.0,274.4257099868347,Delhi,North,"District and Sessions Judge, North, RHC"
13.0,12.0,3.0,57819.0,51729.0,78.0,322.99120416014233,Uttar Pradesh,Jaunpur,Chief Judicial Magistrate
31.0,2.0,1.0,7851.0,7461.0,78.0,327.42621632488937,Diu and Daman,Daman,DISTRICT AND SESSIONS COURT
13.0,17.0,2.0,11566.0,11301.0,78.0,341.54172197150695,Uttar Pradesh,Auraiya,District and Sessions Judge
9.0,32.0,9.0,3487.0,1744.0,79.0,281.8595183486238,Rajasthan,Jaiselmer,CJM-Jaisalmer District HQ
10.0,14.0,8.0,2433.0,2063.0,79.0,334.79156568104696,Tamil Nadu,Virudhunagar,"Principal District Court, Srivilliputtur"
1.0,18.0,1.0,22567.0,21442.0,79.0,405.63944594720635,Maharashtra,Jalna,District  and Sessions Court Jalna
11.0,16.0,9.0,4130.0,4070.0,79.5,299.8771498771498,Orissa,Sundargarh,adj court rourkela
13.0,61.0,3.0,38484.0,32571.0,80.0,317.0918915599766,Uttar Pradesh,Sultanpur,Chief Judicial Magistrate
11.0,21.0,2.0,3178.0,3145.0,80.0,305.60953895071543,Orissa,Rayagada,"District and Sessions Court, Rayagada"
22.0,26.0,1.0,24141.0,23804.0,80.0,235.90875483112083,Punjab,Fazilka,"District and Sessions Courts, Fazilka"
9.0,7.0,11.0,8585.0,6828.0,80.5,237.568834212068,Rajasthan,Ganganagar,DJ ADJ -Shri Ganganagar District HQ
9.0,21.0,6.0,2593.0,1842.0,80.5,375.685667752443,Rajasthan,Jalore,ADJ-BHINMAL TALUKA
1.0,31.0,17.0,3753.0,3706.0,81.0,538.9619535887749,Maharashtra,Satara,"District and Sessions Court, Vaduj"
13.0,27.0,3.0,21044.0,19517.0,81.0,283.8789260644566,Uttar Pradesh,Varanasi,Chief Judicial Magistrate
6.0,28.0,3.0,170.0,170.0,81.0,396.9176470588236,Assam,Dima Hasao,Chief Judicial Magistrate
5.0,9.0,2.0,5566.0,4262.0,82.0,249.86227123416242,Himachal Pradesh,Kinnaur,"District  and Sessions Judge, Kinnaur at Rampur"
7.0,7.0,3.0,18077.0,12869.0,82.0,453.41883596239023,Jharkhand,Hazaribagh,Chief Judicial Magistrate Hazaribag
13.0,50.0,2.0,17272.0,16438.0,82.0,330.5299914831488,Uttar Pradesh,Gonda,District Judge Establishment
14.0,12.0,1.0,33462.0,33062.0,82.0,230.97023773516426,Haryana,Rohtak,District and Sessions Court Rohtak
26.0,1.0,1.0,22318.0,21910.0,83.0,232.55709721588315,Delhi,North East,"District and Sessions Judge, North-East, KKD"
14.0,7.0,4.0,83658.0,77822.0,83.0,226.90068361131813,Haryana,Hisar,"Chief Judicial Magistrate, Hisar"
11.0,1.0,7.0,1194.0,1130.0,83.5,276.7752212389381,Orissa,Cuttack,"Addl. District and Sessions Judge,Athagarh"
22.0,15.0,1.0,20067.0,19561.0,84.0,183.1643065282961,Punjab,SBS Nagar,DISTRICT and SESSIONS COURT SBS NAGAR
4.0,4.0,1.0,34535.0,34469.0,84.0,400.45075285038735,Kerala,Thrissur,DISTRICT COURT ESTABLISHMENT
14.0,11.0,1.0,23056.0,22211.0,84.0,272.2425825041646,Haryana,Narnaul,"Sessions Courts, Narnaul"
13.0,69.0,3.0,14645.0,12832.0,84.0,373.1136221945137,Uttar Pradesh,Kannauj,Chief Judicial Magistrate
1.0,5.0,1.0,18598.0,18249.0,84.0,417.00991835169054,Maharashtra,Akola,"Principal District and Sessions Judge, Akola"
1.0,36.0,9.0,1539.0,1525.0,84.0,427.7291803278689,Maharashtra,Washim,"Additional District and Sessions Court, Mangrulpir"
9.0,33.0,23.0,5724.0,2701.0,85.0,264.6841910403554,Rajasthan,Churu,CJM ACJM JM DISTRICT HQ CHURU
15.0,3.0,3.0,5740.0,4381.0,85.0,200.47865784067562,Uttarakhand,Tehri Garhwal,Chief Judicial Magistrate
12.0,1.0,7.0,197.0,188.0,85.5,563.0053191489362,Jammu and Kashmir,Kathua,Chief Judicial Magistrate
5.0,6.0,17.0,10324.0,9625.0,86.0,246.02888311688312,Himachal Pradesh,Mandi,"District and Sessions Court, Mandi, H.P"
1.0,19.0,4.0,47756.0,47338.0,86.0,444.0002957454899,Maharashtra,Aurangabad,DISTRICT AND SESSIONS COURT AURANGABAD.
1.0,24.0,2.0,3430.0,3173.0,86.0,361.9520958083832,Maharashtra,Raigad,"Chief Judicial Magistrate,Raigad-Alibag"
10.0,30.0,5.0,7588.0,6568.0,86.0,180.70660779537153,Tamil Nadu,Ariyalur,Chief_Judicial_Magistrate_Court_Ariyalur
17.0,25.0,1.0,38650.0,38554.0,86.0,389.50710691497636,Gujarat,Kheda at Nadiad,"DISTRICT COURT, NADIAD"
22.0,3.0,1.0,24774.0,24415.0,87.0,222.8760597993037,Punjab,Rupnagar,"District and Sessions Court, Rupnagar"
14.0,14.0,1.0,19302.0,18664.0,87.0,216.69449207029572,Haryana,Panchkula,DISTRICT AND  SESSIONS COURT PANCHKULA
17.0,16.0,1.0,34436.0,34348.0,87.0,343.4992721555841,Gujarat,RAJKOT,DISTRICT COURT - RAJKOT
9.0,4.0,14.0,151116.0,137314.0,87.0,223.87862854479516,Rajasthan,Jaipur Metro,DJ ADJ Jaipur Metro HQ
8.0,18.0,4.0,22998.0,22940.0,88.0,350.0885353095031,Bihar,Madhubani,"District & Sessions Judge, Madhubani"
2.0,2.0,1.0,20717.0,20692.0,88.0,298.1144403634255,Andhra Pradesh,Ananthapur,"District Court Complex, Ananthapuramu."
10.0,8.0,11.0,14491.0,10465.0,88.0,253.1437171524128,Tamil Nadu,Tiruchirappalli,Chief Judicial Magistrate Court Establishment
6.0,3.0,8.0,278.0,260.0,88.0,469.2538461538462,Assam,Sivasagar,Addl Dist and Sessions Judge
13.0,1.0,3.0,87942.0,76242.0,88.0,311.97987985624724,Uttar Pradesh,Allahabad,Chief Judicial Magistrate
25.0,5.0,1.0,518.0,363.0,88.0,229.228650137741,Manipur,Senapati,"Court of District and Sessions, Senapati"
9.0,2.0,11.0,11907.0,10090.0,88.0,318.8719524281467,Rajasthan,Alwar,DJ ADJ-Alwar District HQ
13.0,23.0,2.0,9045.0,8900.0,89.0,332.847191011236,Uttar Pradesh,Lalitpur,District and Sessions Judge
11.0,24.0,3.0,5264.0,5052.0,90.0,245.97565320665086,Orissa,Boudh,"Chief Judicial Magistrate,Boudh"
12.0,11.0,6.0,775.0,633.0,90.0,441.34123222748815,Jammu and Kashmir,Kupwara,Chief Judicial Magistrate
9.0,14.0,26.0,25293.0,1376.0,91.0,262.9898255813953,Rajasthan,Ajmer,ACJM-RAILWAYS HQ
5.0,4.0,1.0,12218.0,10294.0,91.0,226.14464736739845,Himachal Pradesh,Una,"District and Sessions Judge, Una"
22.0,16.0,1.0,15688.0,15441.0,91.0,235.32471990156083,Punjab,Barnala,"District & Sessions Court, Barnala"
10.0,26.0,2.0,5747.0,4280.0,91.0,219.2280373831776,Tamil Nadu,Krishnagiri,"Principal District Judge, Krishnagiri"
26.0,3.0,1.0,24969.0,22727.0,92.0,261.72125665507986,Delhi,East,"District and Sessions Judge, East, KKD"
4.0,3.0,4.0,9323.0,9305.0,92.0,260.4311660397636,Kerala,Kannur,"CJM Court,Thalassery."
13.0,46.0,2.0,10582.0,10448.0,93.0,363.1646248085758,Uttar Pradesh,Basti,District and Session Judge
13.0,6.0,3.0,143980.0,138563.0,93.0,270.81788789215017,Uttar Pradesh,Meerut,Chief Judicial Magistrate
11.0,16.0,10.0,9297.0,9221.0,94.0,316.16234681704805,Orissa,Sundargarh,acjm court rourkela
13.0,14.0,2.0,11937.0,11534.0,94.0,364.27509970521936,Uttar Pradesh,Mainpuri,District  Session Judge
17.0,17.0,16.0,295.0,295.0,94.0,111.6,Gujarat,Amreli,ADJ COURT DHARI
13.0,53.0,3.0,119287.0,104618.0,95.0,237.3154141734692,Uttar Pradesh,Mathura,Chief Judicial Magistrate
12.0,6.0,4.0,291.0,242.0,96.0,136.0909090909091,Jammu and Kashmir,Pulwama,Chief Judicial Magistrate
15.0,5.0,8.0,19122.0,18454.0,96.0,364.84317763086585,Uttarakhand,Dehradun,DJ_Dehradun
2.0,2.0,16.0,3682.0,3682.0,96.0,432.9000543183053,Andhra Pradesh,Ananthapur,"II Addl.District Judges Court, Hindupur"
6.0,6.0,4.0,42259.0,40749.0,96.0,285.794620726889,Assam,Sonitpur,Chief Judicial Magistrate Sonitpur Tezpur
9.0,11.0,13.0,1507.0,1342.0,96.5,200.52980625931446,Rajasthan,Hanumangarh,ADJ-Sangaria HQ
1.0,30.0,12.0,4351.0,4283.0,97.0,383.6388045762316,Maharashtra,Solapur,"District and Sessions Court, Malshiras"
18.0,7.0,1.0,20158.0,19897.0,97.0,367.9020455345027,Chhattisgarh,Durg,"District and Sessions Court,  Durg (C.G.)"
14.0,20.0,1.0,25482.0,25162.0,97.0,278.9234957475558,Haryana,Yamunanagar,"Sessions Courts, Yamunanagar"
8.0,37.0,1.0,242.0,242.0,97.5,600.5495867768595,Bihar,Sheohar,Sheohar D.J Div.
13.0,35.0,3.0,12011.0,11162.0,98.0,226.05912918831748,Uttar Pradesh,Jyotiba Phule Nagar,chief judicial magistrate
13.0,59.0,2.0,8325.0,7908.0,98.0,275.94436014162875,Uttar Pradesh,Siddharthnagar,District and Session Judge
10.0,4.0,7.0,5561.0,4797.0,98.0,273.151344590369,Tamil Nadu,Theni,Principal District Court Theni
13.0,2.0,11.0,764.0,439.0,98.0,505.742596810934,Uttar Pradesh,Bareilly,acjmnrbly
10.0,11.0,12.0,9110.0,8070.0,98.0,266.75551425030983,Tamil Nadu,Vellore,"Principal District Court, Vellore"
1.0,15.0,2.0,19477.0,18837.0,99.0,476.13818548601165,Maharashtra,Nanded,DISTRICT  AND SESSIONS COURT NANDED
27.0,1.0,1.0,48715.0,48191.0,99.0,230.05689859102318,Chandigarh,Chandigarh,DISTRICT AND SESSIONS COURT CHANDIGARH
1.0,14.0,1.0,14660.0,14588.0,99.0,390.0270770496297,Maharashtra,Yavatmal,"District and Sessions Court, Yavatmal"
1.0,26.0,1.0,38271.0,37737.0,99.0,511.30415772318946,Maharashtra,Ahmednagar,"District and Sessions Court, Ahmednagar"
3.0,20.0,3.0,113817.0,113584.0,100.0,297.18216474151285,Karnataka,BENGALURU,PRL. CITY CIVIL AND SESSIONS JUDGE
12.0,6.0,5.0,177.0,163.0,100.0,128.70552147239263,Jammu and Kashmir,Pulwama,Chief Judicial Civil Magistrate
9.0,11.0,18.0,2305.0,2252.0,100.5,257.50222024866787,Rajasthan,Hanumangarh,ADJ-BHADRA TALUKA HQ
4.0,11.0,1.0,25368.0,25175.0,101.0,351.5771201588878,Kerala,Malappuram,"District and Sessions Court, Manjeri"
11.0,2.0,2.0,3750.0,3630.0,102.0,274.10633608815425,Orissa,Kendrapada,"District and Sessions Judge, Kendrapara"
9.0,29.0,10.0,3659.0,3037.0,102.0,204.6661178794864,Rajasthan,Karauli,ADJ 1 ADJ 2- TALUKA HINDAUN
13.0,33.0,2.0,18271.0,17169.0,102.0,314.2800978507776,Uttar Pradesh,Etawah,District and Sessions Judge
13.0,68.0,3.0,43448.0,38255.0,102.0,333.39542543458373,Uttar Pradesh,Mirzapur,Chief Judicial Magistrate
9.0,40.0,6.0,40231.0,39637.0,103.0,290.8260968287207,Rajasthan,Jaipur Metro II,DJ ADJ Jaipur Metro HQ II
16.0,20.0,1.0,64381.0,60647.0,103.0,296.59350009068874,West Bengal,South Twenty Four Parganas,District and Sessions Judge Alipur
9.0,20.0,23.0,8654.0,825.0,103.0,260.21696969696967,Rajasthan,Kota,ACJM - Railway District HQ
13.0,17.0,3.0,10788.0,9969.0,103.0,359.8942722439562,Uttar Pradesh,Auraiya,Chief Judicial Magistrate
14.0,6.0,1.0,63001.0,60707.0,104.0,250.48299207669623,Haryana,Gurugram,"District and Sessions Court,Gurugram"
22.0,23.0,1.0,24033.0,23764.0,104.0,313.8347921225383,Punjab,Tarn Taran,"Sessions Court ,Tarn Taran"
13.0,19.0,2.0,31638.0,31189.0,105.0,373.153259161884,Uttar Pradesh,Kanpur Nagar,District and Sessions Judge
15.0,4.0,3.0,11520.0,10132.0,106.0,285.3361626529806,Uttarakhand,Udham Singh Nagar,usnagar_dj
17.0,30.0,1.0,12857.0,11591.0,106.0,338.88637736174616,Gujarat,Surendranagar,"District Court, Surendranagar"
5.0,4.0,3.0,35939.0,13459.0,106.0,273.75577680362585,Himachal Pradesh,Una,"Chief Judicial Magistrate, Una"
13.0,71.0,3.0,21934.0,19361.0,107.0,347.85460461753013,Uttar Pradesh,Santkabir Nagar,Chief Judicial Magistrate
18.0,5.0,1.0,5419.0,5310.0,107.0,243.5581920903955,Chhattisgarh,Dhamtari,District and Sessions Court Dhamtari
15.0,7.0,2.0,1929.0,1841.0,108.0,193.82672460619233,Uttarakhand,Almora,"District and Session Judge, Almora"
13.0,14.0,3.0,19311.0,16562.0,108.0,329.45701002294413,Uttar Pradesh,Mainpuri,Chief Judicial Magistrate
14.0,3.0,1.0,35080.0,34673.0,109.0,242.0566434978225,Haryana,Ambala,"District and Sessions Court, Ambala"
13.0,27.0,2.0,14939.0,14371.0,109.0,293.0522580196228,Uttar Pradesh,Varanasi,District and Sessions Judge
5.0,5.0,1.0,8978.0,8439.0,110.0,229.74570446735402,Himachal Pradesh,Solan,District and Sessions Court
1.0,31.0,3.0,38754.0,35387.0,110.0,348.7084805154435,Maharashtra,Satara,Chief Judicial Magistrate Satara
12.0,16.0,3.0,181.0,127.0,111.0,264.0472440944882,Jammu and Kashmir,Leh,Chief Judicial Magistrate
12.0,2.0,4.0,5924.0,4105.0,112.0,282.13154689403166,Jammu and Kashmir,Udhampur,"Chief Judicial Magistrate, Udhampur"
9.0,11.0,22.0,3670.0,3456.0,112.0,278.747974537037,Rajasthan,Hanumangarh,ADJ-NOHAR TALUKA HQ
7.0,18.0,2.0,4562.0,4095.0,112.0,273.22490842490845,Jharkhand,Simdega,Chief Judicial Magistrate
13.0,49.0,2.0,15320.0,14485.0,113.0,271.76016568864344,Uttar Pradesh,Faizabad,District and session Judge Faizabad
14.0,10.0,1.0,27377.0,24467.0,114.0,251.8830261168104,Haryana,Kurukshetra,"District  and Sessions Court, Kurukshetra"
15.0,1.0,4.0,11838.0,10465.0,114.0,211.10186335403728,Uttarakhand,Nainital,nainital_cjm
6.0,7.0,2.0,5704.0,5642.0,114.0,254.972172988302,Assam,Dibrugarh,District and Sessions Judge
18.0,23.0,1.0,7611.0,7100.0,115.0,275.2911267605634,Chhattisgarh,Balodabazar,DISTRICT AND SESSION JUDGE EST.
3.0,24.0,9.0,3112.0,3111.0,115.0,253.0748955319833,Karnataka,DAKSHINA KANNADA,"V ADDL.DISTRICT AND SESSIONS JUDGE,PUTTUR"
12.0,10.0,3.0,3308.0,2097.0,115.0,341.7110157367668,Jammu and Kashmir,Shopian,Chief Judicial Magistrate Shopian
13.0,66.0,2.0,23796.0,22788.0,115.0,388.64564683166583,Uttar Pradesh,Jhansi,District & Sessions Judge
6.0,16.0,8.0,723.0,716.0,115.5,434.7290502793296,Assam,Dhubri,Additional District and Sessions Judge
17.0,19.0,19.0,5842.0,5833.0,116.0,378.07097548431335,Gujarat,Banaskanth at Palanpur,Additional District Court  DEODAR
5.0,1.0,4.0,12120.0,8544.0,116.0,235.41385767790266,Himachal Pradesh,Hamirpur,"CHIEF JUDICIAL MAGISTRATE, HAMIRPUR, H.P."
17.0,30.0,15.0,7927.0,7847.0,117.0,365.38371352109084,Gujarat,Surendranagar,"Additional District Court, Dhrangadhra"
6.0,7.0,4.0,34676.0,34622.0,117.0,278.00701865865636,Assam,Dibrugarh,Chief Judicial Magistrate
18.0,13.0,3.0,1145.0,1053.0,117.0,194.28584995251663,Chhattisgarh,Kanker,Additional District And Session Judge
13.0,6.0,2.0,33803.0,32837.0,118.0,384.83530773213135,Uttar Pradesh,Meerut,District and Sessions Judge
11.0,17.0,8.0,407.0,377.0,118.0,270.81697612732097,Orissa,Balangir,"Additional District Judge, Titilagarh"
9.0,30.0,6.0,9145.0,8038.0,118.5,309.7779298332918,Rajasthan,Chittorgarh,DJ ADJ - Chittorgarh District HQ
1.0,9.0,1.0,63492.0,62760.0,119.0,438.2343212237093,Maharashtra,Nagpur,DISTRICT  AND  SESSIONS COURT NAGPUR
18.0,9.0,1.0,7321.0,6223.0,120.0,256.1100755262735,Chhattisgarh,Kawardha,District and Session Judge Kabirdham
5.0,2.0,14.0,4948.0,4360.0,120.0,250.42958715596333,Himachal Pradesh,Kangra,"Additional Chief Judicial Magistrate,  Palampur"
12.0,3.0,11.0,163.0,163.0,120.0,311.53374233128835,Jammu and Kashmir,Baramulla,Chief Judicial Civil Magistrate
17.0,27.0,1.0,29592.0,29448.0,120.0,543.5727044281446,Gujarat,Panchmahal at Godhra,"District Court, Godhra"
9.0,29.0,5.0,4411.0,3100.0,120.0,252.49225806451614,Rajasthan,Karauli,DJ ADJ-Karauli District HQ
9.0,19.0,17.0,1584.0,1490.0,121.0,263.789932885906,Rajasthan,Pali,ADJ-Sumerpur Taluka
21.0,1.0,4.0,6481.0,3749.0,122.0,295.1872499333156,Meghalaya,East Khasi Hills,"Chief Judicial Magistrate, Shillong"
1.0,11.0,3.0,5067.0,5008.0,122.0,392.25,Maharashtra,Gondia,"DISTRICT COURT, GONDIA"
13.0,28.0,3.0,4240.0,3864.0,122.0,286.96092132505174,Uttar Pradesh,Ghazipur,Chief Judicial Magistrate
11.0,32.0,1.0,2415.0,2389.0,122.0,274.1494349100042,Orissa,Nabarangpur,"District and Sessions Court , Nabarangpur"
16.0,20.0,7.0,13183.0,12599.0,123.0,283.43384395586946,West Bengal,South Twenty Four Parganas,Additional District Judge Establishment
13.0,60.0,3.0,28174.0,27036.0,123.0,328.7789243971002,Uttar Pradesh,Sonbhadra,Chief Judicial Magistrate
10.0,21.0,7.0,5852.0,2831.0,123.0,333.8767220063582,Tamil Nadu,Ramanathapuram,"CJM, JM NO I And JM NO II, Ramanathapuram"
6.0,6.0,2.0,5212.0,4248.0,123.0,284.6779661016949,Assam,Sonitpur,District and Sessions Judge Sonitpur Tezpur
18.0,18.0,1.0,5032.0,4957.0,123.0,254.5097841436353,Chhattisgarh,Janjgir,DISTRICT AND SESSION COURT JANJGIR
2.0,5.0,1.0,42191.0,38581.0,123.0,342.1439309504678,Andhra Pradesh,Guntur,District Court
14.0,3.0,4.0,61884.0,58349.0,123.0,286.48422423691915,Haryana,Ambala,Chief Judicial Magistrate
7.0,1.0,3.0,10586.0,8208.0,123.5,415.00706627680313,Jharkhand,Bokaro,Chief Judicial Magistrate
14.0,1.0,1.0,43762.0,36569.0,125.0,284.8126555279061,Haryana,Karnal,Sessions Court
9.0,8.0,18.0,6972.0,3439.0,125.0,309.20703692933995,Rajasthan,Merta (Nagaur),ADJ-Nagaur Taluka HQ
22.0,10.0,1.0,30063.0,29769.0,126.0,282.43457959622424,Punjab,Gurdaspur,Sessions Court Gurdaspur
10.0,25.0,10.0,6655.0,5124.0,126.0,269.00117096018744,Tamil Nadu,Tiruvarur,"Chief Judicial Magistrate Court, Tiruvarur"
9.0,19.0,13.0,1302.0,1246.0,126.5,223.0481540930979,Rajasthan,Pali,ADJ -Sojat Taluka
12.0,4.0,9.0,484.0,369.0,127.0,465.81029810298105,Jammu and Kashmir,Anantnag,Chief Judicial Magistrate
17.0,16.0,21.0,3186.0,3058.0,128.0,415.8891432308699,Gujarat,RAJKOT,Jetpur Additional Dist. Court
14.0,8.0,1.0,22000.0,21558.0,128.0,292.38384822339737,Haryana,Jhajjar,"District and Sessions Courts, Jhajjar"
14.0,4.0,8.0,5165.0,4024.0,129.0,258.4165009940358,Haryana,Bhiwani,bwnloharucjm
10.0,27.0,3.0,14071.0,11296.0,129.0,487.3049752124646,Tamil Nadu,Dindigul,"Chief Judicial Magistrate ,Dindigul"
15.0,1.0,1.0,6730.0,5796.0,129.0,267.47463768115944,Uttarakhand,Nainital,nainital
12.0,15.0,8.0,990.0,726.0,129.5,511.2190082644628,Jammu and Kashmir,Doda,Chief Judicial Magistrate
1.0,20.0,9.0,9111.0,9051.0,130.0,404.97657717379303,Maharashtra,Nashik,"ADDITIONAL DISTRICT AND SESSIONS COURT, MALEGAON"
12.0,6.0,2.0,1899.0,1838.0,130.0,218.39880304679002,Jammu and Kashmir,Pulwama,Principal District Judge
18.0,10.0,1.0,8067.0,7781.0,130.0,343.82637193162833,Chhattisgarh,Rajnandgaon,District And Sessions Judge Rajnandgaon
15.0,2.0,3.0,5893.0,3624.0,130.0,262.7003311258278,Uttarakhand,Pauri Garhwal,Chief Judicial Magistrate
9.0,31.0,29.0,286.0,281.0,131.0,306.14946619217085,Rajasthan,Bhilwara,ACJM GANGAPUR CIVIL CASES
1.0,1.0,3.0,4289.0,4206.0,131.0,450.0078459343795,Maharashtra,Nandurbar,"DISTRICT AND SESSIONS COURT, NANDURBAR"
6.0,23.0,6.0,148.0,148.0,132.5,236.6891891891892,Assam,Kamrup,Additional District and Sessions Judge Rangia
13.0,65.0,2.0,13564.0,13331.0,134.0,323.782987022729,Uttar Pradesh,Hathras,District and Sessions Judge
9.0,14.0,37.0,180.0,174.0,135.0,325.3793103448276,Rajasthan,Ajmer,ACJM -NASIRABAD TALUKA (CIVIL)
5.0,11.0,10.0,7594.0,5227.0,135.0,362.60187488042857,Himachal Pradesh,Shimla,District and Sessions Judge Shimla
3.0,20.0,2.0,400678.0,293816.0,135.0,308.03465774498324,Karnataka,BENGALURU,Chief Metropolitan Magistrate Court
11.0,7.0,2.0,4124.0,4015.0,135.0,274.2899128268991,Orissa,Dhenkanal,District and Sessions Judge Dhenkanal
15.0,9.0,7.0,23882.0,21858.0,136.0,407.01377070180257,Uttarakhand,Haridwar,Additional Chief Judicial Magistrate
15.0,5.0,11.0,17107.0,15425.0,137.0,357.43954619124804,Uttarakhand,Dehradun,ACJM_Rishikesh
14.0,4.0,12.0,5148.0,5104.0,137.0,391.72668495297813,Haryana,Bhiwani,"DISTRICT AND SESSIONS COURTS, CHARKHI DADRI"
22.0,15.0,4.0,11087.0,7829.0,138.0,344.50926044194665,Punjab,SBS Nagar,CHIEF JUDICIAL MAGISTRATE SBS NAGAR
13.0,39.0,3.0,19948.0,17369.0,138.0,257.6976222004721,Uttar Pradesh,Banda,Chief Judicial Magistrate
9.0,36.0,6.0,4210.0,3998.0,139.0,285.45797898949473,Rajasthan,Sawai Madhopur,DJ ADJ - Sawai Madhopur HQ
26.0,10.0,1.0,17272.0,17209.0,139.0,337.90330640943694,Delhi,South,"District and Sessions Judge, South, Saket"
11.0,3.0,2.0,1055.0,1047.0,139.0,329.65616045845275,Orissa,Nuapada,District and  Sessions Judge Court Nuapada
5.0,10.0,2.0,7090.0,6950.0,139.0,230.98776978417263,Himachal Pradesh,Kullu,"Judicial Magistrate 1st class,Manali"
5.0,6.0,9.0,2157.0,1961.0,140.0,292.5762366139725,Himachal Pradesh,Mandi,"Chief Judicial Magistrate, TC Jogindernagar"
18.0,16.0,1.0,1877.0,1873.0,140.0,259.45114789108385,Chhattisgarh,Jashpur,District And Sessions Judge Jashpur
13.0,20.0,4.0,157910.0,127694.0,140.0,275.2310132034395,Uttar Pradesh,Gautam Buddha Nagar,Chief Judicial Magistrate
9.0,9.0,40.0,1279.0,602.0,141.0,252.27906976744183,Rajasthan,Udaipur,ACJM - Kherwara Taluka
6.0,12.0,1.0,3552.0,3506.0,141.5,313.2875071306332,Assam,Karimganj,District and Sessions Judge Court Karimganj
14.0,13.0,1.0,36188.0,35137.0,142.0,286.2889546631756,Haryana,Sonepat,District and Sessions Judge Sonipat
1.0,20.0,1.0,37229.0,36749.0,143.0,404.46989033715204,Maharashtra,Nashik,DISTRICT AND SESSIONS COURT NASHIK.
22.0,24.0,1.0,39560.0,38986.0,143.0,281.93543836248915,Punjab,Mohali,"District and Sessions Courts, SAS Nagar"
14.0,8.0,4.0,25453.0,24389.0,143.0,319.27557505432776,Haryana,Jhajjar,"Criminal Courts, Jhajjar"
16.0,19.0,6.0,2179.0,2173.0,144.0,417.4325816843074,West Bengal,Bankura,"Addl. Chief Judicial Magistrate,Khatra"
5.0,2.0,1.0,14716.0,13700.0,145.0,337.1543795620438,Himachal Pradesh,Kangra,"District and Sessions Court, Kangra at Dharamshala"
13.0,15.0,3.0,30901.0,26186.0,145.0,417.51936149087305,Uttar Pradesh,Ambedkar Nagar,Chief Judicial Magistrate
4.0,4.0,4.0,5863.0,3742.0,146.0,324.4706039551042,Kerala,Thrissur,"CJM COURT, THRISSUR"
9.0,18.0,2.0,11493.0,11284.0,146.0,477.44877702942216,Rajasthan,Jhunjhunu,DJ ADJ - Jhunjhunu District HQ
5.0,9.0,4.0,4517.0,4132.0,147.0,256.9106969990319,Himachal Pradesh,Kinnaur,"Chief Judicial Magistrate,Rampur"
1.0,33.0,2.0,871.0,693.0,148.0,294.6060606060606,Maharashtra,Sindhudurg,CHIEF JUDICIAL MAGISTRATE SINDHUDURG
4.0,16.0,2.0,18234.0,16008.0,148.0,294.39655172413785,Kerala,Wayanad,"CJM COURT,KALPETTA"
18.0,3.0,1.0,32186.0,31319.0,149.0,381.09023276605257,Chhattisgarh,Raipur,"District and Sessions Court, Raipur"
18.0,17.0,2.0,1167.0,981.0,149.0,283.2782874617737,Chhattisgarh,Dantewada,Chief Judicial Magistrate Court
30.0,1.0,1.0,14112.0,13962.0,150.0,307.0005013608365,Goa,North Goa,DISTRICT AND SESSIONS COURT PANAJI
17.0,27.0,17.0,3524.0,3472.0,150.0,253.27822580645162,Gujarat,Panchmahal at Godhra,"Addl District Court,Halol"
6.0,11.0,4.0,26217.0,25561.0,152.0,348.1533977543914,Assam,Jorhat,Chief Judicial Magistrate
17.0,24.0,1.0,21910.0,21818.0,152.0,494.56265468878905,Gujarat,Junagadh,"DISTRICT COURT, JUNAGADH"
